date	time	txf_px	txf_mid_px	txf_or_mid	cboe_fwd	tw_fwd	k0	type
20251203	084515	27822.0000	27823.0000	27822.0000	27819.4826	27822.0000	27800.0000	1
20251203	084530	27817.0000	27815.0000	27815.0000	27817.9817	27815.0000	27800.0000	4
20251203	084545	27816.0000	27817.5000	27816.0000	27821.4837	27816.0000	27800.0000	1
20251203	084600	27817.0000	27817.0000	27817.0000	27821.4837	27817.0000	27800.0000	1
20251203	084615	27824.0000	27822.5000	27824.0000	27879.9886	27824.0000	27800.0000	1
20251203	084630	27820.0000	27820.5000	27820.0000	27790.4946	27820.0000	27800.0000	1
20251203	084645	27813.0000	27814.5000	27813.0000	27773.9851	27813.0000	27800.0000	1
20251203	084700	27820.0000	27820.5000	27820.0000	27819.4826	27820.0000	27800.0000	1
20251203	084715	27826.0000	27827.5000	27826.0000	27882.4900	27826.0000	27800.0000	1
20251203	084730	27831.0000	27829.5000	27831.0000	27874.4854	27831.0000	27800.0000	1
20251203	084745	27829.0000	27829.0000	27829.0000	27823.4848	27829.0000	27800.0000	1
20251203	084800	27834.0000	27834.0000	27834.0000	27823.4848	27834.0000	27800.0000	1
20251203	084815	27843.0000	27842.0000	27843.0000	27833.9909	27843.0000	27800.0000	1
20251203	084830	27841.0000	27840.5000	27841.0000	27833.9909	27841.0000	27800.0000	1
20251203	084845	27838.0000	27839.0000	27838.0000	27839.9943	27838.0000	27800.0000	1
20251203	084900	27841.0000	27841.0000	27841.0000	27839.9943	27841.0000	27800.0000	1
20251203	084915	27841.0000	27842.0000	27841.0000	27946.4980	27841.0000	27800.0000	1
20251203	084930	27839.0000	27839.5000	27839.0000	27839.9943	27839.0000	27800.0000	1
20251203	084945	27847.0000	27846.0000	27847.0000	27846.4980	27847.0000	27800.0000	1
20251203	085000	27842.0000	27841.0000	27842.0000	27840.9949	27842.0000	27800.0000	1
20251203	085015	27841.0000	27841.0000	27841.0000	27842.4957	27841.0000	27800.0000	1
20251203	085030	27839.0000	27839.5000	27839.0000	27842.4957	27839.0000	27800.0000	1
20251203	085045	27840.0000	27842.0000	27842.0000	27841.4951	27842.0000	27800.0000	4
20251203	085100	27840.0000	27840.5000	27840.0000	27840.4946	27840.0000	27800.0000	1
20251203	085115	27838.0000	27839.0000	27838.0000	27839.4940	27838.0000	27800.0000	1
20251203	085130	27833.0000	27833.0000	27833.0000	27834.4911	27833.0000	27800.0000	1
20251203	085145	27830.0000	27831.0000	27830.0000	27833.9909	27830.0000	27800.0000	1
20251203	085200	27826.0000	27827.5000	27826.0000	27826.4866	27826.0000	27800.0000	1
20251203	085215	27830.0000	27830.0000	27830.0000	27829.4883	27830.0000	27800.0000	1
20251203	085230	27837.0000	27836.0000	27837.0000	27836.4923	27837.0000	27800.0000	1
20251203	085245	27839.0000	27838.5000	27839.0000	27836.9926	27839.0000	27800.0000	1
20251203	085300	27843.0000	27843.5000	27843.0000	27837.9931	27843.0000	27800.0000	1
20251203	085315	27844.0000	27843.5000	27844.0000	27842.9960	27844.0000	27800.0000	1
20251203	085330	27840.0000	27841.0000	27840.0000	27842.9960	27840.0000	27800.0000	1
20251203	085345	27838.0000	27839.0000	27838.0000	27838.9937	27838.0000	27800.0000	1
20251203	085400	27841.0000	27840.0000	27841.0000	27838.9937	27841.0000	27800.0000	1
20251203	085415	27839.0000	27839.5000	27839.0000	27838.9937	27839.0000	27800.0000	1
20251203	085430	27838.0000	27838.5000	27838.0000	27838.4934	27838.0000	27800.0000	1
20251203	085445	27837.0000	27837.5000	27837.0000	27838.4934	27837.0000	27800.0000	1
20251203	085500	27837.0000	27837.5000	27837.0000	27838.4934	27837.0000	27800.0000	1
20251203	085515	27833.0000	27834.0000	27833.0000	27837.4929	27833.0000	27800.0000	1
20251203	085530	27828.0000	27827.5000	27828.0000	27829.4883	27828.0000	27800.0000	1
20251203	085545	27830.0000	27831.5000	27831.5000	27829.9886	27831.5000	27800.0000	4
20251203	085600	27824.0000	27823.5000	27824.0000	27825.9863	27824.0000	27800.0000	1
20251203	085615	27820.0000	27819.0000	27820.0000	27821.0120	27820.0000	27800.0000	1
20251203	085630	27816.0000	27815.5000	27816.0000	27817.0097	27816.0000	27800.0000	1
20251203	085645	27811.0000	27812.0000	27811.0000	27815.0086	27811.0000	27800.0000	1
20251203	085700	27810.0000	27809.5000	27810.0000	27810.5060	27810.0000	27800.0000	1
20251203	085715	27816.0000	27815.5000	27816.0000	27817.0097	27816.0000	27800.0000	1
20251203	085730	27815.0000	27817.0000	27817.0000	27817.0097	27817.0000	27800.0000	4
20251203	085745	27813.0000	27813.5000	27813.0000	27813.0074	27813.0000	27800.0000	1
20251203	085800	27813.0000	27814.0000	27813.0000	27815.0086	27813.0000	27800.0000	1
