date	time	bid	ask	rpt_px	mid
20251209	084515	28332.00	28341.00	28343.00	28336.50
20251209	084530	28344.00	28352.00	28343.00	28348.00
20251209	084545	28344.00	28350.00	0.00	28347.00
20251209	084600	28349.00	28355.00	28354.00	28352.00
20251209	084615	28349.00	28355.00	28362.00	28352.00
20251209	084630	28353.00	28358.00	0.00	28355.50
20251209	084645	28361.00	28363.00	28362.00	28362.00
20251209	084700	28364.00	28368.00	28371.00	28366.00
20251209	084715	28355.00	28361.00	28362.00	28358.00
20251209	084730	28358.00	28363.00	28362.00	28360.50
20251209	084745	28358.00	28362.00	0.00	28360.00
20251209	084800	28354.00	28360.00	28358.00	28357.00
20251209	084815	28358.00	28363.00	0.00	28360.50
20251209	084830	28354.00	28360.00	0.00	28357.00
20251209	084845	28357.00	28361.00	28360.00	28359.00
20251209	084900	28355.00	28358.00	0.00	28356.50
20251209	084915	28361.00	28363.00	28362.00	28362.00
20251209	084930	28362.00	28366.00	28366.00	28364.00
20251209	084945	28362.00	28367.00	28366.00	28364.50
20251209	085000	28358.00	28362.00	0.00	28360.00
20251209	085015	28351.00	28356.00	28360.00	28353.50
20251209	085030	28348.00	28354.00	0.00	28351.00
20251209	085045	28358.00	28364.00	28351.00	28361.00
20251209	085100	28360.00	28364.00	28363.00	28362.00
20251209	085115	28368.00	28371.00	28369.00	28369.50
20251209	085130	28369.00	28372.00	28371.00	28370.50
20251209	085145	28367.00	28373.00	28373.00	28370.00
20251209	085200	28374.00	28378.00	28375.00	28376.00
20251209	085215	28371.00	28374.00	0.00	28372.50
20251209	085230	28369.00	28373.00	28371.00	28371.00
20251209	085245	28368.00	28372.00	28372.00	28370.00
20251209	085300	28368.00	28372.00	28371.00	28370.00
20251209	085315	28369.00	28375.00	28373.00	28372.00
20251209	085330	28368.00	28373.00	0.00	28370.50
20251209	085345	28368.00	28374.00	0.00	28371.00
20251209	085400	28368.00	28373.00	28373.00	28370.50
20251209	085415	28369.00	28374.00	0.00	28371.50
20251209	085430	28364.00	28368.00	28364.00	28366.00
20251209	085445	28363.00	28368.00	0.00	28365.50
20251209	085500	28364.00	28370.00	0.00	28367.00
20251209	085515	28369.00	28374.00	0.00	28371.50
20251209	085530	28363.00	28368.00	0.00	28365.50
20251209	085545	28356.00	28360.00	28362.00	28358.00
20251209	085600	28356.00	28361.00	0.00	28358.50
20251209	085615	28356.00	28361.00	0.00	28358.50
20251209	085630	28356.00	28360.00	0.00	28358.00
20251209	085645	28358.00	28362.00	0.00	28360.00
20251209	085700	28358.00	28362.00	28358.00	28360.00
20251209	085715	28361.00	28366.00	28362.00	28363.50
20251209	085730	28362.00	28367.00	28364.00	28364.50
20251209	085745	28357.00	28362.00	0.00	28359.50
20251209	085800	28357.00	28361.00	0.00	28359.00
20251209	085815	28359.00	28363.00	0.00	28361.00
20251209	085830	28354.00	28357.00	28355.00	28355.50
20251209	085845	28354.00	28358.00	0.00	28356.00
20251209	085900	28352.00	28355.00	0.00	28353.50
20251209	085915	28356.00	28361.00	0.00	28358.50
20251209	085930	28356.00	28360.00	0.00	28358.00
20251209	085945	28364.00	28369.00	28364.00	28366.50
20251209	090000	28364.00	28369.00	28360.00	28366.50
20251209	090015	28362.00	28366.00	28378.00	28364.00
20251209	090030	28366.00	28371.00	0.00	28368.50
20251209	090045	28371.00	28376.00	0.00	28373.50
20251209	090100	28365.00	28370.00	0.00	28367.50
