date	time	txf_px	txf_mid_px	txf_or_mid	cboe_fwd	tw_fwd	k0	type
20251209	084515	28303.0000	28305.5000	28303.0000	28399.5156	28303.0000	28300.0000	1
20251209	084530	28317.0000	28317.0000	28317.0000	28382.5102	28317.0000	28300.0000	1
20251209	084545	28319.0000	28316.5000	28316.5000	28378.5090	28316.5000	28300.0000	4
20251209	084600	28320.0000	28321.5000	28320.0000	28372.5071	28320.0000	28300.0000	1
20251209	084615	28320.0000	28321.5000	28320.0000	28366.5052	28320.0000	28300.0000	1
20251209	084630	28325.0000	28325.0000	28325.0000	28329.5093	28325.0000	28300.0000	1
20251209	084645	28333.0000	28332.5000	28333.0000	28326.5083	28333.0000	28300.0000	1
20251209	084700	28336.0000	28335.5000	28336.0000	28367.5055	28336.0000	28300.0000	1
20251209	084715	28328.0000	28327.5000	28328.0000	28305.5017	28328.0000	28300.0000	1
20251209	084730	28330.0000	28330.0000	28330.0000	28302.0006	28330.0000	28300.0000	1
20251209	084745	28331.0000	28330.0000	28331.0000	28302.0006	28331.0000	28300.0000	1
20251209	084800	28326.0000	28327.0000	28326.0000	28302.5008	28326.0000	28300.0000	1
20251209	084815	28330.0000	28331.0000	28330.0000	28304.5014	28330.0000	28300.0000	1
20251209	084830	28326.0000	28327.0000	28326.0000	28302.5008	28326.0000	28300.0000	1
20251209	084845	28329.0000	28330.5000	28329.0000	28296.9991	28329.0000	28300.0000	1
20251209	084900	28329.0000	28328.0000	28329.0000	28320.5065	28329.0000	28300.0000	1
20251209	084915	28333.0000	28334.0000	28333.0000	28326.9928	28333.0000	28300.0000	1
20251209	084930	28335.0000	28335.5000	28335.0000	28329.9937	28335.0000	28300.0000	1
20251209	084945	28335.0000	28335.0000	28335.0000	28320.5065	28335.0000	28300.0000	1
20251209	085000	28329.0000	28330.5000	28329.0000	28319.5061	28329.0000	28300.0000	1
20251209	085015	28323.0000	28324.0000	28323.0000	28320.0063	28323.0000	28300.0000	1
20251209	085030	28322.0000	28321.5000	28322.0000	28320.5065	28322.0000	28300.0000	1
20251209	085045	28330.0000	28331.5000	28330.0000	28318.5058	28330.0000	28300.0000	1
20251209	085100	28333.0000	28332.5000	28333.0000	28335.4954	28333.0000	28300.0000	1
20251209	085115	28341.0000	28341.0000	28341.0000	28338.9965	28341.0000	28300.0000	1
20251209	085130	28342.0000	28342.0000	28342.0000	28337.9962	28342.0000	28300.0000	1
20251209	085145	28341.0000	28340.5000	28341.0000	28339.4967	28341.0000	28300.0000	1
20251209	085200	28348.0000	28347.0000	28348.0000	28342.4976	28348.0000	28300.0000	1
20251209	085215	28344.0000	28342.0000	28342.0000	28343.9981	28342.0000	28300.0000	4
20251209	085230	28341.0000	28341.5000	28341.0000	28341.4973	28341.0000	28300.0000	1
20251209	085245	28340.0000	28340.5000	28340.0000	28337.9962	28340.0000	28300.0000	1
20251209	085300	28339.0000	28340.0000	28339.0000	28339.4967	28339.0000	28300.0000	1
20251209	085315	28342.0000	28342.5000	28342.0000	28340.9972	28342.0000	28300.0000	1
20251209	085330	28342.0000	28341.0000	28342.0000	28350.5002	28342.0000	28300.0000	1
20251209	085345	28345.0000	28341.5000	28341.5000	28351.0003	28341.5000	28300.0000	4
20251209	085400	28341.0000	28341.0000	28341.0000	28358.5027	28341.0000	28300.0000	1
20251209	085415	28341.0000	28342.0000	28341.0000	28357.5024	28341.0000	28300.0000	1
20251209	085430	28335.0000	28336.5000	28336.5000	28356.0019	28336.5000	28300.0000	4
20251209	085445	28337.0000	28336.0000	28337.0000	28356.5020	28337.0000	28300.0000	1
20251209	085500	28337.0000	28337.5000	28337.0000	28336.9959	28337.0000	28300.0000	1
20251209	085515	28341.0000	28342.0000	28341.0000	28340.4970	28341.0000	28300.0000	1
20251209	085530	28337.0000	28336.0000	28337.0000	28350.5002	28337.0000	28300.0000	1
20251209	085545	28329.0000	28328.5000	28329.0000	28350.5002	28329.0000	28300.0000	1
20251209	085600	28330.0000	28329.0000	28330.0000	28332.4945	28330.0000	28300.0000	1
20251209	085615	28329.0000	28329.0000	28329.0000	28332.4945	28329.0000	28300.0000	1
20251209	085630	28328.0000	28328.5000	28328.0000	28331.9943	28328.0000	28300.0000	1
20251209	085645	28331.0000	28331.0000	28331.0000	28333.9950	28331.0000	28300.0000	1
20251209	085700	28330.0000	28331.0000	28330.0000	28333.9950	28330.0000	28300.0000	1
20251209	085715	28336.0000	28334.0000	28334.0000	28335.9956	28334.0000	28300.0000	4
20251209	085730	28336.0000	28335.0000	28336.0000	28337.9962	28336.0000	28300.0000	1
20251209	085745	28330.0000	28330.0000	28330.0000	28335.4954	28330.0000	28300.0000	1
20251209	085800	28329.0000	28329.5000	28329.0000	28333.9950	28329.0000	28300.0000	1
20251209	085815	28331.0000	28332.0000	28331.0000	28335.4954	28331.0000	28300.0000	1
20251209	085830	28328.0000	28326.5000	28326.5000	28330.9940	28326.5000	28300.0000	4
20251209	085845	28327.0000	28327.0000	28327.0000	28331.4942	28327.0000	28300.0000	1
20251209	085900	28325.0000	28324.5000	28325.0000	28329.4935	28325.0000	28300.0000	1
20251209	085915	28330.0000	28329.5000	28330.0000	28332.4945	28330.0000	28300.0000	1
20251209	085930	28328.0000	28329.0000	28328.0000	28332.4945	28328.0000	28300.0000	1
20251209	085945	28336.0000	28337.0000	28336.0000	28339.9969	28336.0000	28300.0000	1
20251209	090000	28336.0000	28337.0000	28336.0000	28338.9965	28336.0000	28300.0000	1
20251209	090015	28334.0000	28335.0000	28334.0000	28334.4951	28334.0000	28300.0000	1
20251209	090030	28338.0000	28339.5000	28338.0000	28360.0031	28338.0000	28300.0000	1
20251209	090045	28344.0000	28344.5000	28344.0000	28335.4954	28344.0000	28300.0000	1
20251209	090100	28337.0000	28338.5000	28337.0000	28331.9943	28337.0000	28300.0000	1
20251209	090115	28339.0000	28339.0000	28339.0000	28317.9899	28339.0000	28300.0000	1
20251209	090130	28339.0000	28337.5000	28339.0000	28318.9902	28339.0000	28300.0000	1
20251209	090145	28308.0000	28309.5000	28308.0000	28327.0085	28308.0000	28300.0000	1
20251209	090200	28314.0000	28313.0000	28314.0000	28319.5061	28314.0000	28300.0000	1
20251209	090215	28319.0000	28318.5000	28319.0000	28328.4932	28319.0000	28300.0000	1
20251209	090230	28306.0000	28306.0000	28306.0000	28344.9984	28306.0000	28300.0000	1
20251209	090245	28313.0000	28312.5000	28313.0000	28345.4986	28313.0000	28300.0000	1
20251209	090300	28311.0000	28311.5000	28311.0000	28344.4983	28311.0000	28300.0000	1
20251209	090315	28324.0000	28325.5000	28324.0000	28358.5027	28324.0000	28300.0000	1
20251209	090330	28322.0000	28321.0000	28322.0000	28320.0063	28322.0000	28300.0000	1
20251209	090345	28323.0000	28320.5000	28320.5000	28317.5055	28320.5000	28300.0000	4
20251209	090400	28323.0000	28322.5000	28323.0000	28326.4926	28323.0000	28300.0000	1
20251209	090415	28323.0000	28323.5000	28323.0000	28326.9928	28323.0000	28300.0000	1
20251209	090430	28329.0000	28328.5000	28329.0000	28328.9934	28329.0000	28300.0000	1
20251209	090445	28332.0000	28329.0000	28329.0000	28329.4936	28329.0000	28300.0000	4
20251209	090500	28324.0000	28324.0000	28324.0000	28329.9937	28324.0000	28300.0000	1
20251209	090515	28326.0000	28325.5000	28326.0000	28329.9937	28326.0000	28300.0000	1
20251209	090530	28319.0000	28320.0000	28319.0000	28321.5068	28319.0000	28300.0000	1
20251209	090545	28314.0000	28314.0000	28314.0000	28316.5052	28314.0000	28300.0000	1
20251209	090600	28311.0000	28312.5000	28311.0000	28313.5042	28311.0000	28300.0000	1
20251209	090615	28315.0000	28316.5000	28315.0000	28316.5052	28315.0000	28300.0000	1
20251209	090630	28308.0000	28307.5000	28308.0000	28308.5027	28308.0000	28300.0000	1
20251209	090645	28306.0000	28305.5000	28306.0000	28308.0025	28306.0000	28300.0000	1
20251209	090700	28294.0000	28293.5000	28294.0000	28293.9981	28294.0000	28250.0000	1
20251209	090715	28292.0000	28292.0000	28292.0000	28291.9975	28292.0000	28250.0000	1
20251209	090730	28281.0000	28282.0000	28281.0000	28282.0101	28281.0000	28250.0000	1
20251209	090745	28280.0000	28280.0000	28280.0000	28279.4936	28280.0000	28250.0000	1
20251209	090800	28280.0000	28279.0000	28280.0000	28277.9931	28280.0000	28250.0000	1
20251209	090815	28293.0000	28293.0000	28293.0000	28290.9972	28293.0000	28250.0000	1
20251209	090830	28293.0000	28293.0000	28293.0000	28289.9969	28293.0000	28250.0000	1
20251209	090845	28288.0000	28290.5000	28290.5000	28287.4961	28290.5000	28250.0000	4
20251209	090900	28283.0000	28284.5000	28283.0000	28284.9953	28283.0000	28250.0000	1
20251209	090915	28276.0000	28275.0000	28276.0000	28274.5077	28276.0000	28250.0000	1
20251209	090930	28275.0000	28274.5000	28275.0000	28274.0075	28275.0000	28250.0000	1
20251209	090945	28272.0000	28271.5000	28272.0000	28270.5064	28272.0000	28250.0000	1
20251209	091000	28273.0000	28273.5000	28273.0000	28274.0075	28273.0000	28250.0000	1
20251209	091015	28272.0000	28271.5000	28272.0000	28272.0069	28272.0000	28250.0000	1
20251209	091030	28269.0000	28267.5000	28269.0000	28267.5055	28269.0000	28250.0000	1
20251209	091045	28265.0000	28266.5000	28265.0000	28266.0050	28265.0000	28250.0000	1
20251209	091100	28271.0000	28269.5000	28271.0000	28270.0063	28271.0000	28250.0000	1
20251209	091115	28268.0000	28269.0000	28268.0000	28269.5061	28268.0000	28250.0000	1
20251209	091130	28260.0000	28260.0000	28260.0000	28258.5027	28260.0000	28250.0000	1
20251209	091145	28263.0000	28263.5000	28263.0000	28264.0044	28263.0000	28250.0000	1
20251209	091200	28275.0000	28273.5000	28275.0000	28273.5074	28275.0000	28250.0000	1
20251209	091215	28276.0000	28276.0000	28276.0000	28276.9928	28276.0000	28250.0000	1
20251209	091230	28274.0000	28274.0000	28274.0000	28273.5074	28274.0000	28250.0000	1
20251209	091245	28274.0000	28272.5000	28274.0000	28273.5074	28274.0000	28250.0000	1
20251209	091300	28276.0000	28276.5000	28276.0000	28278.4932	28276.0000	28250.0000	1
20251209	091315	28279.0000	28277.5000	28279.0000	28277.4929	28279.0000	28250.0000	1
20251209	091330	28283.0000	28283.5000	28283.0000	28285.4954	28283.0000	28250.0000	1
20251209	091345	28280.0000	28278.5000	28280.0000	28280.4939	28280.0000	28250.0000	1
20251209	091400	28282.0000	28281.5000	28282.0000	28281.4942	28282.0000	28250.0000	1
20251209	091415	28278.0000	28277.5000	28278.0000	28277.4929	28278.0000	28250.0000	1
20251209	091430	28274.0000	28275.5000	28274.0000	28276.4926	28274.0000	28250.0000	1
20251209	091445	28275.0000	28275.5000	28275.0000	28275.9925	28275.0000	28250.0000	1
20251209	091500	28266.0000	28264.5000	28264.5000	28265.5049	28264.5000	28250.0000	4
20251209	091515	28267.0000	28268.0000	28267.0000	28268.0057	28267.0000	28250.0000	1
20251209	091530	28274.0000	28274.5000	28274.0000	28275.4923	28274.0000	28250.0000	1
20251209	091545	28278.0000	28278.0000	28278.0000	28278.4932	28278.0000	28250.0000	1
20251209	091600	28279.0000	28278.5000	28279.0000	28279.9937	28279.0000	28250.0000	1
20251209	091615	28268.0000	28269.0000	28268.0000	28269.0060	28268.0000	28250.0000	1
20251209	091630	28272.0000	28273.0000	28272.0000	28272.5071	28272.0000	28250.0000	1
20251209	091645	28268.0000	28269.5000	28268.0000	28269.5061	28268.0000	28250.0000	1
20251209	091700	28258.0000	28260.0000	28260.0000	28262.5039	28260.0000	28250.0000	4
20251209	091715	28269.0000	28269.5000	28269.0000	28270.0063	28269.0000	28250.0000	1
20251209	091730	28274.0000	28275.0000	28274.0000	28276.9928	28274.0000	28250.0000	1
20251209	091745	28270.0000	28270.5000	28270.0000	28272.0069	28270.0000	28250.0000	1
20251209	091800	28277.0000	28279.5000	28279.5000	28280.4939	28279.5000	28250.0000	4
20251209	091815	28283.0000	28283.0000	28283.0000	28283.9950	28283.0000	28250.0000	1
20251209	091830	28286.0000	28287.0000	28286.0000	28286.9959	28286.0000	28250.0000	1
20251209	091845	28283.0000	28283.0000	28283.0000	28283.4948	28283.0000	28250.0000	1
20251209	091900	28283.0000	28283.5000	28283.0000	28283.9950	28283.0000	28250.0000	1
20251209	091915	28276.0000	28276.0000	28276.0000	28275.9925	28276.0000	28250.0000	1
20251209	091930	28285.0000	28284.5000	28285.0000	28285.4954	28285.0000	28250.0000	1
20251209	091945	28284.0000	28284.0000	28284.0000	28284.4951	28284.0000	28250.0000	1
20251209	092000	28286.0000	28285.5000	28286.0000	28285.9956	28286.0000	28250.0000	1
20251209	092015	28291.0000	28291.5000	28291.0000	28290.9972	28291.0000	28250.0000	1
20251209	092030	28287.0000	28288.5000	28287.0000	28287.4961	28287.0000	28250.0000	1
20251209	092045	28290.0000	28290.5000	28290.0000	28290.4970	28290.0000	28250.0000	1
20251209	092100	28299.0000	28298.0000	28299.0000	28297.4992	28299.0000	28250.0000	1
20251209	092115	28300.0000	28300.0000	28300.0000	28299.4998	28300.0000	28300.0000	1
20251209	092130	28302.0000	28301.0000	28302.0000	28300.5002	28302.0000	28300.0000	1
20251209	092145	28297.0000	28296.5000	28297.0000	28296.9991	28297.0000	28250.0000	1
20251209	092200	28297.0000	28297.5000	28297.0000	28296.9991	28297.0000	28250.0000	1
20251209	092215	28286.0000	28287.5000	28286.0000	28287.4961	28286.0000	28250.0000	1
20251209	092230	28286.0000	28287.0000	28286.0000	28286.9959	28286.0000	28250.0000	1
20251209	092245	28288.0000	28286.5000	28286.5000	28286.4958	28286.5000	28250.0000	4
20251209	092300	28283.0000	28282.5000	28283.0000	28282.4945	28283.0000	28250.0000	1
20251209	092315	28281.0000	28282.5000	28282.5000	28281.4942	28282.5000	28250.0000	4
20251209	092330	28277.0000	28276.5000	28277.0000	28275.4923	28277.0000	28250.0000	1
20251209	092345	28277.0000	28276.0000	28277.0000	28274.9921	28277.0000	28250.0000	1
20251209	092400	28276.0000	28276.5000	28276.0000	28276.4926	28276.0000	28250.0000	1
20251209	092415	28287.0000	28285.5000	28287.0000	28284.4951	28287.0000	28250.0000	1
20251209	092430	28275.0000	28275.5000	28275.0000	28274.4920	28275.0000	28250.0000	1
20251209	092445	28275.0000	28274.5000	28275.0000	28275.0078	28275.0000	28250.0000	1
20251209	092500	28274.0000	28273.5000	28274.0000	28272.0069	28274.0000	28250.0000	1
