date	time	bid	ask	rpt_px	mid
20251208	084515	28027.00	28030.00	28026.00	28028.50
20251208	084530	28033.00	28035.00	28033.00	28034.00
20251208	084545	28030.00	28033.00	28032.00	28031.50
20251208	084600	28031.00	28033.00	28033.00	28032.00
20251208	084615	28029.00	28031.00	28029.00	28030.00
20251208	084630	28023.00	28025.00	28024.00	28024.00
20251208	084645	28033.00	28035.00	28034.00	28034.00
20251208	084700	28033.00	28035.00	28035.00	28034.00
20251208	084715	28042.00	28044.00	28042.00	28043.00
20251208	084730	28046.00	28049.00	28049.00	28047.50
20251208	084745	28048.00	28050.00	28048.00	28049.00
20251208	084800	28050.00	28052.00	28051.00	28051.00
20251208	084815	28048.00	28051.00	28050.00	28049.50
20251208	084830	28052.00	28053.00	28053.00	28052.50
20251208	084845	28053.00	28055.00	28055.00	28054.00
20251208	084900	28064.00	28065.00	28065.00	28064.50
20251208	084915	28065.00	28066.00	28065.00	28065.50
20251208	084930	28068.00	28069.00	28069.00	28068.50
20251208	084945	28070.00	28072.00	28072.00	28071.00
20251208	085000	28070.00	28072.00	28072.00	28071.00
20251208	085015	28065.00	28067.00	28065.00	28066.00
20251208	085030	28057.00	28059.00	28059.00	28058.00
20251208	085045	28057.00	28060.00	28058.00	28058.50
20251208	085100	28059.00	28061.00	28059.00	28060.00
20251208	085115	28062.00	28064.00	28064.00	28063.00
20251208	085130	28061.00	28065.00	28063.00	28063.00
20251208	085145	28061.00	28064.00	28063.00	28062.50
20251208	085200	28060.00	28062.00	28061.00	28061.00
20251208	085215	28062.00	28065.00	28062.00	28063.50
20251208	085230	28069.00	28071.00	28069.00	28070.00
20251208	085245	28068.00	28070.00	28070.00	28069.00
20251208	085300	28074.00	28076.00	28075.00	28075.00
20251208	085315	28074.00	28077.00	28076.00	28075.50
20251208	085330	28070.00	28072.00	28071.00	28071.00
20251208	085345	28065.00	28068.00	28068.00	28066.50
20251208	085400	28067.00	28068.00	28070.00	28067.50
20251208	085415	28070.00	28073.00	28073.00	28071.50
20251208	085430	28070.00	28072.00	28070.00	28071.00
20251208	085445	28070.00	28073.00	28072.00	28071.50
20251208	085500	28070.00	28072.00	28073.00	28071.00
20251208	085515	28073.00	28075.00	28075.00	28074.00
20251208	085530	28069.00	28071.00	28070.00	28070.00
20251208	085545	28063.00	28065.00	28064.00	28064.00
20251208	085600	28060.00	28062.00	28062.00	28061.00
20251208	085615	28052.00	28055.00	28052.00	28053.50
20251208	085630	28051.00	28054.00	28053.00	28052.50
20251208	085645	28054.00	28058.00	28056.00	28056.00
20251208	085700	28043.00	28044.00	28044.00	28043.50
20251208	085715	28044.00	28047.00	28047.00	28045.50
20251208	085730	28042.00	28044.00	28044.00	28043.00
20251208	085745	28042.00	28044.00	28044.00	28043.00
20251208	085800	28043.00	28046.00	28046.00	28044.50
20251208	085815	28043.00	28046.00	28046.00	28044.50
20251208	085830	28040.00	28043.00	28040.00	28041.50
20251208	085845	28040.00	28043.00	28042.00	28041.50
20251208	085900	28040.00	28044.00	28041.00	28042.00
20251208	085915	28042.00	28044.00	28042.00	28043.00
20251208	085930	28043.00	28046.00	28044.00	28044.50
20251208	085945	28047.00	28049.00	28049.00	28048.00
20251208	090000	28047.00	28050.00	28047.00	28048.50
20251208	090015	28066.00	28068.00	28067.00	28067.00
20251208	090030	28058.00	28061.00	28060.00	28059.50
20251208	090045	28057.00	28060.00	28059.00	28058.50
20251208	090100	28060.00	28062.00	28060.00	28061.00
20251208	090115	28062.00	28064.00	28063.00	28063.00
20251208	090130	28059.00	28062.00	28060.00	28060.50
20251208	090145	28046.00	28049.00	28049.00	28047.50
20251208	090200	28059.00	28062.00	28063.00	28060.50
20251208	090215	28060.00	28063.00	28062.00	28061.50
20251208	090230	28054.00	28057.00	28053.00	28055.50
20251208	090245	28056.00	28059.00	28058.00	28057.50
20251208	090300	28062.00	28065.00	28061.00	28063.50
20251208	090315	28062.00	28065.00	28063.00	28063.50
20251208	090330	28069.00	28072.00	28071.00	28070.50
20251208	090345	28062.00	28065.00	28061.00	28063.50
20251208	090400	28061.00	28064.00	28062.00	28062.50
20251208	090415	28054.00	28056.00	28055.00	28055.00
20251208	090430	28057.00	28060.00	28059.00	28058.50
20251208	090445	28055.00	28058.00	28057.00	28056.50
20251208	090500	28053.00	28055.00	28055.00	28054.00
20251208	090515	28062.00	28064.00	28064.00	28063.00
20251208	090530	28059.00	28062.00	28060.00	28060.50
20251208	090545	28057.00	28059.00	28059.00	28058.00
20251208	090600	28050.00	28053.00	28052.00	28051.50
20251208	090615	28061.00	28063.00	28062.00	28062.00
20251208	090630	28065.00	28068.00	28067.00	28066.50
20251208	090645	28060.00	28063.00	28063.00	28061.50
20251208	090700	28069.00	28072.00	28070.00	28070.50
20251208	090715	28084.00	28086.00	28084.00	28085.00
20251208	090730	28072.00	28075.00	28075.00	28073.50
20251208	090745	28069.00	28072.00	28067.00	28070.50
20251208	090800	28067.00	28070.00	28069.00	28068.50
20251208	090815	28068.00	28070.00	28070.00	28069.00
20251208	090830	28070.00	28072.00	28070.00	28071.00
20251208	090845	28068.00	28071.00	28069.00	28069.50
20251208	090900	28064.00	28066.00	28063.00	28065.00
20251208	090915	28065.00	28067.00	28068.00	28066.00
20251208	090930	28063.00	28066.00	28064.00	28064.50
20251208	090945	28069.00	28072.00	28069.00	28070.50
20251208	091000	28060.00	28062.00	28060.00	28061.00
20251208	091015	28064.00	28067.00	28064.00	28065.50
20251208	091030	28069.00	28071.00	28070.00	28070.00
20251208	091045	28066.00	28069.00	28067.00	28067.50
20251208	091100	28057.00	28060.00	28059.00	28058.50
20251208	091115	28056.00	28059.00	28059.00	28057.50
20251208	091130	28066.00	28069.00	28065.00	28067.50
20251208	091145	28071.00	28072.00	28071.00	28071.50
20251208	091200	28072.00	28075.00	28074.00	28073.50
20251208	091215	28085.00	28087.00	28086.00	28086.00
20251208	091230	28083.00	28085.00	28083.00	28084.00
20251208	091245	28073.00	28075.00	28074.00	28074.00
20251208	091300	28071.00	28075.00	28072.00	28073.00
20251208	091315	28076.00	28079.00	28077.00	28077.50
20251208	091330	28077.00	28080.00	28080.00	28078.50
20251208	091345	28081.00	28083.00	28083.00	28082.00
20251208	091400	28072.00	28075.00	28074.00	28073.50
20251208	091415	28069.00	28071.00	28069.00	28070.00
20251208	091430	28070.00	28072.00	28070.00	28071.00
20251208	091445	28075.00	28077.00	28076.00	28076.00
20251208	091500	28072.00	28075.00	28073.00	28073.50
20251208	091515	28070.00	28072.00	28071.00	28071.00
20251208	091530	28079.00	28081.00	28081.00	28080.00
20251208	091545	28071.00	28074.00	28073.00	28072.50
20251208	091600	28079.00	28082.00	28080.00	28080.50
20251208	091615	28084.00	28087.00	28087.00	28085.50
20251208	091630	28081.00	28084.00	28085.00	28082.50
20251208	091645	28074.00	28076.00	28075.00	28075.00
20251208	091700	28068.00	28071.00	28069.00	28069.50
20251208	091715	28068.00	28071.00	28071.00	28069.50
20251208	091730	28069.00	28072.00	28070.00	28070.50
20251208	091745	28069.00	28071.00	28071.00	28070.00
20251208	091800	28056.00	28059.00	28060.00	28057.50
20251208	091815	28062.00	28064.00	28062.00	28063.00
20251208	091830	28066.00	28069.00	28068.00	28067.50
20251208	091845	28062.00	28064.00	28062.00	28063.00
20251208	091900	28060.00	28062.00	28060.00	28061.00
20251208	091915	28055.00	28058.00	28056.00	28056.50
20251208	091930	28062.00	28064.00	28062.00	28063.00
