date	time	bid	ask	rpt_px	mid
20251208	084515	28058.00	28065.00	28060.00	28061.50
20251208	084530	28065.00	28070.00	28058.00	28067.50
20251208	084545	28061.00	28068.00	28065.00	28064.50
20251208	084600	28062.00	28068.00	0.00	28065.00
20251208	084615	28061.00	28066.00	28060.00	28063.50
20251208	084630	28055.00	28060.00	28061.00	28057.50
20251208	084645	28065.00	28070.00	0.00	28067.50
20251208	084700	28065.00	28070.00	28064.00	28067.50
20251208	084715	28073.00	28078.00	0.00	28075.50
20251208	084730	28078.00	28082.00	28080.00	28080.00
20251208	084745	28080.00	28083.00	28084.00	28081.50
20251208	084800	28082.00	28085.00	28085.00	28083.50
20251208	084815	28080.00	28084.00	28081.00	28082.00
20251208	084830	28084.00	28088.00	28087.00	28086.00
20251208	084845	28085.00	28090.00	0.00	28087.50
20251208	084900	28094.00	28096.00	28089.00	28095.00
20251208	084915	28095.00	28097.00	28095.00	28096.00
20251208	084930	28098.00	28100.00	28100.00	28099.00
20251208	084945	28100.00	28103.00	0.00	28101.50
20251208	085000	28100.00	28103.00	0.00	28101.50
20251208	085015	28095.00	28098.00	0.00	28096.50
20251208	085030	28087.00	28090.00	28090.00	28088.50
20251208	085045	28087.00	28091.00	0.00	28089.00
20251208	085100	28089.00	28092.00	0.00	28090.50
20251208	085115	28092.00	28095.00	0.00	28093.50
20251208	085130	28090.00	28096.00	28094.00	28093.00
20251208	085145	28090.00	28095.00	28093.00	28092.50
20251208	085200	28089.00	28093.00	28093.00	28091.00
20251208	085215	28091.00	28096.00	0.00	28093.50
20251208	085230	28098.00	28102.00	28097.00	28100.00
20251208	085245	28097.00	28101.00	0.00	28099.00
20251208	085300	28103.00	28107.00	0.00	28105.00
20251208	085315	28103.00	28108.00	0.00	28105.50
20251208	085330	28099.00	28103.00	0.00	28101.00
20251208	085345	28094.00	28099.00	28097.00	28096.50
20251208	085400	28096.00	28099.00	0.00	28097.50
20251208	085415	28099.00	28104.00	0.00	28101.50
20251208	085430	28099.00	28103.00	28099.00	28101.00
20251208	085445	28099.00	28104.00	0.00	28101.50
20251208	085500	28099.00	28103.00	0.00	28101.00
20251208	085515	28102.00	28106.00	0.00	28104.00
20251208	085530	28099.00	28102.00	0.00	28100.50
20251208	085545	28092.00	28096.00	28097.00	28094.00
20251208	085600	28090.00	28093.00	0.00	28091.50
20251208	085615	28081.00	28086.00	28087.00	28083.50
20251208	085630	28080.00	28085.00	28078.00	28082.50
20251208	085645	28083.00	28088.00	0.00	28085.50
20251208	085700	28072.00	28075.00	28078.00	28073.50
20251208	085715	28073.00	28078.00	28072.00	28075.50
20251208	085730	28071.00	28075.00	0.00	28073.00
20251208	085745	28071.00	28075.00	0.00	28073.00
20251208	085800	28072.00	28077.00	0.00	28074.50
20251208	085815	28072.00	28077.00	0.00	28074.50
20251208	085830	28069.00	28072.00	0.00	28070.50
20251208	085845	28068.00	28073.00	28070.00	28070.50
20251208	085900	28068.00	28074.00	0.00	28071.00
20251208	085915	28070.00	28074.00	0.00	28072.00
20251208	085930	28072.00	28076.00	0.00	28074.00
20251208	085945	28075.00	28079.00	0.00	28077.00
20251208	090000	28075.00	28080.00	0.00	28077.50
20251208	090015	28094.00	28099.00	28075.00	28096.50
20251208	090030	28086.00	28092.00	0.00	28089.00
20251208	090045	28085.00	28091.00	0.00	28088.00
20251208	090100	28088.00	28093.00	0.00	28090.50
20251208	090115	28090.00	28095.00	28100.00	28092.50
20251208	090130	28087.00	28093.00	28088.00	28090.00
20251208	090145	28075.00	28080.00	0.00	28077.50
20251208	090200	28087.00	28093.00	0.00	28090.00
20251208	090215	28088.00	28094.00	0.00	28091.00
20251208	090230	28082.00	28088.00	28080.00	28085.00
