date	time	txf_px	txf_mid_px	txf_or_mid	cboe_fwd	tw_fwd	k0	type
20251204	084515	27878.0000	27870.0000	27870.0000	27920.0428	27870.0000	27800.0000	4
20251204	084530	27874.0000	27874.0000	27874.0000	27922.5481	27874.0000	27800.0000	1
20251204	084545	27867.0000	27868.0000	27867.0000	27869.9358	27867.0000	27800.0000	1
20251204	084600	27857.0000	27861.5000	27861.5000	27864.9251	27861.5000	27800.0000	4
20251204	084615	0.0000	27848.0000	27848.0000	27849.8931	27848.0000	27800.0000	2
20251204	084630	27847.0000	27847.5000	27847.0000	27849.8931	27847.0000	27800.0000	1
20251204	084645	27842.0000	27841.5000	27842.0000	27849.8931	27842.0000	27800.0000	1
20251204	084700	27840.0000	27842.0000	27840.0000	27849.8931	27840.0000	27800.0000	1
20251204	084715	27840.0000	27840.5000	27840.0000	27845.0962	27840.0000	27800.0000	1
20251204	084730	27842.0000	27844.0000	27842.0000	27845.0962	27842.0000	27800.0000	1
20251204	084745	27844.0000	27844.5000	27844.0000	27845.0962	27844.0000	27800.0000	1
20251204	084800	27847.0000	27847.5000	27847.0000	27849.8931	27847.0000	27800.0000	1
20251204	084815	27850.0000	27851.5000	27850.0000	27859.9145	27850.0000	27800.0000	1
20251204	084830	27850.0000	27848.5000	27850.0000	27849.8931	27850.0000	27800.0000	1
20251204	084845	27843.0000	27842.0000	27843.0000	27852.3984	27843.0000	27800.0000	1
20251204	084900	27840.0000	27842.0000	27840.0000	27847.6016	27840.0000	27800.0000	1
20251204	084915	27838.0000	27836.5000	27838.0000	27845.0962	27838.0000	27800.0000	1
20251204	084930	27840.0000	27835.5000	27835.5000	27845.0962	27835.5000	27800.0000	4
20251204	084945	0.0000	27840.0000	27840.0000	27845.0962	27840.0000	27800.0000	2
20251204	085000	27841.0000	27840.5000	27841.0000	27845.0962	27841.0000	27800.0000	1
20251204	085015	27839.0000	27841.0000	27839.0000	27847.6016	27839.0000	27800.0000	1
20251204	085030	27830.0000	27830.0000	27830.0000	27840.0855	27830.0000	27800.0000	1
