date	time	nearT	nearW	nearSigma2	nearType	nextT	nextW	nextSigma2	nextType	vix	ori_vix	near_contrib_rows	next_contrib_rows
20251204	084515	0.0361582002	0.5199355159	0.0792090296	0	0.1320486111	0.4800644841	0.0513405453	0	-1.00	24.0239409118	140	104
20251204	084530	0.0361577245	0.5199305556	0.0500517674	0	0.1320481355	0.4800694444	0.0536451764	0	-1.00	22.9833125539	157	104
20251204	084545	0.0361572489	0.5199255952	0.0503595113	0	0.1320476598	0.4800744048	0.0573129184	0	-1.00	23.6056180471	157	104
20251204	084600	0.0361567732	0.5199206349	0.0506017274	0	0.1320471842	0.4800793651	0.0572525647	0	-1.00	23.6074999902	158	104
20251204	084615	0.0361562976	0.5199156746	0.0507685391	0	0.1320467085	0.4800843254	0.0572723979	0	-1.00	23.6188249020	158	104
20251204	084630	0.0361558219	0.5199107143	0.0509178125	0	0.1320462329	0.4800892857	0.0572786868	0	-1.00	23.6270846979	158	104
20251204	084645	0.0361553463	0.5199057540	0.0511927542	0	0.1320457572	0.4800942460	0.0573258370	0	-1.00	23.6480850409	158	104
20251204	084700	0.0361548706	0.5199007937	0.0512055516	0	0.1320452816	0.4800992063	0.0575146147	0	-1.00	23.6794755136	158	104
20251204	084715	0.0361543950	0.5198958333	0.0512119860	0	0.1320448059	0.4801041667	0.0576243681	0	-1.00	23.6976610951	158	104
20251204	084730	0.0361539193	0.5198908730	0.0512192767	0	0.1320443303	0.4801091270	0.0574486260	0	-1.00	23.6694026839	158	104
20251204	084745	0.0361534437	0.5198859127	0.0512358343	0	0.1320438546	0.4801140873	0.0574643723	0	-1.00	23.6727747650	158	104
20251204	084800	0.0361529680	0.5198809524	0.0511705656	0	0.1320433790	0.4801190476	0.0572199224	0	-1.00	23.6297658108	158	104
20251204	084815	0.0361524924	0.5198759921	0.0510530425	0	0.1320429033	0.4801240079	0.0571655366	0	-1.00	23.6152050952	158	104
20251204	084830	0.0361520167	0.5198710317	0.0510009417	0	0.1320424277	0.4801289683	0.0570736403	0	-1.00	23.5976749813	158	104
20251204	084845	0.0361515411	0.5198660714	0.0510183149	0	0.1320419521	0.4801339286	0.0569379041	0	-1.00	23.5763296065	158	104
20251204	084900	0.0361510654	0.5198611111	0.0509649009	0	0.1320414764	0.4801388889	0.0570476095	0	-1.00	23.5916870738	158	104
20251204	084915	0.0361505898	0.5198561508	0.0509548757	0	0.1320410008	0.4801438492	0.0571482300	0	-1.00	23.6076519180	158	104
20251204	084930	0.0361501142	0.5198511905	0.0509333622	0	0.1320405251	0.4801488095	0.0571461398	0	-1.00	23.6062753953	158	104
20251204	084945	0.0361496385	0.5198462302	0.0508628467	0	0.1320400495	0.4801537698	0.0570750476	0	-1.00	23.5912474624	158	104
20251204	085000	0.0361491629	0.5198412698	0.0507383075	0	0.1320395738	0.4801587302	0.0569930472	0	-1.00	23.5718055615	158	104
20251204	085015	0.0361486872	0.5198363095	0.0507155104	0	0.1320390982	0.4801636905	0.0569780853	0	-1.00	23.5682585064	158	104
20251204	085030	0.0361482116	0.5198313492	0.0508852293	0	0.1320386225	0.4801686508	0.0570994528	0	-1.00	23.5963419228	158	104
20251204	085045	0.0361477359	0.5198263889	0.0509932426	0	0.1320381469	0.4801736111	0.0570523585	0	-1.00	23.5938834430	158	104
