date	time	bid	ask	rpt_px	mid
20251204	084515	27867.00	27873.00	27878.00	27870.00
20251204	084530	27872.00	27876.00	27874.00	27874.00
20251204	084545	27865.00	27871.00	27867.00	27868.00
20251204	084600	27859.00	27864.00	27857.00	27861.50
20251204	084615	27845.00	27851.00	0.00	27848.00
20251204	084630	27846.00	27849.00	27847.00	27847.50
20251204	084645	27840.00	27843.00	27842.00	27841.50
20251204	084700	27839.00	27845.00	27840.00	27842.00
20251204	084715	27838.00	27843.00	27840.00	27840.50
20251204	084730	27841.00	27847.00	27842.00	27844.00
20251204	084745	27843.00	27846.00	27844.00	27844.50
20251204	084800	27845.00	27850.00	27847.00	27847.50
20251204	084815	27850.00	27853.00	27850.00	27851.50
20251204	084830	27846.00	27851.00	27850.00	27848.50
20251204	084845	27840.00	27844.00	27843.00	27842.00
20251204	084900	27839.00	27845.00	27840.00	27842.00
20251204	084915	27834.00	27839.00	27838.00	27836.50
20251204	084930	27833.00	27838.00	27840.00	27835.50
20251204	084945	27837.00	27843.00	0.00	27840.00
20251204	085000	27839.00	27842.00	27841.00	27840.50
20251204	085015	27838.00	27844.00	27839.00	27841.00
20251204	085030	27827.00	27833.00	27830.00	27830.00
20251204	085045	27826.00	27831.00	0.00	27828.50
20251204	085100	27824.00	27829.00	27828.00	27826.50
20251204	085115	27828.00	27830.00	27829.00	27829.00
20251204	085130	27825.00	27830.00	27827.00	27827.50
20251204	085145	27825.00	27829.00	0.00	27827.00
20251204	085200	27821.00	27825.00	27825.00	27823.00
20251204	085215	27825.00	27832.00	0.00	27828.50
20251204	085230	27821.00	27824.00	0.00	27822.50
20251204	085245	27822.00	27828.00	0.00	27825.00
20251204	085300	27826.00	27830.00	0.00	27828.00
20251204	085315	27825.00	27830.00	0.00	27827.50
20251204	085330	27827.00	27830.00	0.00	27828.50
20251204	085345	27822.00	27827.00	27825.00	27824.50
20251204	085400	27822.00	27827.00	0.00	27824.50
20251204	085415	27814.00	27819.00	27817.00	27816.50
20251204	085430	27816.00	27820.00	0.00	27818.00
20251204	085445	27806.00	27812.00	27816.00	27809.00
20251204	085500	27802.00	27805.00	27806.00	27803.50
20251204	085515	27805.00	27810.00	27802.00	27807.50
20251204	085530	27803.00	27808.00	27801.00	27805.50
20251204	085545	27807.00	27813.00	0.00	27810.00
20251204	085600	27815.00	27821.00	27811.00	27818.00
20251204	085615	27817.00	27823.00	0.00	27820.00
20251204	085630	27818.00	27824.00	0.00	27821.00
20251204	085645	27820.00	27827.00	27826.00	27823.50
20251204	085700	27824.00	27830.00	0.00	27827.00
20251204	085715	27813.00	27820.00	27818.00	27816.50
20251204	085730	27818.00	27822.00	27822.00	27820.00
20251204	085745	27816.00	27822.00	27819.00	27819.00
20251204	085800	27821.00	27826.00	0.00	27823.50
20251204	085815	27815.00	27819.00	27817.00	27817.00
20251204	085830	27815.00	27820.00	0.00	27817.50
20251204	085845	27816.00	27822.00	0.00	27819.00
20251204	085900	27817.00	27821.00	0.00	27819.00
20251204	085915	27801.00	27807.00	27814.00	27804.00
20251204	085930	27807.00	27813.00	27807.00	27810.00
20251204	085945	27808.00	27813.00	27807.00	27810.50
20251204	090000	27811.00	27816.00	0.00	27813.50
20251204	090015	27824.00	27830.00	27823.00	27827.00
20251204	090030	27828.00	27833.00	27825.00	27830.50
20251204	090045	27835.00	27841.00	27840.00	27838.00
20251204	090100	27829.00	27835.00	0.00	27832.00
20251204	090115	27835.00	27842.00	27840.00	27838.50
20251204	090130	27829.00	27835.00	0.00	27832.00
20251204	090145	27826.00	27832.00	0.00	27829.00
20251204	090200	27833.00	27839.00	0.00	27836.00
20251204	090215	27824.00	27831.00	27827.00	27827.50
20251204	090230	27809.00	27815.00	27813.00	27812.00
20251204	090245	27812.00	27815.00	27816.00	27813.50
20251204	090300	27812.00	27817.00	27810.00	27814.50
20251204	090315	27807.00	27812.00	27807.00	27809.50
20251204	090330	27817.00	27823.00	0.00	27820.00
20251204	090345	27820.00	27826.00	0.00	27823.00
20251204	090400	27815.00	27821.00	0.00	27818.00
20251204	090415	27821.00	27826.00	0.00	27823.50
20251204	090430	27835.00	27840.00	27833.00	27837.50
20251204	090445	27832.00	27837.00	0.00	27834.50
20251204	090500	27843.00	27848.00	27841.00	27845.50
20251204	090515	27841.00	27847.00	27850.00	27844.00
20251204	090530	27845.00	27851.00	27850.00	27848.00
20251204	090545	27848.00	27853.00	27851.00	27850.50
20251204	090600	27850.00	27854.00	0.00	27852.00
20251204	090615	27857.00	27860.00	0.00	27858.50
20251204	090630	27859.00	27863.00	27860.00	27861.00
20251204	090645	27848.00	27852.00	27860.00	27850.00
20251204	090700	27840.00	27845.00	0.00	27842.50
20251204	090715	27845.00	27851.00	0.00	27848.00
20251204	090730	27853.00	27857.00	0.00	27855.00
20251204	090745	27849.00	27855.00	27852.00	27852.00
20251204	090800	27857.00	27860.00	27859.00	27858.50
20251204	090815	27852.00	27856.00	27860.00	27854.00
20251204	090830	27850.00	27856.00	0.00	27853.00
20251204	090845	27849.00	27855.00	0.00	27852.00
20251204	090900	27848.00	27854.00	0.00	27851.00
20251204	090915	27840.00	27845.00	0.00	27842.50
20251204	090930	27840.00	27844.00	0.00	27842.00
20251204	090945	27840.00	27845.00	27840.00	27842.50
20251204	091000	27839.00	27844.00	0.00	27841.50
20251204	091015	27837.00	27843.00	0.00	27840.00
20251204	091030	27842.00	27847.00	27842.00	27844.50
20251204	091045	27851.00	27856.00	0.00	27853.50
20251204	091100	27840.00	27846.00	0.00	27843.00
20251204	091115	27849.00	27854.00	0.00	27851.50
20251204	091130	27853.00	27857.00	0.00	27855.00
20251204	091145	27849.00	27854.00	0.00	27851.50
20251204	091200	27853.00	27858.00	0.00	27855.50
20251204	091215	27865.00	27867.00	27865.00	27866.00
20251204	091230	27855.00	27860.00	27860.00	27857.50
20251204	091245	27861.00	27864.00	0.00	27862.50
20251204	091300	27857.00	27861.00	0.00	27859.00
20251204	091315	27857.00	27859.00	0.00	27858.00
20251204	091330	27861.00	27865.00	27862.00	27863.00
20251204	091345	27849.00	27853.00	0.00	27851.00
20251204	091400	27851.00	27855.00	0.00	27853.00
20251204	091415	27850.00	27854.00	0.00	27852.00
20251204	091430	27852.00	27856.00	0.00	27854.00
