date	time	bid	ask	rpt_px	mid
20251218	084515	27593.00	27601.00	27601.00	27597.00
20251218	084530	27583.00	27591.00	27588.00	27587.00
20251218	084545	27593.00	27601.00	0.00	27597.00
20251218	084600	27595.00	27602.00	0.00	27598.50
20251218	084615	27621.00	27627.00	27620.00	27624.00
20251218	084630	27640.00	27647.00	27642.00	27643.50
20251218	084645	27641.00	27648.00	27650.00	27644.50
20251218	084700	27647.00	27655.00	0.00	27651.00
20251218	084715	27649.00	27655.00	27651.00	27652.00
20251218	084730	27635.00	27642.00	27640.00	27638.50
20251218	084745	27626.00	27633.00	0.00	27629.50
20251218	084800	27623.00	27629.00	0.00	27626.00
20251218	084815	27623.00	27627.00	0.00	27625.00
20251218	084830	27617.00	27624.00	27616.00	27620.50
20251218	084845	27615.00	27620.00	27617.00	27617.50
20251218	084900	27609.00	27615.00	0.00	27612.00
20251218	084915	27615.00	27621.00	27614.00	27618.00
20251218	084930	27617.00	27623.00	0.00	27620.00
20251218	084945	27616.00	27621.00	0.00	27618.50
20251218	085000	27617.00	27624.00	0.00	27620.50
20251218	085015	27620.00	27627.00	0.00	27623.50
20251218	085030	27619.00	27625.00	0.00	27622.00
20251218	085045	27626.00	27631.00	0.00	27628.50
20251218	085100	27623.00	27629.00	0.00	27626.00
20251218	085115	27615.00	27621.00	0.00	27618.00
20251218	085130	27617.00	27622.00	0.00	27619.50
20251218	085145	27614.00	27621.00	0.00	27617.50
20251218	085200	27617.00	27623.00	0.00	27620.00
20251218	085215	27615.00	27621.00	0.00	27618.00
20251218	085230	27615.00	27621.00	27613.00	27618.00
20251218	085245	27612.00	27618.00	0.00	27615.00
20251218	085300	27612.00	27615.00	0.00	27613.50
20251218	085315	27613.00	27619.00	0.00	27616.00
20251218	085330	27603.00	27608.00	27613.00	27605.50
20251218	085345	27601.00	27607.00	27602.00	27604.00
20251218	085400	27595.00	27601.00	27600.00	27598.00
20251218	085415	27597.00	27603.00	0.00	27600.00
20251218	085430	27601.00	27607.00	0.00	27604.00
20251218	085445	27600.00	27606.00	0.00	27603.00
20251218	085500	27602.00	27608.00	0.00	27605.00
20251218	085515	27599.00	27605.00	0.00	27602.00
20251218	085530	27599.00	27603.00	0.00	27601.00
20251218	085545	27599.00	27605.00	0.00	27602.00
20251218	085600	27604.00	27609.00	0.00	27606.50
20251218	085615	27599.00	27605.00	0.00	27602.00
20251218	085630	27603.00	27608.00	27598.00	27605.50
20251218	085645	27596.00	27602.00	0.00	27599.00
20251218	085700	27593.00	27599.00	0.00	27596.00
20251218	085715	27595.00	27601.00	0.00	27598.00
20251218	085730	27588.00	27594.00	0.00	27591.00
20251218	085745	27587.00	27594.00	0.00	27590.50
20251218	085800	27588.00	27595.00	0.00	27591.50
20251218	085815	27584.00	27589.00	0.00	27586.50
20251218	085830	27582.00	27586.00	27584.00	27584.00
20251218	085845	27577.00	27583.00	27580.00	27580.00
20251218	085900	27582.00	27587.00	27589.00	27584.50
20251218	085915	27578.00	27583.00	0.00	27580.50
20251218	085930	27580.00	27585.00	0.00	27582.50
20251218	085945	27580.00	27587.00	0.00	27583.50
20251218	090000	27582.00	27588.00	0.00	27585.00
20251218	090015	27591.00	27596.00	27604.00	27593.50
20251218	090030	27601.00	27606.00	0.00	27603.50
20251218	090045	27596.00	27601.00	0.00	27598.50
20251218	090100	27589.00	27593.00	27596.00	27591.00
20251218	090115	27571.00	27576.00	27583.00	27573.50
20251218	090130	27568.00	27572.00	0.00	27570.00
20251218	090145	27563.00	27570.00	27568.00	27566.50
20251218	090200	27573.00	27580.00	27568.00	27576.50
20251218	090215	27566.00	27572.00	0.00	27569.00
20251218	090230	27571.00	27577.00	27584.00	27574.00
20251218	090245	27580.00	27585.00	0.00	27582.50
20251218	090300	27591.00	27596.00	0.00	27593.50
20251218	090315	27581.00	27587.00	0.00	27584.00
20251218	090330	27577.00	27582.00	0.00	27579.50
20251218	090345	27569.00	27574.00	0.00	27571.50
20251218	090400	27568.00	27574.00	0.00	27571.00
20251218	090415	27567.00	27573.00	27565.00	27570.00
20251218	090430	27563.00	27568.00	0.00	27565.50
20251218	090445	27559.00	27563.00	27560.00	27561.00
20251218	090500	27560.00	27565.00	0.00	27562.50
20251218	090515	27554.00	27556.00	27562.00	27555.00
20251218	090530	27562.00	27568.00	27554.00	27565.00
20251218	090545	27565.00	27570.00	27566.00	27567.50
20251218	090600	27576.00	27581.00	27574.00	27578.50
20251218	090615	27563.00	27568.00	27576.00	27565.50
20251218	090630	27565.00	27571.00	0.00	27568.00
20251218	090645	27575.00	27581.00	0.00	27578.00
20251218	090700	27571.00	27577.00	0.00	27574.00
20251218	090715	27578.00	27583.00	0.00	27580.50
20251218	090730	27582.00	27586.00	0.00	27584.00
20251218	090745	27586.00	27591.00	0.00	27588.50
20251218	090800	27592.00	27598.00	0.00	27595.00
20251218	090815	27587.00	27592.00	0.00	27589.50
20251218	090830	27578.00	27583.00	0.00	27580.50
20251218	090845	27585.00	27590.00	27578.00	27587.50
20251218	090900	27574.00	27579.00	0.00	27576.50
20251218	090915	27565.00	27570.00	0.00	27567.50
20251218	090930	27569.00	27575.00	27571.00	27572.00
20251218	090945	27560.00	27565.00	0.00	27562.50
20251218	091000	27562.00	27567.00	0.00	27564.50
20251218	091015	27563.00	27568.00	0.00	27565.50
20251218	091030	27568.00	27573.00	27562.00	27570.50
20251218	091045	27568.00	27573.00	27580.00	27570.50
20251218	091100	27563.00	27569.00	0.00	27566.00
20251218	091115	27559.00	27565.00	27560.00	27562.00
20251218	091130	27561.00	27567.00	0.00	27564.00
20251218	091145	27548.00	27553.00	27551.00	27550.50
20251218	091200	27541.00	27547.00	0.00	27544.00
20251218	091215	27541.00	27547.00	27535.00	27544.00
20251218	091230	27540.00	27546.00	0.00	27543.00
20251218	091245	27535.00	27541.00	0.00	27538.00
20251218	091300	27542.00	27545.00	0.00	27543.50
20251218	091315	27541.00	27545.00	27542.00	27543.00
20251218	091330	27569.00	27572.00	27551.00	27570.50
20251218	091345	27575.00	27578.00	0.00	27576.50
20251218	091400	27592.00	27595.00	27591.00	27593.50
