date	time	bid	ask	rpt_px	mid
20251218	084515	27522.00	27525.00	27523.00	27523.50
20251218	084530	27512.00	27515.00	27513.00	27513.50
20251218	084545	27522.00	27525.00	27525.00	27523.50
20251218	084600	27524.00	27526.00	27524.00	27525.00
20251218	084615	27551.00	27554.00	27553.00	27552.50
20251218	084630	27570.00	27572.00	27571.00	27571.00
20251218	084645	27571.00	27574.00	27572.00	27572.50
20251218	084700	27578.00	27581.00	27578.00	27579.50
20251218	084715	27580.00	27582.00	27579.00	27581.00
20251218	084730	27566.00	27569.00	27569.00	27567.50
20251218	084745	27557.00	27560.00	27559.00	27558.50
20251218	084800	27554.00	27557.00	27554.00	27555.50
20251218	084815	27554.00	27555.00	27555.00	27554.50
20251218	084830	27549.00	27552.00	27549.00	27550.50
20251218	084845	27545.00	27548.00	27547.00	27546.50
20251218	084900	27540.00	27543.00	27541.00	27541.50
20251218	084915	27546.00	27549.00	27548.00	27547.50
20251218	084930	27549.00	27551.00	27551.00	27550.00
20251218	084945	27548.00	27549.00	27550.00	27548.50
20251218	085000	27549.00	27552.00	27552.00	27550.50
20251218	085015	27552.00	27555.00	27554.00	27553.50
20251218	085030	27551.00	27553.00	27552.00	27552.00
20251218	085045	27558.00	27560.00	27559.00	27559.00
20251218	085100	27555.00	27557.00	27557.00	27556.00
20251218	085115	27547.00	27550.00	27549.00	27548.50
20251218	085130	27549.00	27551.00	27549.00	27550.00
20251218	085145	27546.00	27549.00	27547.00	27547.50
20251218	085200	27549.00	27552.00	27549.00	27550.50
20251218	085215	27547.00	27549.00	27547.00	27548.00
20251218	085230	27547.00	27549.00	27547.00	27548.00
20251218	085245	27544.00	27546.00	27546.00	27545.00
20251218	085300	27541.00	27543.00	27541.00	27542.00
20251218	085315	27545.00	27547.00	27545.00	27546.00
20251218	085330	27535.00	27536.00	27537.00	27535.50
20251218	085345	27533.00	27536.00	27533.00	27534.50
20251218	085400	27527.00	27530.00	27527.00	27528.50
20251218	085415	27529.00	27532.00	27529.00	27530.50
20251218	085430	27533.00	27536.00	27536.00	27534.50
20251218	085445	27532.00	27535.00	27533.00	27533.50
20251218	085500	27534.00	27536.00	27536.00	27535.00
20251218	085515	27531.00	27533.00	27532.00	27532.00
20251218	085530	27529.00	27531.00	27530.00	27530.00
20251218	085545	27531.00	27533.00	27532.00	27532.00
20251218	085600	27536.00	27538.00	27536.00	27537.00
20251218	085615	27531.00	27533.00	27532.00	27532.00
20251218	085630	27535.00	27538.00	27537.00	27536.50
20251218	085645	27528.00	27531.00	27530.00	27529.50
20251218	085700	27525.00	27527.00	27526.00	27526.00
20251218	085715	27527.00	27529.00	27528.00	27528.00
20251218	085730	27520.00	27522.00	27520.00	27521.00
20251218	085745	27519.00	27522.00	27520.00	27520.50
20251218	085800	27520.00	27523.00	27520.00	27521.50
20251218	085815	27514.00	27517.00	27516.00	27515.50
20251218	085830	27514.00	27515.00	27515.00	27514.50
20251218	085845	27509.00	27512.00	27510.00	27510.50
20251218	085900	27514.00	27516.00	27515.00	27515.00
20251218	085915	27510.00	27512.00	27510.00	27511.00
20251218	085930	27512.00	27514.00	27514.00	27513.00
20251218	085945	27512.00	27515.00	27514.00	27513.50
20251218	090000	27514.00	27516.00	27514.00	27515.00
20251218	090015	27523.00	27525.00	27526.00	27524.00
20251218	090030	27533.00	27535.00	27535.00	27534.00
20251218	090045	27528.00	27529.00	27529.00	27528.50
20251218	090100	27520.00	27523.00	27522.00	27521.50
20251218	090115	27503.00	27506.00	27505.00	27504.50
20251218	090130	27500.00	27502.00	27500.00	27501.00
20251218	090145	27495.00	27498.00	27495.00	27496.50
20251218	090200	27506.00	27509.00	27508.00	27507.50
20251218	090215	27499.00	27502.00	27500.00	27500.50
20251218	090230	27504.00	27506.00	27506.00	27505.00
