date	time	nearT	nearW	nearSigma2	nearType	nextT	nextW	nextSigma2	nextType	vix	ori_vix	near_contrib_rows	next_contrib_rows
20251216	084515	0.0991718988	1.1878103956	0.0480258537	M,D	0.1895828577	-0.1878103956	-1.0000000000	M,E,I,D	-1.00	21.9148017801	79	0
20251216	084530	0.0991714231	1.1878051347	0.0483342093	M,D	0.1895823820	-0.1878051347	-1.0000000000	M,E,I,D	-1.00	21.9850424942	79	0
20251216	084545	0.0991709475	1.1877998737	0.0483062123	M,D	0.1895819064	-0.1877998737	-1.0000000000	M,E,I,D	-1.00	21.9786742842	79	0
20251216	084600	0.0991704718	1.1877946128	0.0483356704	M,D	0.1895814307	-0.1877946128	-1.0000000000	M,E,I,D	-1.00	21.9853747801	79	0
20251216	084615	0.0991699962	1.1877893519	0.0484734902	M,D	0.1895809551	-0.1877893519	-1.0000000000	M,E,I,D	-1.00	22.0166959777	79	0
20251216	084630	0.0991695205	1.1877840909	0.0484926652	M,D	0.1895804795	-0.1877840909	-1.0000000000	M,E,I,D	-1.00	22.0210501928	79	0
20251216	084645	0.0991690449	1.1877788300	0.0484849146	M,D	0.1895800038	-0.1877788300	-1.0000000000	M,E,I,D	-1.00	22.0192903228	79	0
20251216	084700	0.0991685693	1.1877735690	0.0484960271	M,D	0.1895795282	-0.1877735690	-1.0000000000	M,E,I,D	-1.00	22.0218135206	79	0
20251216	084715	0.0991680936	1.1877683081	0.0485564060	M,D	0.1895790525	-0.1877683081	0.0510259144	M,D	-1.00	22.0355181526	79	105
20251216	084730	0.0991676180	1.1877630471	0.0484581072	M,D	0.1895785769	-0.1877630471	0.0510189190	M,D	-1.00	22.0132022137	79	105
20251216	084745	0.0991671423	1.1877577862	0.0498454045	M,D	0.1895781012	-0.1877577862	0.0510248616	M,D	-1.00	22.3260844080	105	105
20251216	084800	0.0991666667	1.1877525253	0.0497723506	M,D	0.1895776256	-0.1877525253	0.0510201007	M,D	-1.00	22.3097177556	105	105
20251216	084815	0.0991661910	1.1877472643	0.0498354142	M,D	0.1895771499	-0.1877472643	0.0506370367	M,D	-1.00	22.3238469381	105	105
20251216	084830	0.0991657154	1.1877420034	0.0496890585	M,D	0.1895766743	-0.1877420034	0.0506372635	M,D	-1.00	22.2910427032	105	105
20251216	084845	0.0991652397	1.1877367424	0.0496134857	M,D	0.1895761986	-0.1877367424	0.0505098633	M,D	-1.00	22.2740848738	105	105
20251216	084900	0.0991647641	1.1877314815	0.0494165781	M,D	0.1895757230	-0.1877314815	0.0502930465	M,D	-1.00	22.2298398785	105	105
20251216	084915	0.0991642884	1.1877262205	0.0491686097	M,D	0.1895752473	-0.1877262205	0.0502750873	M,D	-1.00	22.1739959530	105	105
20251216	084930	0.0991638128	1.1877209596	0.0491803701	M,D	0.1895747717	-0.1877209596	0.0502686034	M,D	-1.00	22.1766476563	105	105
20251216	084945	0.0991633371	1.1877156987	0.0490335062	M,D	0.1895742960	-0.1877156987	0.0502687253	M,D	-1.00	22.1435106105	105	105
20251216	085000	0.0991628615	1.1877104377	0.0491322589	M,D	0.1895738204	-0.1877104377	0.0502690003	M,D	-1.00	22.1657977363	105	105
20251216	085015	0.0991623858	1.1877051768	0.0490063115	M,D	0.1895733447	-0.1877051768	0.0502491158	M,D	-1.00	22.1373691877	105	105
20251216	085030	0.0991619102	1.1876999158	0.0487882470	M,D	0.1895728691	-0.1876999158	0.0502466205	M,D	-1.00	22.0880617008	105	105
20251216	085045	0.0991614346	1.1876946549	0.0486993375	M,D	0.1895723935	-0.1876946549	0.0502328321	M,D	-1.00	22.0679263844	105	105
20251216	085100	0.0991609589	1.1876893939	0.0487092626	M,D	0.1895719178	-0.1876893939	0.0502161464	M,D	-1.00	22.0701750245	105	105
20251216	085115	0.0991604833	1.1876841330	0.0486116414	M,D	0.1895714422	-0.1876841330	0.0502148974	M,D	-1.00	22.0480478585	105	105
20251216	085130	0.0991600076	1.1876788721	0.0484629798	M,D	0.1895709665	-0.1876788721	0.0501565793	M,D	-1.00	22.0143089388	105	105
20251216	085145	0.0991595320	1.1876736111	0.0484412396	M,D	0.1895704909	-0.1876736111	0.0500879264	M,D	-1.00	22.0093706480	105	105
20251216	085200	0.0991590563	1.1876683502	0.0484178035	M,D	0.1895700152	-0.1876683502	0.0500493798	M,D	-1.00	22.0040458772	105	105
20251216	085215	0.0991585807	1.1876630892	0.0484817680	M,D	0.1895695396	-0.1876630892	0.0500545436	M,D	-1.00	22.0185757972	105	105
20251216	085230	0.0991581050	1.1876578283	0.0483638915	M,D	0.1895690639	-0.1876578283	0.0500512615	M,D	-1.00	21.9917919834	105	105
20251216	085245	0.0991576294	1.1876525673	0.0483766069	M,D	0.1895685883	-0.1876525673	0.0500512502	M,D	-1.00	21.9946827366	105	105
20251216	085300	0.0991571537	1.1876473064	0.0483775894	M,D	0.1895681126	-0.1876473064	0.0500502321	M,D	-1.00	21.9949060936	105	105
20251216	085315	0.0991566781	1.1876420455	0.0483266082	M,D	0.1895676370	-0.1876420455	0.0499036770	M,D	-1.00	21.9833137078	105	105
20251216	085330	0.0991562024	1.1876367845	0.0484534700	M,D	0.1895671613	-0.1876367845	0.0499072585	M,D	-1.00	22.0121489251	105	105
20251216	085345	0.0991557268	1.1876315236	0.0484380062	M,D	0.1895666857	-0.1876315236	0.0499194218	M,D	-1.00	22.0086360884	105	105
20251216	085400	0.0991552511	1.1876262626	0.0484443479	M,D	0.1895662100	-0.1876262626	0.0499023583	M,D	-1.00	22.0100767620	105	105
20251216	085415	0.0991547755	1.1876210017	0.0484182556	M,D	0.1895657344	-0.1876210017	0.0499157030	M,D	-1.00	22.0041486189	105	105
20251216	085430	0.0991542998	1.1876157407	0.0484545828	M,D	0.1895652588	-0.1876157407	0.0499018449	M,D	-1.00	22.0124016916	105	105
20251216	085445	0.0991538242	1.1876104798	0.0484830975	M,D	0.1895647831	-0.1876104798	0.0499006297	M,D	-1.00	22.0188777005	105	105
20251216	085500	0.0991533486	1.1876052189	0.0484529021	M,D	0.1895643075	-0.1876052189	0.0498992783	M,D	-1.00	22.0120199217	105	105
20251216	085515	0.0991528729	1.1875999579	0.0485074371	M,D	0.1895638318	-0.1875999579	0.0498885014	M,D	-1.00	22.0244039785	105	105
20251216	085530	0.0991523973	1.1875946970	0.0485678591	M,D	0.1895633562	-0.1875946970	0.0498968502	M,D	-1.00	22.0381167852	105	105
20251216	085545	0.0991519216	1.1875894360	0.0485210382	M,D	0.1895628805	-0.1875894360	0.0498832592	M,D	-1.00	22.0274914963	105	105
20251216	085600	0.0991514460	1.1875841751	0.0484758013	M,D	0.1895624049	-0.1875841751	0.0498712404	M,D	-1.00	22.0172208355	105	105
20251216	085615	0.0991509703	1.1875789141	0.0485430195	M,D	0.1895619292	-0.1875789141	0.0498667841	M,D	-1.00	22.0324804468	105	105
20251216	085630	0.0991504947	1.1875736532	0.0485367646	M,D	0.1895614536	-0.1875736532	0.0498226919	M,D	-1.00	22.0310609311	105	105
20251216	085645	0.0991500190	1.1875683923	0.0485905131	M,D	0.1895609779	-0.1875683923	0.0498207658	M,D	-1.00	22.0432559109	105	105
20251216	085700	0.0991495434	1.1875631313	0.0485205241	M,D	0.1895605023	-0.1875631313	0.0498123867	M,D	-1.00	22.0273748033	105	105
20251216	085715	0.0991490677	1.1875578704	0.0484761665	M,D	0.1895600266	-0.1875578704	0.0498167555	M,D	-1.00	22.0173037632	105	105
20251216	085730	0.0991485921	1.1875526094	0.0483614948	M,D	0.1895595510	-0.1875526094	0.0498177035	M,D	-1.00	21.9912470787	105	105
20251216	085745	0.0991481164	1.1875473485	0.0483782731	M,D	0.1895590753	-0.1875473485	0.0498220990	M,D	-1.00	21.9950615116	105	105
20251216	085800	0.0991476408	1.1875420875	0.0483850923	M,D	0.1895585997	-0.1875420875	0.0498292499	M,D	-1.00	21.9966116260	105	105
20251216	085815	0.0991471651	1.1875368266	0.0484505748	M,D	0.1895581240	-0.1875368266	0.0498257060	M,D	-1.00	22.0114912779	105	105
20251216	085830	0.0991466895	1.1875315657	0.0484571876	M,D	0.1895576484	-0.1875315657	0.0498279726	M,D	-1.00	22.0129933370	105	105
20251216	085845	0.0991462139	1.1875263047	0.0485275244	M,D	0.1895571728	-0.1875263047	0.0498254609	M,D	-1.00	22.0289637575	105	105
20251216	085900	0.0991457382	1.1875210438	0.0486263937	M,D	0.1895566971	-0.1875210438	0.0498166268	M,D	-1.00	22.0513930809	105	105
20251216	085915	0.0991452626	1.1875157828	0.0485582958	M,D	0.1895562215	-0.1875157828	0.0498197510	M,D	-1.00	22.0359469432	105	105
20251216	085930	0.0991447869	1.1875105219	0.0486011918	M,D	0.1895557458	-0.1875105219	0.0498163005	M,D	-1.00	22.0456779984	105	105
20251216	085945	0.0991443113	1.1875052609	0.0485876707	M,D	0.1895552702	-0.1875052609	0.0498201234	M,D	-1.00	22.0426111703	105	105
20251216	090000	0.0991438356	1.1875000000	0.0480060694	M,D	0.1895547945	-0.1875000000	0.0498200758	M,D	21.91	21.9102873949	105	105
20251216	090015	0.0991433600	1.1874947391	0.0482450090	M,D	0.1895543189	-0.1874947391	0.0498336797	M,D	21.96	21.9647465199	105	105
20251216	090030	0.0991428843	1.1874894781	0.0480532913	M,D	0.1895538432	-0.1874894781	0.0498688069	M,D	21.92	21.9210609381	105	105
20251216	090045	0.0991424087	1.1874842172	0.0482556289	M,D	0.1895533676	-0.1874842172	0.0498741123	M,D	21.97	21.9671638780	105	105
20251216	090100	0.0991419330	1.1874789562	0.0482555250	M,D	0.1895528919	-0.1874789562	0.0497921852	M,D	21.97	21.9671402350	105	105
20251216	090115	0.0991414574	1.1874736953	0.0482031075	M,D	0.1895524163	-0.1874736953	0.0495860039	M,D	21.96	21.9552061046	105	105
20251216	090130	0.0991409817	1.1874684343	0.0482764540	M,D	0.1895519406	-0.1874684343	0.0496848648	M,D	21.97	21.9719034122	105	105
20251216	090145	0.0991405061	1.1874631734	0.0482295932	M,D	0.1895514650	-0.1874631734	0.0496808751	M,D	21.96	21.9612370282	105	105
20251216	090200	0.0991400304	1.1874579125	0.0480320844	M,D	0.1895509893	-0.1874579125	0.0497216025	M,D	21.92	21.9162233092	105	105
20251216	090215	0.0991395548	1.1874526515	0.0479246752	M,D	0.1895505137	-0.1874526515	0.0499271023	M,D	21.89	21.8917050955	105	105
20251216	090230	0.0991390791	1.1874473906	0.0479786655	M,D	0.1895500381	-0.1874473906	0.0500168507	M,D	21.90	21.9040328442	105	105
20251216	090245	0.0991386035	1.1874421296	0.0479309627	M,D	0.1895495624	-0.1874421296	0.0499170872	M,D	21.89	21.8931410957	105	105
20251216	090300	0.0991381279	1.1874368687	0.0479090656	M,D	0.1895490868	-0.1874368687	0.0499265762	M,D	21.89	21.8881396287	105	105
20251216	090315	0.0991376522	1.1874316077	0.0479499585	M,D	0.1895486111	-0.1874316077	0.0498564020	M,D	21.90	21.8974789740	105	105
20251216	090330	0.0991371766	1.1874263468	0.0478259209	M,D	0.1895481355	-0.1874263468	0.0498616998	M,D	21.87	21.8691382732	105	105
20251216	090345	0.0991367009	1.1874210859	0.0478061773	M,D	0.1895476598	-0.1874210859	0.0497987136	M,D	21.86	21.8646237775	105	105
20251216	090400	0.0991362253	1.1874158249	0.0478139945	M,D	0.1895471842	-0.1874158249	0.0497230490	M,D	21.87	21.8664113457	105	105
20251216	090415	0.0991357496	1.1874105640	0.0477901384	M,D	0.1895467085	-0.1874105640	0.0495786110	M,D	21.86	21.8609557042	105	105
20251216	090430	0.0991352740	1.1874053030	0.0478505306	M,D	0.1895462329	-0.1874053030	0.0495467027	M,D	21.87	21.8747641310	105	105
20251216	090445	0.0991347983	1.1874000421	0.0477878522	M,D	0.1895457572	-0.1874000421	0.0496038518	M,D	21.86	21.8604328042	105	105
20251216	090500	0.0991343227	1.1873947811	0.0477930126	M,D	0.1895452816	-0.1873947811	0.0496057052	M,D	21.86	21.8616130696	105	105
20251216	090515	0.0991338470	1.1873895202	0.0476731207	M,D	0.1895448059	-0.1873895202	0.0495989757	M,D	21.83	21.8341752097	105	105
20251216	090530	0.0991333714	1.1873842593	0.0476881861	M,D	0.1895443303	-0.1873842593	0.0496007095	M,D	21.84	21.8376248873	105	105
20251216	090545	0.0991328957	1.1873789983	0.0476571222	M,D	0.1895438546	-0.1873789983	0.0496019643	M,D	21.83	21.8305112677	105	105
20251216	090600	0.0991324201	1.1873737374	0.0475451099	M,D	0.1895433790	-0.1873737374	0.0495655828	M,D	21.80	21.8048411768	105	105
20251216	090615	0.0991319444	1.1873684764	0.0476289740	M,D	0.1895429033	-0.1873684764	0.0496259098	M,D	21.82	21.8240633252	105	105
20251216	090630	0.0991314688	1.1873632155	0.0468760664	M,D	0.1895424277	-0.1873632155	0.0495683832	M,D	21.65	21.6508813564	105	105
20251216	090645	0.0991309932	1.1873579545	0.0469092049	M,D	0.1895419521	-0.1873579545	0.0494889112	M,D	21.66	21.6585329330	105	105
20251216	090700	0.0991305175	1.1873526936	0.0468553625	M,D	0.1895414764	-0.1873526936	0.0495563095	M,D	21.65	21.6460995312	105	105
20251216	090715	0.0991300419	1.1873474327	0.0467721032	M,D	0.1895410008	-0.1873474327	0.0495670647	M,D	21.63	21.6268590510	105	105
20251216	090730	0.0991295662	1.1873421717	0.0467875631	M,D	0.1895405251	-0.1873421717	0.0495404011	M,D	21.63	21.6304329920	105	105
20251216	090745	0.0991290906	1.1873369108	0.0468218828	M,D	0.1895400495	-0.1873369108	0.0495300114	M,D	21.64	21.6383647235	105	105
20251216	090800	0.0991286149	1.1873316498	0.0467681868	M,D	0.1895395738	-0.1873316498	0.0495408303	M,D	21.63	21.6259535759	105	105
20251216	090815	0.0991281393	1.1873263889	0.0468212512	M,D	0.1895390982	-0.1873263889	0.0495255314	M,D	21.64	21.6382187722	105	105
20251216	090830	0.0991276636	1.1873211279	0.0468247591	M,D	0.1895386225	-0.1873211279	0.0495273288	M,D	21.64	21.6390293482	105	105
20251216	090845	0.0991271880	1.1873158670	0.0468253439	M,D	0.1895381469	-0.1873158670	0.0494903537	M,D	21.64	21.6391644776	105	105
20251216	090900	0.0991267123	1.1873106061	0.0466685461	M,D	0.1895376712	-0.1873106061	0.0495111084	M,D	21.60	21.6029039830	105	105
20251216	090915	0.0991262367	1.1873053451	0.0466786072	M,D	0.1895371956	-0.1873053451	0.0494648034	M,D	21.61	21.6052325249	105	105
20251216	090930	0.0991257610	1.1873000842	0.0466914270	M,D	0.1895367199	-0.1873000842	0.0494656303	M,D	21.61	21.6081991477	105	105
20251216	090945	0.0991252854	1.1872948232	0.0467164089	M,D	0.1895362443	-0.1872948232	0.0494565401	M,D	21.61	21.6139790292	105	105
20251216	091000	0.0991248097	1.1872895623	0.0467009296	M,D	0.1895357686	-0.1872895623	0.0494589372	M,D	21.61	21.6103978789	105	105
20251216	091015	0.0991243341	1.1872843013	0.0466635083	M,D	0.1895352930	-0.1872843013	0.0495001767	M,D	21.60	21.6017379601	105	105
20251216	091030	0.0991238584	1.1872790404	0.0466783579	M,D	0.1895348174	-0.1872790404	0.0494928348	M,D	21.61	21.6051748130	105	105
20251216	091045	0.0991233828	1.1872737795	0.0466740899	M,D	0.1895343417	-0.1872737795	0.0494754309	M,D	21.60	21.6041870815	105	105
20251216	091100	0.0991229072	1.1872685185	0.0466745469	M,D	0.1895338661	-0.1872685185	0.0494779607	M,D	21.60	21.6042928279	105	105
20251216	091115	0.0991224315	1.1872632576	0.0462091528	M,D	0.1895333904	-0.1872632576	0.0495041351	M,D	21.50	21.4963142856	105	105
