date	time	bid	ask	rpt_px	mid
20251231	084515	28822.00	28825.00	28823.00	28823.50
20251231	084530	28821.00	28824.00	28824.00	28822.50
20251231	084545	28823.00	28826.00	28824.00	28824.50
20251231	084600	28824.00	28826.00	28826.00	28825.00
20251231	084615	28820.00	28823.00	28820.00	28821.50
20251231	084630	28812.00	28815.00	28812.00	28813.50
20251231	084645	28811.00	28813.00	28810.00	28812.00
20251231	084700	28805.00	28808.00	28807.00	28806.50
20251231	084715	28804.00	28807.00	28804.00	28805.50
20251231	084730	28799.00	28801.00	28799.00	28800.00
20251231	084745	28802.00	28805.00	28803.00	28803.50
20251231	084800	28801.00	28804.00	28801.00	28802.50
20251231	084815	28798.00	28801.00	28798.00	28799.50
20251231	084830	28804.00	28806.00	28804.00	28805.00
20251231	084845	28808.00	28810.00	28809.00	28809.00
20251231	084900	28808.00	28811.00	28811.00	28809.50
20251231	084915	28807.00	28809.00	28809.00	28808.00
20251231	084930	28807.00	28809.00	28807.00	28808.00
20251231	084945	28805.00	28807.00	28805.00	28806.00
20251231	085000	28805.00	28808.00	28806.00	28806.50
20251231	085015	28807.00	28810.00	28807.00	28808.50
20251231	085030	28810.00	28811.00	28811.00	28810.50
20251231	085045	28811.00	28812.00	28810.00	28811.50
20251231	085100	28811.00	28812.00	28811.00	28811.50
20251231	085115	28810.00	28812.00	28812.00	28811.00
20251231	085130	28806.00	28808.00	28806.00	28807.00
20251231	085145	28807.00	28810.00	28809.00	28808.50
20251231	085200	28810.00	28812.00	28812.00	28811.00
20251231	085215	28807.00	28809.00	28808.00	28808.00
20251231	085230	28803.00	28805.00	28803.00	28804.00
20251231	085245	28802.00	28803.00	28802.00	28802.50
20251231	085300	28801.00	28803.00	28802.00	28802.00
20251231	085315	28798.00	28801.00	28800.00	28799.50
20251231	085330	28801.00	28803.00	28802.00	28802.00
20251231	085345	28798.00	28801.00	28798.00	28799.50
20251231	085400	28796.00	28799.00	28796.00	28797.50
20251231	085415	28800.00	28802.00	28802.00	28801.00
20251231	085430	28802.00	28805.00	28802.00	28803.50
20251231	085445	28803.00	28805.00	28802.00	28804.00
20251231	085500	28806.00	28809.00	28806.00	28807.50
20251231	085515	28809.00	28812.00	28812.00	28810.50
20251231	085530	28807.00	28810.00	28807.00	28808.50
20251231	085545	28806.00	28808.00	28806.00	28807.00
20251231	085600	28809.00	28810.00	28809.00	28809.50
20251231	085615	28804.00	28806.00	28806.00	28805.00
20251231	085630	28805.00	28806.00	28805.00	28805.50
20251231	085645	28807.00	28809.00	28808.00	28808.00
20251231	085700	28806.00	28808.00	28808.00	28807.00
