date	time	bid	ask	rpt_px	mid
20251210	084515	28278.00	28282.00	28282.00	28280.00
20251210	084530	28275.00	28278.00	28275.00	28276.50
20251210	084545	28282.00	28284.00	28282.00	28283.00
20251210	084600	28280.00	28281.00	28281.00	28280.50
20251210	084615	28279.00	28281.00	28279.00	28280.00
20251210	084630	28275.00	28276.00	28277.00	28275.50
20251210	084645	28281.00	28282.00	28281.00	28281.50
20251210	084700	28281.00	28284.00	28283.00	28282.50
20251210	084715	28277.00	28280.00	28279.00	28278.50
20251210	084730	28280.00	28283.00	28282.00	28281.50
20251210	084745	28281.00	28282.00	28281.00	28281.50
20251210	084800	28281.00	28283.00	28283.00	28282.00
20251210	084815	28282.00	28284.00	28283.00	28283.00
20251210	084830	28283.00	28285.00	28283.00	28284.00
20251210	084845	28284.00	28287.00	28285.00	28285.50
20251210	084900	28286.00	28289.00	28286.00	28287.50
20251210	084915	28288.00	28290.00	28290.00	28289.00
20251210	084930	28286.00	28287.00	28287.00	28286.50
20251210	084945	28278.00	28280.00	28279.00	28279.00
20251210	085000	28279.00	28280.00	28280.00	28279.50
20251210	085015	28278.00	28279.00	28278.00	28278.50
20251210	085030	28276.00	28278.00	28276.00	28277.00
20251210	085045	28280.00	28282.00	28281.00	28281.00
20251210	085100	28282.00	28283.00	28282.00	28282.50
20251210	085115	28283.00	28286.00	28285.00	28284.50
20251210	085130	28284.00	28286.00	28285.00	28285.00
20251210	085145	28291.00	28293.00	28290.00	28292.00
20251210	085200	28291.00	28294.00	28294.00	28292.50
20251210	085215	28294.00	28295.00	28294.00	28294.50
20251210	085230	28292.00	28293.00	28293.00	28292.50
20251210	085245	28290.00	28292.00	28290.00	28291.00
20251210	085300	28291.00	28292.00	28291.00	28291.50
20251210	085315	28292.00	28294.00	28291.00	28293.00
20251210	085330	28292.00	28293.00	28294.00	28292.50
20251210	085345	28291.00	28294.00	28295.00	28292.50
20251210	085400	28290.00	28291.00	28291.00	28290.50
20251210	085415	28289.00	28291.00	28289.00	28290.00
20251210	085430	28282.00	28284.00	28283.00	28283.00
20251210	085445	28283.00	28285.00	28284.00	28284.00
20251210	085500	28282.00	28284.00	28282.00	28283.00
20251210	085515	28282.00	28283.00	28281.00	28282.50
20251210	085530	28282.00	28284.00	28282.00	28283.00
20251210	085545	28282.00	28284.00	28282.00	28283.00
20251210	085600	28278.00	28279.00	28278.00	28278.50
20251210	085615	28275.00	28277.00	28275.00	28276.00
20251210	085630	28274.00	28276.00	28275.00	28275.00
20251210	085645	28274.00	28277.00	28274.00	28275.50
20251210	085700	28274.00	28276.00	28275.00	28275.00
20251210	085715	28273.00	28275.00	28274.00	28274.00
20251210	085730	28275.00	28276.00	28276.00	28275.50
