date	time	nearT	nearW	nearSigma2	nearType	nextT	nextW	nextSigma2	nextType	vix	ori_vix	near_contrib_rows	next_contrib_rows
20251210	084515	0.0197198440	0.3485069444	0.0359547190	0	0.1156102549	0.6514930556	0.0426340104	0	-1.00	20.5123178657	106	104
20251210	084530	0.0197193683	0.3485019841	0.0359952371	0	0.1156097793	0.6514980159	0.0435553906	0	-1.00	20.7179316625	106	104
20251210	084545	0.0197188927	0.3484970238	0.0360579513	0	0.1156093037	0.6515029762	0.0438069905	0	-1.00	20.7747685430	107	104
20251210	084600	0.0197184170	0.3484920635	0.0360994731	0	0.1156088280	0.6515079365	0.0436384068	0	-1.00	20.7383962681	107	104
20251210	084615	0.0197179414	0.3484871032	0.0361112659	0	0.1156083524	0.6515128968	0.0436983433	0	-1.00	20.7518779361	107	104
20251210	084630	0.0197174658	0.3484821429	0.0361220505	0	0.1156078767	0.6515178571	0.0428649661	0	-1.00	20.5672706663	107	104
20251210	084645	0.0197169901	0.3484771825	0.0361434944	0	0.1156074011	0.6515228175	0.0432902211	0	-1.00	20.6622316890	112	104
20251210	084700	0.0197165145	0.3484722222	0.0361366278	0	0.1156069254	0.6515277778	0.0432317450	0	-1.00	20.6491265753	112	104
20251210	084715	0.0197160388	0.3484672619	0.0360798266	0	0.1156064498	0.6515327381	0.0434040280	0	-1.00	20.6861788520	112	104
20251210	084730	0.0197155632	0.3484623016	0.0361006579	0	0.1156059741	0.6515376984	0.0433963644	0	-1.00	20.6849078340	112	104
20251210	084745	0.0197150875	0.3484573413	0.0360816510	0	0.1156054985	0.6515426587	0.0435007135	0	-1.00	20.7076322132	112	104
20251210	084800	0.0197146119	0.3484523810	0.0361187907	0	0.1156050228	0.6515476190	0.0433990912	0	-1.00	20.6858894814	112	104
20251210	084815	0.0197141362	0.3484474206	0.0360556096	0	0.1156045472	0.6515525794	0.0435989688	0	-1.00	20.7288489024	112	104
20251210	084830	0.0197136606	0.3484424603	0.0360928322	0	0.1156040715	0.6515575397	0.0436208968	0	-1.00	20.7344515432	112	104
