date	time	txf_px	txf_mid_px	txf_or_mid	cboe_fwd	tw_fwd	k0	type
20251201	084515	27636.0000	27637.5000	27636.0000	27729.0193	27636.0000	27600.0000	1
20251201	084530	27611.0000	27612.0000	27611.0000	27721.5143	27611.0000	27600.0000	1
20251201	084545	27580.0000	27582.0000	27580.0000	27598.9993	27580.0000	27500.0000	1
20251201	084600	27598.0000	27601.5000	27601.5000	27602.0013	27601.5000	27600.0000	4
20251201	084615	27594.0000	27594.5000	27594.0000	27719.0127	27594.0000	27500.0000	1
20251201	084630	27601.0000	27600.5000	27601.0000	27716.5110	27601.0000	27600.0000	1
20251201	084645	27615.0000	27615.5000	27615.0000	27589.4930	27615.0000	27600.0000	1
20251201	084700	27614.0000	27615.0000	27614.0000	27589.4930	27614.0000	27600.0000	1
20251201	084715	27601.0000	27601.0000	27601.0000	27722.5150	27601.0000	27600.0000	1
20251201	084730	27614.0000	27612.5000	27614.0000	27722.0147	27614.0000	27600.0000	1
20251201	084745	27609.0000	27609.5000	27609.0000	27652.9687	27609.0000	27600.0000	1
20251201	084800	27617.0000	27618.0000	27617.0000	27621.5143	27617.0000	27600.0000	1
20251201	084815	27605.0000	27606.0000	27605.0000	27617.0113	27605.0000	27600.0000	1
20251201	084830	27608.0000	27609.0000	27608.0000	27621.0140	27608.0000	27600.0000	1
20251201	084845	27612.0000	27612.5000	27612.0000	27625.0166	27612.0000	27600.0000	1
20251201	084900	27608.0000	27607.5000	27608.0000	27620.5137	27608.0000	27600.0000	1
20251201	084915	27616.0000	27616.0000	27616.0000	27618.5123	27616.0000	27600.0000	1
20251201	084930	27603.0000	27602.0000	27603.0000	27614.0093	27603.0000	27600.0000	1
20251201	084945	27603.0000	27602.0000	27603.0000	27612.0080	27603.0000	27600.0000	1
20251201	085000	27607.0000	27607.5000	27607.0000	27612.5083	27607.0000	27600.0000	1
20251201	085015	27603.0000	27604.0000	27603.0000	27602.5017	27603.0000	27600.0000	1
20251201	085030	27605.0000	27606.5000	27605.0000	27615.0100	27605.0000	27600.0000	1
20251201	085045	27595.0000	27595.5000	27595.0000	27584.9900	27595.0000	27500.0000	1
20251201	085100	27595.0000	27594.0000	27595.0000	27587.4917	27595.0000	27500.0000	1
20251201	085115	27590.0000	27590.5000	27590.0000	27578.9860	27590.0000	27500.0000	1
20251201	085130	27597.0000	27596.0000	27597.0000	27581.9880	27597.0000	27500.0000	1
20251201	085145	27591.0000	27589.5000	27591.0000	27590.9940	27591.0000	27500.0000	1
20251201	085200	27588.0000	27588.5000	27588.0000	27587.4917	27588.0000	27500.0000	1
20251201	085215	27585.0000	27586.0000	27585.0000	27586.9913	27585.0000	27500.0000	1
20251201	085230	27578.0000	27580.0000	27580.0000	27582.9887	27580.0000	27500.0000	4
20251201	085245	27583.0000	27584.0000	27583.0000	27583.4890	27583.0000	27500.0000	1
20251201	085300	27591.0000	27591.0000	27591.0000	27588.4923	27591.0000	27500.0000	1
20251201	085315	27589.0000	27588.0000	27589.0000	27586.9913	27589.0000	27500.0000	1
20251201	085330	27578.0000	27579.0000	27578.0000	27585.4903	27578.0000	27500.0000	1
20251201	085345	27582.0000	27582.5000	27582.0000	27584.9900	27582.0000	27500.0000	1
20251201	085400	27593.0000	27594.5000	27593.0000	27611.5077	27593.0000	27500.0000	1
20251201	085415	27584.0000	27583.5000	27584.0000	27581.9880	27584.0000	27500.0000	1
20251201	085430	27592.0000	27591.0000	27592.0000	27586.4910	27592.0000	27500.0000	1
20251201	085445	27586.0000	27587.0000	27586.0000	27585.4903	27586.0000	27500.0000	1
20251201	085500	27589.0000	27588.0000	27589.0000	27585.9907	27589.0000	27500.0000	1
20251201	085515	27595.0000	27595.0000	27595.0000	27594.9967	27595.0000	27500.0000	1
20251201	085530	27601.0000	27601.0000	27601.0000	27598.4990	27601.0000	27600.0000	1
20251201	085545	27599.0000	27599.0000	27599.0000	27605.5037	27599.0000	27500.0000	1
20251201	085600	27591.0000	27591.5000	27591.0000	27593.9960	27591.0000	27500.0000	1
20251201	085615	27584.0000	27586.5000	27586.5000	27588.9927	27586.5000	27500.0000	4
20251201	085630	27604.0000	27603.0000	27604.0000	27597.9987	27604.0000	27600.0000	1
20251201	085645	27606.0000	27604.5000	27604.5000	27604.0027	27604.5000	27600.0000	4
20251201	085700	27602.0000	27603.5000	27602.0000	27601.0007	27602.0000	27600.0000	1
20251201	085715	27605.0000	27603.5000	27603.5000	27601.5010	27603.5000	27600.0000	4
20251201	085730	27604.0000	27603.5000	27604.0000	27603.5023	27604.0000	27600.0000	1
20251201	085745	27597.0000	27597.5000	27597.0000	27597.4983	27597.0000	27500.0000	1
20251201	085800	27597.0000	27596.5000	27597.0000	27596.9980	27597.0000	27500.0000	1
20251201	085815	27585.0000	27586.0000	27585.0000	27585.9907	27585.0000	27500.0000	1
20251201	085830	27593.0000	27592.5000	27593.0000	27589.9933	27593.0000	27500.0000	1
20251201	085845	27593.0000	27592.5000	27593.0000	27591.4943	27593.0000	27500.0000	1
20251201	085900	27591.0000	27592.5000	27591.0000	27590.4937	27591.0000	27500.0000	1
20251201	085915	27597.0000	27597.0000	27597.0000	27595.9973	27597.0000	27500.0000	1
20251201	085930	27602.0000	27601.5000	27602.0000	27599.4997	27602.0000	27600.0000	1
