date	time	nearT	nearW	nearSigma2	nearType	nextT	nextW	nextSigma2	nextType	vix	ori_vix	near_contrib_rows	next_contrib_rows
20251211	084515	0.0169801180	0.3199355159	0.0300429910	0	0.1128705289	0.6800644841	0.0384280344	0	-1.00	19.4611965363	108	105
20251211	084530	0.0169796423	0.3199305556	0.0292239047	0	0.1128700533	0.6800694444	0.0398048245	0	-1.00	19.7751103908	108	105
20251211	084545	0.0169791667	0.3199255952	0.0294302316	0	0.1128695776	0.6800744048	0.0401320412	0	-1.00	19.8556683613	108	105
20251211	084600	0.0169786910	0.3199206349	0.0291019573	0	0.1128691020	0.6800793651	0.0393304358	0	-1.00	19.6607383407	108	105
20251211	084615	0.0169782154	0.3199156746	0.0295295750	0	0.1128686263	0.6800843254	0.0400897110	0	-1.00	19.8473802817	109	105
20251211	084630	0.0169777397	0.3199107143	0.0292527594	0	0.1128681507	0.6800892857	0.0399757945	0	-1.00	19.8159530688	109	105
20251211	084645	0.0169772641	0.3199057540	0.0292387404	0	0.1128676750	0.6800942460	0.0398084930	0	-1.00	19.7762629646	113	105
20251211	084700	0.0169767884	0.3199007937	0.0293208610	0	0.1128671994	0.6800992063	0.0397121455	0	-1.00	19.7548811811	113	105
20251211	084715	0.0169763128	0.3198958333	0.0293744076	0	0.1128667237	0.6801041667	0.0398300419	0	-1.00	19.7836314939	114	105
20251211	084730	0.0169758371	0.3198908730	0.0294461150	0	0.1128662481	0.6801091270	0.0396898247	0	-1.00	19.7517144240	115	105
20251211	084745	0.0169753615	0.3198859127	0.0296355663	0	0.1128657725	0.6801140873	0.0396198162	0	-1.00	19.7383345232	116	105
20251211	084800	0.0169748858	0.3198809524	0.0293852330	0	0.1128652968	0.6801190476	0.0396485541	0	-1.00	19.7409510726	115	105
20251211	084815	0.0169744102	0.3198759921	0.0292739464	0	0.1128648212	0.6801240079	0.0396002918	0	-1.00	19.7276756603	115	105
20251211	084830	0.0169739346	0.3198710317	0.0292034070	0	0.1128643455	0.6801289683	0.0396320112	0	-1.00	19.7340093951	109	105
20251211	084845	0.0169734589	0.3198660714	0.0294819082	0	0.1128638699	0.6801339286	0.0394746301	0	-1.00	19.7014096296	116	105
20251211	084900	0.0169729833	0.3198611111	0.0296440600	0	0.1128633942	0.6801388889	0.0395343408	0	-1.00	19.7182808672	116	105
20251211	084915	0.0169725076	0.3198561508	0.0297913598	0	0.1128629186	0.6801438492	0.0396481122	0	-1.00	19.7476769271	116	105
