date	time	bid	ask	rpt_px	mid
20251223	084515	28454.00	28460.00	28462.00	28457.00
20251223	084530	28436.00	28443.00	0.00	28439.50
20251223	084545	28440.00	28446.00	0.00	28443.00
20251223	084600	28440.00	28446.00	28437.00	28443.00
20251223	084615	28437.00	28442.00	0.00	28439.50
20251223	084630	28439.00	28443.00	28437.00	28441.00
20251223	084645	28441.00	28446.00	28443.00	28443.50
20251223	084700	28439.00	28444.00	0.00	28441.50
20251223	084715	28441.00	28446.00	28446.00	28443.50
20251223	084730	28441.00	28444.00	0.00	28442.50
20251223	084745	28436.00	28439.00	28439.00	28437.50
20251223	084800	28435.00	28438.00	0.00	28436.50
20251223	084815	28442.00	28445.00	0.00	28443.50
20251223	084830	28451.00	28455.00	28450.00	28453.00
20251223	084845	28451.00	28455.00	28456.00	28453.00
20251223	084900	28451.00	28456.00	28452.00	28453.50
20251223	084915	28456.00	28460.00	0.00	28458.00
20251223	084930	28454.00	28459.00	28455.00	28456.50
20251223	084945	28452.00	28457.00	0.00	28454.50
20251223	085000	28445.00	28450.00	0.00	28447.50
20251223	085015	28446.00	28452.00	0.00	28449.00
20251223	085030	28445.00	28449.00	28455.00	28447.00
20251223	085045	28443.00	28448.00	0.00	28445.50
20251223	085100	28443.00	28449.00	0.00	28446.00
20251223	085115	28433.00	28439.00	0.00	28436.00
20251223	085130	28435.00	28440.00	28439.00	28437.50
20251223	085145	28436.00	28442.00	0.00	28439.00
20251223	085200	28436.00	28441.00	0.00	28438.50
20251223	085215	28436.00	28441.00	0.00	28438.50
20251223	085230	28436.00	28441.00	0.00	28438.50
20251223	085245	28437.00	28443.00	0.00	28440.00
20251223	085300	28439.00	28444.00	0.00	28441.50
20251223	085315	28440.00	28446.00	0.00	28443.00
20251223	085330	28441.00	28446.00	28445.00	28443.50
20251223	085345	28441.00	28446.00	0.00	28443.50
20251223	085400	28443.00	28449.00	0.00	28446.00
20251223	085415	28442.00	28448.00	28442.00	28445.00
20251223	085430	28442.00	28448.00	0.00	28445.00
20251223	085445	28444.00	28448.00	0.00	28446.00
20251223	085500	28442.00	28448.00	0.00	28445.00
20251223	085515	28439.00	28444.00	28442.00	28441.50
20251223	085530	28443.00	28448.00	0.00	28445.50
20251223	085545	28446.00	28451.00	0.00	28448.50
20251223	085600	28438.00	28443.00	0.00	28440.50
20251223	085615	28438.00	28442.00	0.00	28440.00
20251223	085630	28439.00	28445.00	0.00	28442.00
20251223	085645	28439.00	28444.00	0.00	28441.50
20251223	085700	28436.00	28441.00	0.00	28438.50
20251223	085715	28439.00	28444.00	0.00	28441.50
20251223	085730	28436.00	28441.00	0.00	28438.50
20251223	085745	28437.00	28442.00	0.00	28439.50
20251223	085800	28433.00	28437.00	28434.00	28435.00
20251223	085815	28435.00	28439.00	0.00	28437.00
20251223	085830	28431.00	28434.00	0.00	28432.50
20251223	085845	28431.00	28435.00	0.00	28433.00
20251223	085900	28428.00	28433.00	28430.00	28430.50
20251223	085915	28428.00	28432.00	28433.00	28430.00
20251223	085930	28434.00	28439.00	0.00	28436.50
20251223	085945	28432.00	28437.00	0.00	28434.50
20251223	090000	28440.00	28446.00	0.00	28443.00
20251223	090015	28445.00	28451.00	0.00	28448.00
20251223	090030	28443.00	28448.00	0.00	28445.50
20251223	090045	28449.00	28452.00	0.00	28450.50
20251223	090100	28450.00	28455.00	0.00	28452.50
20251223	090115	28443.00	28450.00	28452.00	28446.50
20251223	090130	28445.00	28451.00	28444.00	28448.00
20251223	090145	28452.00	28458.00	28452.00	28455.00
20251223	090200	28452.00	28459.00	0.00	28455.50
20251223	090215	28445.00	28451.00	0.00	28448.00
20251223	090230	28438.00	28445.00	0.00	28441.50
20251223	090245	28440.00	28447.00	0.00	28443.50
20251223	090300	28442.00	28448.00	0.00	28445.00
20251223	090315	28433.00	28439.00	0.00	28436.00
20251223	090330	28438.00	28445.00	0.00	28441.50
20251223	090345	28442.00	28448.00	0.00	28445.00
20251223	090400	28443.00	28449.00	0.00	28446.00
20251223	090415	28448.00	28454.00	28455.00	28451.00
20251223	090430	28455.00	28460.00	28456.00	28457.50
20251223	090445	28455.00	28460.00	0.00	28457.50
20251223	090500	28454.00	28459.00	0.00	28456.50
20251223	090515	28471.00	28476.00	0.00	28473.50
20251223	090530	28470.00	28476.00	0.00	28473.00
20251223	090545	28463.00	28467.00	28466.00	28465.00
20251223	090600	28458.00	28463.00	0.00	28460.50
20251223	090615	28460.00	28465.00	0.00	28462.50
20251223	090630	28473.00	28478.00	28471.00	28475.50
20251223	090645	28472.00	28477.00	0.00	28474.50
20251223	090700	28473.00	28477.00	28474.00	28475.00
20251223	090715	28481.00	28485.00	28478.00	28483.00
20251223	090730	28475.00	28480.00	28479.00	28477.50
20251223	090745	28479.00	28481.00	28479.00	28480.00
20251223	090800	28476.00	28481.00	28479.00	28478.50
20251223	090815	28474.00	28480.00	0.00	28477.00
20251223	090830	28472.00	28476.00	0.00	28474.00
20251223	090845	28469.00	28475.00	28477.00	28472.00
20251223	090900	28470.00	28476.00	0.00	28473.00
20251223	090915	28476.00	28481.00	0.00	28478.50
20251223	090930	28471.00	28477.00	0.00	28474.00
20251223	090945	28463.00	28469.00	0.00	28466.00
20251223	091000	28467.00	28472.00	0.00	28469.50
20251223	091015	28467.00	28472.00	0.00	28469.50
20251223	091030	28458.00	28463.00	0.00	28460.50
20251223	091045	28449.00	28454.00	0.00	28451.50
20251223	091100	28444.00	28451.00	0.00	28447.50
20251223	091115	28450.00	28456.00	0.00	28453.00
20251223	091130	28450.00	28457.00	0.00	28453.50
20251223	091145	28446.00	28450.00	0.00	28448.00
20251223	091200	28448.00	28454.00	0.00	28451.00
20251223	091215	28445.00	28452.00	0.00	28448.50
20251223	091230	28443.00	28449.00	0.00	28446.00
20251223	091245	28445.00	28450.00	0.00	28447.50
20251223	091300	28454.00	28460.00	0.00	28457.00
20251223	091315	28451.00	28457.00	0.00	28454.00
20251223	091330	28450.00	28455.00	0.00	28452.50
20251223	091345	28444.00	28449.00	28450.00	28446.50
20251223	091400	28443.00	28449.00	0.00	28446.00
20251223	091415	28446.00	28451.00	0.00	28448.50
20251223	091430	28455.00	28461.00	0.00	28458.00
20251223	091445	28457.00	28463.00	0.00	28460.00
20251223	091500	28455.00	28461.00	0.00	28458.00
20251223	091515	28447.00	28453.00	0.00	28450.00
20251223	091530	28446.00	28453.00	0.00	28449.50
20251223	091545	28445.00	28450.00	0.00	28447.50
20251223	091600	28445.00	28451.00	0.00	28448.00
20251223	091615	28447.00	28452.00	0.00	28449.50
20251223	091630	28446.00	28453.00	0.00	28449.50
20251223	091645	28445.00	28451.00	28450.00	28448.00
20251223	091700	28441.00	28447.00	0.00	28444.00
20251223	091715	28442.00	28447.00	0.00	28444.50
20251223	091730	28439.00	28444.00	0.00	28441.50
20251223	091745	28436.00	28441.00	0.00	28438.50
20251223	091800	28438.00	28444.00	0.00	28441.00
20251223	091815	28440.00	28446.00	0.00	28443.00
20251223	091830	28431.00	28438.00	28436.00	28434.50
20251223	091845	28433.00	28439.00	0.00	28436.00
20251223	091900	28435.00	28441.00	28439.00	28438.00
20251223	091915	28431.00	28437.00	28438.00	28434.00
20251223	091930	28440.00	28446.00	0.00	28443.00
20251223	091945	28433.00	28438.00	0.00	28435.50
20251223	092000	28441.00	28446.00	0.00	28443.50
20251223	092015	28441.00	28445.00	0.00	28443.00
20251223	092030	28442.00	28448.00	0.00	28445.00
20251223	092045	28438.00	28441.00	28442.00	28439.50
20251223	092100	28433.00	28439.00	28438.00	28436.00
20251223	092115	28436.00	28442.00	0.00	28439.00
20251223	092130	28432.00	28437.00	0.00	28434.50
20251223	092145	28430.00	28437.00	0.00	28433.50
20251223	092200	28434.00	28440.00	28436.00	28437.00
20251223	092215	28436.00	28442.00	28438.00	28439.00
20251223	092230	28435.00	28441.00	28444.00	28438.00
20251223	092245	28435.00	28440.00	0.00	28437.50
20251223	092300	28436.00	28442.00	0.00	28439.00
20251223	092315	28433.00	28440.00	0.00	28436.50
20251223	092330	28434.00	28439.00	0.00	28436.50
20251223	092345	28442.00	28448.00	0.00	28445.00
20251223	092400	28447.00	28452.00	28450.00	28449.50
20251223	092415	28444.00	28450.00	0.00	28447.00
20251223	092430	28445.00	28450.00	0.00	28447.50
20251223	092445	28447.00	28453.00	28450.00	28450.00
20251223	092500	28452.00	28457.00	0.00	28454.50
20251223	092515	28444.00	28450.00	0.00	28447.00
20251223	092530	28443.00	28449.00	28444.00	28446.00
20251223	092545	28441.00	28446.00	0.00	28443.50
20251223	092600	28446.00	28452.00	0.00	28449.00
