date	time	nearT	nearW	nearSigma2	nearType	nextT	nextW	nextSigma2	nextType	vix	ori_vix	near_contrib_rows	next_contrib_rows
20251223	084515	0.0799938166	0.9756891835	0.0422090139	0	0.1704047755	0.0243108165	0.0341178483	0	-1.00	20.4453413203	105	105
20251223	084530	0.0799933409	0.9756839226	0.0405112672	0	0.1704042998	0.0243160774	0.0366398678	0	-1.00	20.0788687379	105	105
20251223	084545	0.0799928653	0.9756786616	0.0373393265	0	0.1704038242	0.0243213384	0.0352918779	0	-1.00	19.2966540225	105	105
20251223	084600	0.0799923896	0.9756734007	0.0380360442	0	0.1704033486	0.0243265993	0.0353544904	0	-1.00	19.4681278776	105	105
20251223	084615	0.0799919140	0.9756681397	0.0387695657	0	0.1704028729	0.0243318603	0.0354056740	0	-1.00	19.6468501140	105	105
20251223	084630	0.0799914384	0.9756628788	0.0383625883	0	0.1704023973	0.0243371212	0.0368830382	0	-1.00	19.5673032125	105	105
20251223	084645	0.0799909627	0.9756576178	0.0398577242	0	0.1704019216	0.0243423822	0.0369641893	0	-1.00	19.9277935680	105	105
20251223	084700	0.0799904871	0.9756523569	0.0386582970	0	0.1704014460	0.0243476431	0.0376392716	0	-1.00	19.6486281224	105	105
20251223	084715	0.0799900114	0.9756470960	0.0383275039	0	0.1704009703	0.0243529040	0.0369440465	0	-1.00	19.5595641316	105	105
20251223	084730	0.0799895358	0.9756418350	0.0376021473	0	0.1704004947	0.0243581650	0.0369198480	0	-1.00	19.3823867295	105	105
20251223	084745	0.0799890601	0.9756365741	0.0362220893	0	0.1704000190	0.0243634259	0.0369141891	0	-1.00	19.0412834111	105	105
20251223	084800	0.0799885845	0.9756313131	0.0368883587	0	0.1703995434	0.0243686869	0.0369146740	0	-1.00	19.2066884740	105	105
20251223	084815	0.0799881088	0.9756260522	0.0364371384	0	0.1703990677	0.0243739478	0.0368992712	0	-1.00	19.0946303382	105	105
20251223	084830	0.0799876332	0.9756207912	0.0359926694	0	0.1703985921	0.0243792088	0.0368792179	0	-1.00	18.9835396778	105	105
20251223	084845	0.0799871575	0.9756155303	0.0359295956	0	0.1703981164	0.0243844697	0.0368806494	0	-1.00	18.9677817751	105	105
20251223	084900	0.0799866819	0.9756102694	0.0357331721	0	0.1703976408	0.0243897306	0.0368780676	0	-1.00	18.9185260290	105	105
20251223	084915	0.0799862062	0.9756050084	0.0355147783	0	0.1703971651	0.0243949916	0.0368790236	0	-1.00	18.8636621143	105	105
20251223	084930	0.0799857306	0.9755997475	0.0352431633	0	0.1703966895	0.0244002525	0.0368761904	0	-1.00	18.7951512413	105	105
20251223	084945	0.0799852549	0.9755944865	0.0351002907	0	0.1703962139	0.0244055135	0.0368204852	0	-1.00	18.7582851932	105	105
20251223	085000	0.0799847793	0.9755892256	0.0356343487	0	0.1703957382	0.0244107744	0.0368432795	0	-1.00	18.8932605024	105	105
20251223	085015	0.0799843037	0.9755839646	0.0359230507	0	0.1703952626	0.0244160354	0.0368421724	0	-1.00	18.9656465118	105	105
20251223	085030	0.0799838280	0.9755787037	0.0338054412	0	0.1703947869	0.0244212963	0.0391291996	0	-1.00	18.4594084601	105	105
20251223	085045	0.0799833524	0.9755734428	0.0338012998	0	0.1703943113	0.0244265572	0.0391349528	0	-1.00	18.4584379134	105	105
20251223	085100	0.0799828767	0.9755681818	0.0338124651	0	0.1703938356	0.0244318182	0.0391001233	0	-1.00	18.4608466951	105	105
20251223	085115	0.0799824011	0.9755629209	0.0336993301	0	0.1703933600	0.0244370791	0.0393052872	0	-1.00	18.4345689980	105	105
20251223	085130	0.0799819254	0.9755576599	0.0336594920	0	0.1703928843	0.0244423401	0.0392847352	0	-1.00	18.4240421418	105	105
20251223	085145	0.0799814498	0.9755523990	0.0336101332	0	0.1703924087	0.0244476010	0.0392962668	0	-1.00	18.4114966121	105	105
20251223	085200	0.0799809741	0.9755471380	0.0335802687	0	0.1703919330	0.0244528620	0.0392817966	0	-1.00	18.4036131735	105	105
20251223	085215	0.0799804985	0.9755418771	0.0335310904	0	0.1703914574	0.0244581229	0.0392862896	0	-1.00	18.3910038479	105	105
20251223	085230	0.0799800228	0.9755366162	0.0334963318	0	0.1703909817	0.0244633838	0.0392576519	0	-1.00	18.3816528075	105	105
20251223	085245	0.0799795472	0.9755313552	0.0334656518	0	0.1703905061	0.0244686448	0.0392487109	0	-1.00	18.3736225909	105	105
20251223	085300	0.0799790715	0.9755260943	0.0335981729	0	0.1703900304	0.0244739057	0.0392471887	0	-1.00	18.4078198591	105	105
20251223	085315	0.0799785959	0.9755208333	0.0337452459	0	0.1703895548	0.0244791667	0.0391908132	0	-1.00	18.4449431065	105	105
20251223	085330	0.0799781202	0.9755155724	0.0337273273	0	0.1703890791	0.0244844276	0.0391090361	0	-1.00	18.4392221465	105	105
20251223	085345	0.0799776446	0.9755103114	0.0337501367	0	0.1703886035	0.0244896886	0.0391086420	0	-1.00	18.4451025077	105	105
20251223	085400	0.0799771689	0.9755050505	0.0337560591	0	0.1703881279	0.0244949495	0.0391022361	0	-1.00	18.4465537971	105	105
20251223	085415	0.0799766933	0.9754997896	0.0337462624	0	0.1703876522	0.0245002104	0.0391100198	0	-1.00	18.4441558399	105	105
20251223	085430	0.0799762177	0.9754945286	0.0336749118	0	0.1703871766	0.0245054714	0.0391088530	0	-1.00	18.4257865578	105	105
20251223	085445	0.0799757420	0.9754892677	0.0336472386	0	0.1703867009	0.0245107323	0.0391058632	0	-1.00	18.4186320099	105	105
20251223	085500	0.0799752664	0.9754840067	0.0335360993	0	0.1703862253	0.0245159933	0.0390993192	0	-1.00	18.3898982453	105	105
20251223	085515	0.0799747907	0.9754787458	0.0334810979	0	0.1703857496	0.0245212542	0.0391060503	0	-1.00	18.3758080956	105	105
20251223	085530	0.0799743151	0.9754734848	0.0334912845	0	0.1703852740	0.0245265152	0.0390878886	0	-1.00	18.3782039698	105	105
20251223	085545	0.0799738394	0.9754682239	0.0334518040	0	0.1703847983	0.0245317761	0.0390940999	0	-1.00	18.3681086297	105	105
20251223	085600	0.0799733638	0.9754629630	0.0334082575	0	0.1703843227	0.0245370370	0.0391151423	0	-1.00	18.3571623846	105	105
20251223	085615	0.0799728881	0.9754577020	0.0333354382	0	0.1703838470	0.0245422980	0.0391138036	0	-1.00	18.3383259645	105	105
20251223	085630	0.0799724125	0.9754524411	0.0334420785	0	0.1703833714	0.0245475589	0.0391208217	0	-1.00	18.3660155931	105	105
20251223	085645	0.0799719368	0.9754471801	0.0334166116	0	0.1703828957	0.0245528199	0.0391207860	0	-1.00	18.3594502844	105	105
20251223	085700	0.0799714612	0.9754419192	0.0334415424	0	0.1703824201	0.0245580808	0.0391193754	0	-1.00	18.3658903197	105	105
20251223	085715	0.0799709855	0.9754366582	0.0333176527	0	0.1703819444	0.0245633418	0.0391049905	0	-1.00	18.3336684851	105	105
20251223	085730	0.0799705099	0.9754313973	0.0333090755	0	0.1703814688	0.0245686027	0.0391117700	0	-1.00	18.3315594682	105	105
20251223	085745	0.0799700342	0.9754261364	0.0332565214	0	0.1703809932	0.0245738636	0.0390896198	0	-1.00	18.3176593518	105	105
20251223	085800	0.0799695586	0.9754208754	0.0333161807	0	0.1703805175	0.0245791246	0.0391150301	0	-1.00	18.3334779617	105	105
20251223	085815	0.0799690830	0.9754156145	0.0332449103	0	0.1703800419	0.0245843855	0.0390998483	0	-1.00	18.3148278255	105	105
20251223	085830	0.0799686073	0.9754103535	0.0332307435	0	0.1703795662	0.0245896465	0.0390916059	0	-1.00	18.3110595313	105	105
20251223	085845	0.0799681317	0.9754050926	0.0332115082	0	0.1703790906	0.0245949074	0.0390909775	0	-1.00	18.3060827226	105	105
20251223	085900	0.0799676560	0.9753998316	0.0331869503	0	0.1703786149	0.0246001684	0.0390610310	0	-1.00	18.2993161247	105	105
20251223	085915	0.0799671804	0.9753945707	0.0331698722	0	0.1703781393	0.0246054293	0.0390519467	0	-1.00	18.2947779210	105	105
20251223	085930	0.0799667047	0.9753893098	0.0330957572	0	0.1703776636	0.0246106902	0.0390397197	0	-1.00	18.2753920840	105	105
20251223	085945	0.0799662291	0.9753840488	0.0330919447	0	0.1703771880	0.0246159512	0.0390474327	0	-1.00	18.2745273943	105	105
20251223	090000	0.0799657534	0.9753787879	0.0330222534	0	0.1703767123	0.0246212121	0.0390636769	0	18.26	18.2566683460	105	105
