date	time	bid	ask	rpt_px	mid
20251229	084515	28829.00	28837.00	28827.00	28833.00
20251229	084530	28818.00	28825.00	28823.00	28821.50
20251229	084545	28815.00	28822.00	0.00	28818.50
20251229	084600	28811.00	28818.00	28814.00	28814.50
20251229	084615	28815.00	28819.00	0.00	28817.00
20251229	084630	28829.00	28833.00	28825.00	28831.00
20251229	084645	28826.00	28831.00	0.00	28828.50
20251229	084700	28828.00	28833.00	0.00	28830.50
20251229	084715	28830.00	28836.00	28826.00	28833.00
20251229	084730	28830.00	28835.00	28831.00	28832.50
20251229	084745	28827.00	28833.00	28831.00	28830.00
20251229	084800	28825.00	28830.00	0.00	28827.50
20251229	084815	28817.00	28822.00	0.00	28819.50
20251229	084830	28814.00	28821.00	28816.00	28817.50
20251229	084845	28818.00	28824.00	0.00	28821.00
20251229	084900	28815.00	28820.00	28817.00	28817.50
20251229	084915	28815.00	28819.00	0.00	28817.00
20251229	084930	28812.00	28818.00	28815.00	28815.00
20251229	084945	28811.00	28815.00	28812.00	28813.00
20251229	085000	28819.00	28824.00	28820.00	28821.50
20251229	085015	28819.00	28824.00	0.00	28821.50
20251229	085030	28821.00	28824.00	0.00	28822.50
20251229	085045	28817.00	28823.00	28820.00	28820.00
20251229	085100	28821.00	28826.00	28824.00	28823.50
20251229	085115	28823.00	28829.00	0.00	28826.00
20251229	085130	28825.00	28831.00	0.00	28828.00
20251229	085145	28826.00	28833.00	28825.00	28829.50
20251229	085200	28830.00	28835.00	0.00	28832.50
20251229	085215	28827.00	28834.00	0.00	28830.50
20251229	085230	28829.00	28835.00	0.00	28832.00
20251229	085245	28819.00	28824.00	0.00	28821.50
20251229	085300	28820.00	28825.00	0.00	28822.50
20251229	085315	28820.00	28825.00	0.00	28822.50
20251229	085330	28821.00	28825.00	0.00	28823.00
20251229	085345	28820.00	28825.00	28823.00	28822.50
20251229	085400	28820.00	28825.00	28824.00	28822.50
20251229	085415	28820.00	28824.00	0.00	28822.00
20251229	085430	28820.00	28825.00	0.00	28822.50
20251229	085445	28825.00	28830.00	28826.00	28827.50
20251229	085500	28825.00	28831.00	0.00	28828.00
20251229	085515	28826.00	28832.00	0.00	28829.00
20251229	085530	28826.00	28831.00	0.00	28828.50
20251229	085545	28826.00	28832.00	28828.00	28829.00
20251229	085600	28824.00	28830.00	0.00	28827.00
20251229	085615	28828.00	28833.00	28832.00	28830.50
20251229	085630	28824.00	28830.00	28828.00	28827.00
20251229	085645	28824.00	28830.00	28821.00	28827.00
20251229	085700	28823.00	28829.00	0.00	28826.00
20251229	085715	28823.00	28829.00	0.00	28826.00
20251229	085730	28823.00	28829.00	0.00	28826.00
20251229	085745	28824.00	28829.00	0.00	28826.50
20251229	085800	28825.00	28831.00	0.00	28828.00
20251229	085815	28824.00	28830.00	0.00	28827.00
20251229	085830	28824.00	28830.00	0.00	28827.00
20251229	085845	28823.00	28829.00	0.00	28826.00
20251229	085900	28822.00	28828.00	0.00	28825.00
20251229	085915	28821.00	28827.00	0.00	28824.00
20251229	085930	28823.00	28829.00	0.00	28826.00
20251229	085945	28822.00	28828.00	0.00	28825.00
20251229	090000	28821.00	28827.00	0.00	28824.00
20251229	090015	28821.00	28826.00	0.00	28823.50
20251229	090030	28812.00	28818.00	28816.00	28815.00
20251229	090045	28801.00	28806.00	28800.00	28803.50
20251229	090100	28790.00	28797.00	28796.00	28793.50
20251229	090115	28796.00	28802.00	0.00	28799.00
20251229	090130	28798.00	28804.00	28800.00	28801.00
20251229	090145	28792.00	28799.00	28800.00	28795.50
20251229	090200	28793.00	28800.00	28800.00	28796.50
20251229	090215	28800.00	28805.00	0.00	28802.50
20251229	090230	28791.00	28797.00	28800.00	28794.00
20251229	090245	28792.00	28798.00	0.00	28795.00
