date	time	nearT	nearW	nearSigma2	nearType	nextT	nextW	nextSigma2	nextType	vix	ori_vix	near_contrib_rows	next_contrib_rows
20251215	084515	0.1019116248	1.2181134259	-1.0000000000	M,E,I,D	0.1923225837	-0.2181134259	-1.0000000000	M,E,I,D	-1.00	-nan	0	0
20251215	084530	0.1019111492	1.2181081650	-1.0000000000	M,E,I,D	0.1923221081	-0.2181081650	0.0477494913	M,D	-1.00	-nan	0	105
20251215	084545	0.1019106735	1.2181029040	0.0486116931	M,D	0.1923216324	-0.2181029040	0.0477657031	M,D	-1.00	22.0480595760	105	105
20251215	084600	0.1019101979	1.2180976431	0.0488042001	M,D	0.1923211568	-0.2180976431	0.0480474558	M,D	-1.00	22.0916726722	105	105
20251215	084615	0.1019097222	1.2180923822	0.0483984045	M,D	0.1923206811	-0.2180923822	0.0480248725	M,D	-1.00	21.9996373912	105	105
20251215	084630	0.1019092466	1.2180871212	0.0478873774	M,D	0.1923202055	-0.2180871212	0.0483065708	M,D	-1.00	21.8831847205	105	105
20251215	084645	0.1019087709	1.2180818603	0.0484353336	M,D	0.1923197298	-0.2180818603	0.0485517071	M,D	-1.00	22.0080288895	105	105
20251215	084700	0.1019082953	1.2180765993	0.0492011629	M,D	0.1923192542	-0.2180765993	0.0482239442	M,D	-1.00	22.1813351539	105	105
20251215	084715	0.1019078196	1.2180713384	0.0491794910	M,D	0.1923187785	-0.2180713384	0.0481211784	M,D	-1.00	22.1764494556	105	105
20251215	084730	0.1019073440	1.2180660774	0.0492344254	M,D	0.1923183029	-0.2180660774	0.0479421383	M,D	-1.00	22.1888317478	105	105
20251215	084745	0.1019068683	1.2180608165	0.0494186342	M,D	0.1923178272	-0.2180608165	0.0478087133	M,D	-1.00	22.2303023261	105	105
20251215	084800	0.1019063927	1.2180555556	0.0492579669	M,D	0.1923173516	-0.2180555556	0.0472049430	M,D	-1.00	22.1941359058	105	105
20251215	084815	0.1019059170	1.2180502946	0.0492365852	M,D	0.1923168760	-0.2180502946	0.0471289909	M,D	-1.00	22.1893184287	105	105
20251215	084830	0.1019054414	1.2180450337	0.0491757259	M,D	0.1923164003	-0.2180450337	0.0470967872	M,D	-1.00	22.1756005363	105	105
20251215	084845	0.1019049658	1.2180397727	0.0491500273	M,D	0.1923159247	-0.2180397727	0.0471684371	M,D	-1.00	22.1698054431	105	105
20251215	084900	0.1019044901	1.2180345118	0.0494944836	M,D	0.1923154490	-0.2180345118	0.0471809884	M,D	-1.00	22.2473557192	105	105
20251215	084915	0.1019040145	1.2180292508	0.0494713521	M,D	0.1923149734	-0.2180292508	0.0472224366	M,D	-1.00	22.2421563878	105	105
