date	time	txf_px	txf_mid_px	txf_or_mid	cboe_fwd	tw_fwd	k0	type
20251205	084515	27827.0000	27823.0000	27827.0000	27874.9477	27827.0000	27800.0000	1
20251205	084530	27811.0000	27814.5000	27811.0000	27817.5366	27811.0000	27800.0000	1
20251205	084545	0.0000	27814.5000	27814.5000	27812.5262	27814.5000	27800.0000	2
20251205	084600	0.0000	27811.5000	27811.5000	27817.5366	27811.5000	27800.0000	2
20251205	084615	0.0000	27808.0000	27808.0000	27812.5262	27808.0000	27800.0000	2
20251205	084630	27804.0000	27801.0000	27804.0000	27812.5262	27804.0000	27800.0000	1
20251205	084645	0.0000	27808.5000	27808.5000	27812.5262	27808.5000	27800.0000	2
20251205	084700	27807.0000	27810.0000	27807.0000	27815.0314	27807.0000	27800.0000	1
20251205	084715	0.0000	27812.5000	27812.5000	27815.0314	27812.5000	27800.0000	2
20251205	084730	0.0000	27813.0000	27813.0000	27815.0314	27813.0000	27800.0000	2
20251205	084745	0.0000	27817.0000	27817.0000	27820.0419	27817.0000	27800.0000	2
20251205	084800	0.0000	27821.0000	27821.0000	27820.0419	27821.0000	27800.0000	2
20251205	084815	0.0000	27823.0000	27823.0000	27820.0419	27823.0000	27800.0000	2
20251205	084830	0.0000	27826.5000	27826.5000	27825.0523	27826.5000	27800.0000	2
20251205	084845	0.0000	27825.5000	27825.5000	27830.0628	27825.5000	27800.0000	2
20251205	084900	0.0000	27825.0000	27825.0000	27830.0628	27825.0000	27800.0000	2
20251205	084915	27830.0000	27830.0000	27830.0000	27830.0628	27830.0000	27800.0000	1
20251205	084930	0.0000	27831.5000	27831.5000	27830.0628	27831.5000	27800.0000	2
20251205	084945	0.0000	27832.5000	27832.5000	27830.0628	27832.5000	27800.0000	2
20251205	085000	0.0000	27830.5000	27830.5000	27830.0628	27830.5000	27800.0000	2
20251205	085015	27830.0000	27832.5000	27832.5000	27830.0628	27832.5000	27800.0000	4
20251205	085030	0.0000	27832.5000	27832.5000	27830.0628	27832.5000	27800.0000	2
20251205	085045	27834.0000	27833.5000	27834.0000	27830.0628	27834.0000	27800.0000	1
20251205	085100	0.0000	27828.5000	27828.5000	27830.0628	27828.5000	27800.0000	2
20251205	085115	0.0000	27829.5000	27829.5000	27830.0628	27829.5000	27800.0000	2
20251205	085130	0.0000	27828.0000	27828.0000	27830.0628	27828.0000	27800.0000	2
20251205	085145	0.0000	27832.0000	27832.0000	27830.0628	27832.0000	27800.0000	2
20251205	085200	0.0000	27830.5000	27830.5000	27830.0628	27830.5000	27800.0000	2
20251205	085215	27833.0000	27831.0000	27831.0000	27830.0628	27831.0000	27800.0000	4
20251205	085230	27833.0000	27833.5000	27833.0000	27830.0628	27833.0000	27800.0000	1
20251205	085245	27836.0000	27834.0000	27836.0000	27832.5680	27836.0000	27800.0000	1
20251205	085300	0.0000	27834.5000	27834.5000	27832.5680	27834.5000	27800.0000	2
20251205	085315	0.0000	27830.5000	27830.5000	27832.5680	27830.5000	27800.0000	2
20251205	085330	0.0000	27832.0000	27832.0000	27832.5680	27832.0000	27800.0000	2
20251205	085345	27833.0000	27832.5000	27833.0000	27832.5680	27833.0000	27800.0000	1
20251205	085400	0.0000	27832.5000	27832.5000	27832.5680	27832.5000	27800.0000	2
