date	time	nearT	nearW	nearSigma2	nearType	nextT	nextW	nextSigma2	nextType	vix	ori_vix	near_contrib_rows	next_contrib_rows
20251205	084515	0.0334184741	0.4913640873	0.0690226125	0	0.1293088851	0.5086359127	0.0496866429	0	-1.00	23.1408013170	114	104
20251205	084530	0.0334179985	0.4913591270	0.0576861858	0	0.1293084094	0.5086408730	0.0509899678	0	-1.00	22.8752563609	115	104
20251205	084545	0.0334175228	0.4913541667	0.0557474680	0	0.1293079338	0.5086458333	0.0512361670	0	-1.00	22.8336179474	115	104
20251205	084600	0.0334170472	0.4913492063	0.0544856956	0	0.1293074581	0.5086507937	0.0518826340	0	-1.00	22.8916245008	115	104
20251205	084615	0.0334165715	0.4913442460	0.0579819954	0	0.1293069825	0.5086557540	0.0526630600	0	-1.00	23.1787827611	115	104
20251205	084630	0.0334160959	0.4913392857	0.0563459411	0	0.1293065068	0.5086607143	0.0511577863	0	-1.00	22.8460440247	115	104
20251205	084645	0.0334156202	0.4913343254	0.0549104262	0	0.1293060312	0.5086656746	0.0511324484	0	-1.00	22.7787443354	116	104
20251205	084700	0.0334151446	0.4913293651	0.0555054480	0	0.1293055556	0.5086706349	0.0511352811	0	-1.00	22.8053116019	116	104
20251205	084715	0.0334146689	0.4913244048	0.0510046136	0	0.1293050799	0.5086755952	0.0509397458	0	-1.00	22.5727053858	116	104
20251205	084730	0.0334141933	0.4913194444	0.0504556144	0	0.1293046043	0.5086805556	0.0508422576	0	-1.00	22.5310961198	116	104
20251205	084745	0.0334137177	0.4913144841	0.0428650151	0	0.1293041286	0.5086855159	0.0529052335	0	-1.00	22.5609933644	151	104
20251205	084800	0.0334132420	0.4913095238	0.0427983258	0	0.1293036530	0.5086904762	0.0529124627	0	-1.00	22.5593342889	151	104
20251205	084815	0.0334127664	0.4913045635	0.0427856547	0	0.1293031773	0.5086954365	0.0528740876	0	-1.00	22.5519764351	151	104
20251205	084830	0.0334122907	0.4912996032	0.0426736497	0	0.1293027017	0.5087003968	0.0528357109	0	-1.00	22.5402154652	151	104
20251205	084845	0.0334118151	0.4912946429	0.0423671051	0	0.1293022260	0.5087053571	0.0528084583	0	-1.00	22.5218003078	151	104
20251205	084900	0.0334113394	0.4912896825	0.0422922543	0	0.1293017504	0.5087103175	0.0527669711	0	-1.00	22.5111193319	151	104
20251205	084915	0.0334108638	0.4912847222	0.0420764624	0	0.1293012747	0.5087152778	0.0525250399	0	-1.00	22.4584926629	151	104
20251205	084930	0.0334103881	0.4912797619	0.0420983205	0	0.1293007991	0.5087202381	0.0526356266	0	-1.00	22.4791698017	151	104
20251205	084945	0.0334099125	0.4912748016	0.0419559525	0	0.1293003234	0.5087251984	0.0524551288	0	-1.00	22.4406941338	151	104
20251205	085000	0.0334094368	0.4912698413	0.0419875218	0	0.1292998478	0.5087301587	0.0524318604	0	-1.00	22.4379608267	151	104
20251205	085015	0.0334089612	0.4912648810	0.0419387911	0	0.1292993721	0.5087351190	0.0526535895	0	-1.00	22.4753155711	151	104
20251205	085030	0.0334084855	0.4912599206	0.0419296854	0	0.1292988965	0.5087400794	0.0525241728	0	-1.00	22.4518686156	151	104
20251205	085045	0.0334080099	0.4912549603	0.0419897955	0	0.1292984209	0.5087450397	0.0527031210	0	-1.00	22.4864205176	151	104
20251205	085100	0.0334075342	0.4912500000	0.0419889240	0	0.1292979452	0.5087500000	0.0525459141	0	-1.00	22.4583997237	151	104
20251205	085115	0.0334070586	0.4912450397	0.0419590106	0	0.1292974696	0.5087549603	0.0527115129	0	-1.00	22.4865703173	151	104
20251205	085130	0.0334065830	0.4912400794	0.0419907385	0	0.1292969939	0.5087599206	0.0525586434	0	-1.00	22.4607712442	151	104
20251205	085145	0.0334061073	0.4912351190	0.0419602136	0	0.1292965183	0.5087648810	0.0527290845	0	-1.00	22.4897737731	151	104
20251205	085200	0.0334056317	0.4912301587	0.0418217036	0	0.1292960426	0.5087698413	0.0527398405	0	-1.00	22.4855507694	151	104
20251205	085215	0.0334051560	0.4912251984	0.0417868620	0	0.1292955670	0.5087748016	0.0526420141	0	-1.00	22.4665975926	151	104
20251205	085230	0.0334046804	0.4912202381	0.0417437396	0	0.1292950913	0.5087797619	0.0525444541	0	-1.00	22.4473075539	151	104
20251205	085245	0.0334042047	0.4912152778	0.0416506936	0	0.1292946157	0.5087847222	0.0524348404	0	-1.00	22.4236277027	151	104
20251205	085300	0.0334037291	0.4912103175	0.0416510761	0	0.1292941400	0.5087896825	0.0522290196	0	-1.00	22.3868945353	151	104
20251205	085315	0.0334032534	0.4912053571	0.0416213962	0	0.1292936644	0.5087946429	0.0523242532	0	-1.00	22.4026010347	151	104
20251205	085330	0.0334027778	0.4912003968	0.0415818711	0	0.1292931887	0.5087996032	0.0523953836	0	-1.00	22.4135553340	151	104
20251205	085345	0.0334023021	0.4911954365	0.0415299348	0	0.1292927131	0.5088045635	0.0524022568	0	-1.00	22.4124814454	151	104
20251205	085400	0.0334018265	0.4911904762	0.0415054043	0	0.1292922374	0.5088095238	0.0523798320	0	-1.00	22.4073961454	151	104
20251205	085415	0.0334013508	0.4911855159	0.0414426585	0	0.1292917618	0.5088144841	0.0523940262	0	-1.00	22.4071482499	151	104
20251205	085430	0.0334008752	0.4911805556	0.0412292726	0	0.1292912861	0.5088194444	0.0524026779	0	-1.00	22.3991996336	150	104
20251205	085445	0.0334003995	0.4911755952	0.0410649386	0	0.1292908105	0.5088244048	0.0524074903	0	-1.00	22.3927487227	150	104
20251205	085500	0.0333999239	0.4911706349	0.0411215796	0	0.1292903349	0.5088293651	0.0524100736	0	-1.00	22.3957468272	150	104
20251205	085515	0.0333994482	0.4911656746	0.0410653991	0	0.1292898592	0.5088343254	0.0523547317	0	-1.00	22.3833628206	150	104
20251205	085530	0.0333989726	0.4911607143	0.0410356763	0	0.1292893836	0.5088392857	0.0523583955	0	-1.00	22.3827049977	150	104
20251205	085545	0.0333984970	0.4911557540	0.0410651471	0	0.1292889079	0.5088442460	0.0524407586	0	-1.00	22.3987522278	150	104
20251205	085600	0.0333980213	0.4911507937	0.0410292113	0	0.1292884323	0.5088492063	0.0524639929	0	-1.00	22.4013148708	150	104
20251205	085615	0.0333975457	0.4911458333	0.0409764597	0	0.1292879566	0.5088541667	0.0524574557	0	-1.00	22.3978092968	150	104
20251205	085630	0.0333970700	0.4911408730	0.0404033870	0	0.1292874810	0.5088591270	0.0524494613	0	-1.00	22.3708464780	150	104
20251205	085645	0.0333965944	0.4911359127	0.0402461980	0	0.1292870053	0.5088640873	0.0524538643	0	-1.00	22.3646353180	150	104
20251205	085700	0.0333961187	0.4911309524	0.0401979137	0	0.1292865297	0.5088690476	0.0524476612	0	-1.00	22.3613841050	150	104
20251205	085715	0.0333956431	0.4911259921	0.0401360675	0	0.1292860540	0.5088740079	0.0523675984	0	-1.00	22.3443016772	150	104
20251205	085730	0.0333951674	0.4911210317	0.0397138592	0	0.1292855784	0.5088789683	0.0523134998	0	-1.00	22.3157539946	146	104
20251205	085745	0.0333946918	0.4911160714	0.0396570194	0	0.1292851027	0.5088839286	0.0522717038	0	-1.00	22.3057281817	146	104
20251205	085800	0.0333942161	0.4911111111	0.0394639414	0	0.1292846271	0.5088888889	0.0521146018	0	-1.00	22.2688867538	146	104
20251205	085815	0.0333937405	0.4911061508	0.0394266667	0	0.1292841514	0.5088938492	0.0520698476	0	-1.00	22.2591849328	146	104
20251205	085830	0.0333932648	0.4911011905	0.0394163709	0	0.1292836758	0.5088988095	0.0520496017	0	-1.00	22.2550965297	146	104
20251205	085845	0.0333927892	0.4910962302	0.0391566241	0	0.1292832002	0.5089037698	0.0520381037	0	-1.00	22.2413948427	146	104
20251205	085900	0.0333923135	0.4910912698	0.0390198937	0	0.1292827245	0.5089087302	0.0519372492	0	-1.00	22.2171138214	146	104
20251205	085915	0.0333918379	0.4910863095	0.0390448890	0	0.1292822489	0.5089136905	0.0519448294	0	-1.00	22.2196156885	146	104
20251205	085930	0.0333913623	0.4910813492	0.0392696076	0	0.1292817732	0.5089186508	0.0519427642	0	-1.00	22.2293442645	150	104
20251205	085945	0.0333908866	0.4910763889	0.0392967003	0	0.1292812976	0.5089236111	0.0519098166	0	-1.00	22.2246410083	149	104
20251205	090000	0.0333904110	0.4910714286	0.0390844220	0	0.1292808219	0.5089285714	0.0517259503	0	22.18	22.1819732357	147	104
20251205	090015	0.0333899353	0.4910664683	0.0398452157	0	0.1292803463	0.5089335317	0.0517859959	0	22.23	22.2269869509	147	104
20251205	090030	0.0333894597	0.4910615079	0.0388815853	0	0.1292798706	0.5089384921	0.0518344240	0	22.19	22.1924508337	146	104
20251205	090045	0.0333889840	0.4910565476	0.0388392793	0	0.1292793950	0.5089434524	0.0518265293	0	22.19	22.1891395039	146	104
20251205	090100	0.0333885084	0.4910515873	0.0386464183	0	0.1292789193	0.5089484127	0.0516248062	0	22.14	22.1440508799	146	104
20251205	090115	0.0333880327	0.4910466270	0.0387448510	0	0.1292784437	0.5089533730	0.0517117124	0	22.16	22.1641980274	146	104
20251205	090130	0.0333875571	0.4910416667	0.0388995027	0	0.1292779680	0.5089583333	0.0518309558	0	22.19	22.1926872131	148	104
20251205	090145	0.0333870814	0.4910367063	0.0388802898	0	0.1292774924	0.5089632937	0.0518212978	0	22.19	22.1900958934	147	104
20251205	090200	0.0333866058	0.4910317460	0.0387130866	0	0.1292770167	0.5089682540	0.0517403230	0	22.17	22.1679779311	147	104
20251205	090215	0.0333861301	0.4910267857	0.0387349440	0	0.1292765411	0.5089732143	0.0517449968	0	22.17	22.1698193472	147	104
20251205	090230	0.0333856545	0.4910218254	0.0387015806	0	0.1292760654	0.5089781746	0.0517330427	0	22.17	22.1661742300	147	104
20251205	090245	0.0333851788	0.4910168651	0.0386761220	0	0.1292755898	0.5089831349	0.0517421966	0	22.17	22.1666961680	147	104
20251205	090300	0.0333847032	0.4910119048	0.0378504311	0	0.1292751142	0.5089880952	0.0517062776	0	22.12	22.1230365498	146	104
20251205	090315	0.0333842275	0.4910069444	0.0385107822	0	0.1292746385	0.5089930556	0.0514291339	0	22.10	22.1026620980	146	104
20251205	090330	0.0333837519	0.4910019841	0.0384263784	0	0.1292741629	0.5089980159	0.0513646473	0	22.09	22.0871843414	146	104
20251205	090345	0.0333832763	0.4909970238	0.0384877706	0	0.1292736872	0.5090029762	0.0514638506	0	22.11	22.1079390400	146	104
