date	time	bid	ask	rpt_px	mid
20251205	084515	27789.00	27793.00	27794.00	27791.00
20251205	084530	27781.00	27784.00	27784.00	27782.50
20251205	084545	27781.00	27784.00	27782.00	27782.50
20251205	084600	27778.00	27781.00	27779.00	27779.50
20251205	084615	27775.00	27777.00	27774.00	27776.00
20251205	084630	27768.00	27770.00	27768.00	27769.00
20251205	084645	27775.00	27778.00	27775.00	27776.50
20251205	084700	27777.00	27779.00	27777.00	27778.00
20251205	084715	27779.00	27782.00	27782.00	27780.50
20251205	084730	27780.00	27782.00	27782.00	27781.00
20251205	084745	27784.00	27786.00	27785.00	27785.00
20251205	084800	27788.00	27790.00	27790.00	27789.00
20251205	084815	27790.00	27792.00	27792.00	27791.00
20251205	084830	27795.00	27797.00	27796.00	27796.00
20251205	084845	27793.00	27794.00	27793.00	27793.50
20251205	084900	27792.00	27794.00	27792.00	27793.00
20251205	084915	27796.00	27798.00	27798.00	27797.00
20251205	084930	27797.00	27800.00	27800.00	27798.50
20251205	084945	27798.00	27801.00	27801.00	27799.50
20251205	085000	27796.00	27799.00	27796.00	27797.50
20251205	085015	27799.00	27801.00	27799.00	27800.00
20251205	085030	27799.00	27801.00	27800.00	27800.00
20251205	085045	27800.00	27802.00	27802.00	27801.00
20251205	085100	27795.00	27797.00	27795.00	27796.00
20251205	085115	27796.00	27798.00	27798.00	27797.00
20251205	085130	27794.00	27797.00	27796.00	27795.50
20251205	085145	27799.00	27800.00	27799.00	27799.50
20251205	085200	27797.00	27799.00	27797.00	27798.00
20251205	085215	27798.00	27799.00	27799.00	27798.50
20251205	085230	27800.00	27802.00	27801.00	27801.00
20251205	085245	27800.00	27802.00	27801.00	27801.00
20251205	085300	27801.00	27802.00	27800.00	27801.50
20251205	085315	27797.00	27798.00	27798.00	27797.50
20251205	085330	27799.00	27801.00	27800.00	27800.00
20251205	085345	27798.00	27801.00	27799.00	27799.50
20251205	085400	27799.00	27801.00	27799.00	27800.00
20251205	085415	27796.00	27798.00	27798.00	27797.00
20251205	085430	27798.00	27800.00	27800.00	27799.00
20251205	085445	27799.00	27801.00	27801.00	27800.00
20251205	085500	27799.00	27801.00	27801.00	27800.00
