date	time	bid	ask	rpt_px	mid
20251205	084515	27819.00	27827.00	27827.00	27823.00
20251205	084530	27811.00	27818.00	27811.00	27814.50
20251205	084545	27811.00	27818.00	0.00	27814.50
20251205	084600	27808.00	27815.00	0.00	27811.50
20251205	084615	27805.00	27811.00	0.00	27808.00
20251205	084630	27798.00	27804.00	27804.00	27801.00
20251205	084645	27805.00	27812.00	0.00	27808.50
20251205	084700	27807.00	27813.00	27807.00	27810.00
20251205	084715	27809.00	27816.00	0.00	27812.50
20251205	084730	27810.00	27816.00	0.00	27813.00
20251205	084745	27814.00	27820.00	0.00	27817.00
20251205	084800	27818.00	27824.00	0.00	27821.00
20251205	084815	27820.00	27826.00	0.00	27823.00
20251205	084830	27825.00	27828.00	0.00	27826.50
20251205	084845	27823.00	27828.00	0.00	27825.50
20251205	084900	27822.00	27828.00	0.00	27825.00
20251205	084915	27828.00	27832.00	27830.00	27830.00
20251205	084930	27829.00	27834.00	0.00	27831.50
20251205	084945	27830.00	27835.00	0.00	27832.50
20251205	085000	27828.00	27833.00	0.00	27830.50
20251205	085015	27831.00	27834.00	27830.00	27832.50
20251205	085030	27831.00	27834.00	0.00	27832.50
20251205	085045	27832.00	27835.00	27834.00	27833.50
20251205	085100	27827.00	27830.00	0.00	27828.50
20251205	085115	27828.00	27831.00	0.00	27829.50
20251205	085130	27826.00	27830.00	0.00	27828.00
20251205	085145	27831.00	27833.00	0.00	27832.00
20251205	085200	27829.00	27832.00	0.00	27830.50
20251205	085215	27830.00	27832.00	27833.00	27831.00
20251205	085230	27832.00	27835.00	27833.00	27833.50
20251205	085245	27832.00	27836.00	27836.00	27834.00
20251205	085300	27833.00	27836.00	0.00	27834.50
20251205	085315	27829.00	27832.00	0.00	27830.50
20251205	085330	27831.00	27833.00	0.00	27832.00
20251205	085345	27830.00	27835.00	27833.00	27832.50
20251205	085400	27831.00	27834.00	0.00	27832.50
20251205	085415	27828.00	27832.00	0.00	27830.00
20251205	085430	27830.00	27833.00	0.00	27831.50
20251205	085445	27831.00	27835.00	0.00	27833.00
