date	time	txf_px	txf_mid_px	txf_or_mid	cboe_fwd	tw_fwd	k0	type
20251226	084515	28651.0000	28665.0000	28665.0000	28647.6252	28665.0000	28600.0000	4
20251226	084530	28653.0000	28655.0000	28653.0000	28567.4143	28653.0000	28600.0000	1
20251226	084545	0.0000	28659.5000	28659.5000	28600.0000	28659.5000	28600.0000	2
20251226	084600	28656.0000	28658.5000	28658.5000	28622.5593	28658.5000	28600.0000	4
20251226	084615	28660.0000	28654.0000	28654.0000	28622.5593	28654.0000	28600.0000	4
20251226	084630	0.0000	28651.5000	28651.5000	28620.0527	28651.5000	28600.0000	2
20251226	084645	0.0000	28656.5000	28656.5000	28612.5330	28656.5000	28600.0000	2
20251226	084700	28654.0000	28658.0000	28658.0000	28612.5330	28658.0000	28600.0000	4
20251226	084715	28660.0000	28663.0000	28660.0000	28612.5330	28660.0000	28600.0000	1
20251226	084730	0.0000	28663.5000	28663.5000	28642.6121	28663.5000	28600.0000	2
20251226	084745	0.0000	28666.5000	28666.5000	28654.8814	28666.5000	28600.0000	2
20251226	084800	28672.0000	28669.5000	28672.0000	28652.3748	28672.0000	28600.0000	1
20251226	084815	28673.0000	28670.0000	28673.0000	28659.8945	28673.0000	28600.0000	1
20251226	084830	28673.0000	28671.0000	28673.0000	28659.8945	28673.0000	28600.0000	1
20251226	084845	28673.0000	28677.0000	28677.0000	28664.9077	28677.0000	28600.0000	4
20251226	084900	0.0000	28673.5000	28673.5000	28664.9077	28673.5000	28600.0000	2
20251226	084915	28676.0000	28670.5000	28670.5000	28664.9077	28670.5000	28600.0000	4
20251226	084930	0.0000	28667.0000	28667.0000	28642.6121	28667.0000	28600.0000	2
20251226	084945	28666.0000	28666.5000	28666.0000	28642.6121	28666.0000	28600.0000	1
20251226	085000	0.0000	28666.0000	28666.0000	28642.6121	28666.0000	28600.0000	2
20251226	085015	0.0000	28670.0000	28670.0000	28642.6121	28670.0000	28600.0000	2
20251226	085030	28671.0000	28671.5000	28671.0000	28642.6121	28671.0000	28600.0000	1
20251226	085045	0.0000	28670.0000	28670.0000	28642.6121	28670.0000	28600.0000	2
20251226	085100	0.0000	28671.5000	28671.5000	28642.6121	28671.5000	28600.0000	2
20251226	085115	0.0000	28673.5000	28673.5000	28642.6121	28673.5000	28600.0000	2
20251226	085130	0.0000	28679.5000	28679.5000	28652.3748	28679.5000	28600.0000	2
20251226	085145	0.0000	28677.5000	28677.5000	28652.3748	28677.5000	28600.0000	2
20251226	085200	0.0000	28682.0000	28682.0000	28659.8945	28682.0000	28600.0000	2
20251226	085215	28684.0000	28683.5000	28684.0000	28667.4143	28684.0000	28600.0000	1
20251226	085230	28688.0000	28688.5000	28688.0000	28674.9341	28688.0000	28600.0000	1
20251226	085245	28686.0000	28687.5000	28686.0000	28674.9341	28686.0000	28600.0000	1
20251226	085300	28685.0000	28686.5000	28685.0000	28674.9341	28685.0000	28600.0000	1
20251226	085315	0.0000	28686.0000	28686.0000	28674.9341	28686.0000	28600.0000	2
20251226	085330	0.0000	28687.5000	28687.5000	28674.9341	28687.5000	28600.0000	2
20251226	085345	28685.0000	28687.5000	28685.0000	28674.9341	28685.0000	28600.0000	1
20251226	085400	28693.0000	28690.0000	28690.0000	28674.9341	28690.0000	28600.0000	4
20251226	085415	0.0000	28691.0000	28691.0000	28674.9341	28691.0000	28600.0000	2
20251226	085430	0.0000	28689.0000	28689.0000	28674.9341	28689.0000	28600.0000	2
20251226	085445	0.0000	28690.0000	28690.0000	28674.9341	28690.0000	28600.0000	2
20251226	085500	0.0000	28689.5000	28689.5000	28674.9341	28689.5000	28600.0000	2
20251226	085515	0.0000	28684.5000	28684.5000	28674.9341	28684.5000	28600.0000	2
20251226	085530	0.0000	28686.5000	28686.5000	28674.9341	28686.5000	28600.0000	2
20251226	085545	0.0000	28691.5000	28691.5000	28674.9341	28691.5000	28600.0000	2
20251226	085600	0.0000	28693.0000	28693.0000	28674.9341	28693.0000	28600.0000	2
20251226	085615	28695.0000	28694.5000	28695.0000	28684.9605	28695.0000	28600.0000	1
20251226	085630	28697.0000	28695.0000	28697.0000	28684.9605	28697.0000	28600.0000	1
20251226	085645	0.0000	28689.5000	28689.5000	28684.9605	28689.5000	28600.0000	2
20251226	085700	0.0000	28688.5000	28688.5000	28684.9605	28688.5000	28600.0000	2
20251226	085715	0.0000	28689.5000	28689.5000	28684.9605	28689.5000	28600.0000	2
20251226	085730	0.0000	28690.5000	28690.5000	28684.9605	28690.5000	28600.0000	2
20251226	085745	0.0000	28691.0000	28691.0000	28684.9605	28691.0000	28600.0000	2
20251226	085800	0.0000	28690.0000	28690.0000	28684.9605	28690.0000	28600.0000	2
20251226	085815	28688.0000	28687.0000	28688.0000	28684.9605	28688.0000	28600.0000	1
20251226	085830	0.0000	28689.5000	28689.5000	28684.9605	28689.5000	28600.0000	2
20251226	085845	28700.0000	28697.0000	28700.0000	28684.9605	28700.0000	28700.0000	1
20251226	085900	28692.0000	28695.0000	28692.0000	28684.9605	28692.0000	28600.0000	1
20251226	085915	0.0000	28699.0000	28699.0000	28684.9605	28699.0000	28600.0000	2
20251226	085930	0.0000	28701.5000	28701.5000	28684.9605	28701.5000	28700.0000	2
20251226	085945	0.0000	28701.0000	28701.0000	28684.9605	28701.0000	28700.0000	2
20251226	090000	28696.0000	28699.0000	28696.0000	28684.9605	28696.0000	28600.0000	1
20251226	090015	28713.0000	28729.5000	28729.5000	28692.4802	28729.5000	28700.0000	4
20251226	090030	28737.0000	28735.5000	28737.0000	28730.0791	28737.0000	28700.0000	1
20251226	090045	28729.0000	28735.5000	28735.5000	28730.0791	28735.5000	28700.0000	4
20251226	090100	0.0000	28730.0000	28730.0000	28730.0791	28730.0000	28700.0000	2
20251226	090115	28732.0000	28721.0000	28721.0000	28730.0791	28721.0000	28700.0000	4
20251226	090130	0.0000	28714.5000	28714.5000	28730.0791	28714.5000	28700.0000	2
20251226	090145	0.0000	28712.5000	28712.5000	28730.0791	28712.5000	28700.0000	2
20251226	090200	0.0000	28710.5000	28710.5000	28722.5593	28710.5000	28700.0000	2
20251226	090215	28697.0000	28689.0000	28689.0000	28715.0395	28689.0000	28600.0000	4
20251226	090230	28684.0000	28687.0000	28684.0000	28707.5198	28684.0000	28600.0000	1
20251226	090245	0.0000	28681.0000	28681.0000	28672.4275	28681.0000	28600.0000	2
20251226	090300	0.0000	28677.5000	28677.5000	28687.4670	28677.5000	28600.0000	2
20251226	090315	28675.0000	28682.5000	28682.5000	28687.4670	28682.5000	28600.0000	4
20251226	090330	28681.0000	28682.5000	28681.0000	28687.4670	28681.0000	28600.0000	1
20251226	090345	28681.0000	28683.0000	28681.0000	28687.4670	28681.0000	28600.0000	1
20251226	090400	0.0000	28682.5000	28682.5000	28687.4670	28682.5000	28600.0000	2
20251226	090415	28675.0000	28683.0000	28683.0000	28687.4670	28683.0000	28600.0000	4
20251226	090430	28684.0000	28676.5000	28676.5000	28687.4670	28676.5000	28600.0000	4
20251226	090445	0.0000	28682.0000	28682.0000	28687.4670	28682.0000	28600.0000	2
20251226	090500	0.0000	28675.5000	28675.5000	28687.4670	28675.5000	28600.0000	2
20251226	090515	0.0000	28679.0000	28679.0000	28687.4670	28679.0000	28600.0000	2
20251226	090530	0.0000	28684.5000	28684.5000	28687.4670	28684.5000	28600.0000	2
20251226	090545	0.0000	28682.5000	28682.5000	28687.4670	28682.5000	28600.0000	2
20251226	090600	28684.0000	28685.5000	28684.0000	28687.4670	28684.0000	28600.0000	1
20251226	090615	0.0000	28682.5000	28682.5000	28687.4670	28682.5000	28600.0000	2
20251226	090630	0.0000	28680.0000	28680.0000	28687.4670	28680.0000	28600.0000	2
20251226	090645	0.0000	28682.0000	28682.0000	28687.4670	28682.0000	28600.0000	2
20251226	090700	28676.0000	28672.5000	28672.5000	28687.4670	28672.5000	28600.0000	4
20251226	090715	28670.0000	28670.0000	28670.0000	28679.9473	28670.0000	28600.0000	1
20251226	090730	28666.0000	28671.0000	28671.0000	28679.9473	28671.0000	28600.0000	4
20251226	090745	28669.0000	28666.0000	28669.0000	28679.9473	28669.0000	28600.0000	1
20251226	090800	0.0000	28665.0000	28665.0000	28679.9473	28665.0000	28600.0000	2
20251226	090815	28658.0000	28661.0000	28658.0000	28672.4275	28658.0000	28600.0000	1
20251226	090830	0.0000	28669.0000	28669.0000	28672.4275	28669.0000	28600.0000	2
20251226	090845	0.0000	28669.0000	28669.0000	28672.4275	28669.0000	28600.0000	2
20251226	090900	0.0000	28664.5000	28664.5000	28672.4275	28664.5000	28600.0000	2
20251226	090915	0.0000	28665.5000	28665.5000	28672.4275	28665.5000	28600.0000	2
20251226	090930	28663.0000	28662.0000	28663.0000	28672.4275	28663.0000	28600.0000	1
20251226	090945	0.0000	28664.0000	28664.0000	28672.4275	28664.0000	28600.0000	2
20251226	091000	0.0000	28666.0000	28666.0000	28672.4275	28666.0000	28600.0000	2
20251226	091015	0.0000	28665.0000	28665.0000	28672.4275	28665.0000	28600.0000	2
20251226	091030	0.0000	28666.5000	28666.5000	28672.4275	28666.5000	28600.0000	2
20251226	091045	0.0000	28657.0000	28657.0000	28672.4275	28657.0000	28600.0000	2
20251226	091100	0.0000	28661.0000	28661.0000	28672.4275	28661.0000	28600.0000	2
20251226	091115	0.0000	28656.5000	28656.5000	28672.4275	28656.5000	28600.0000	2
20251226	091130	28655.0000	28657.0000	28655.0000	28672.4275	28655.0000	28600.0000	1
20251226	091145	0.0000	28659.0000	28659.0000	28672.4275	28659.0000	28600.0000	2
20251226	091200	28655.0000	28658.0000	28655.0000	28672.4275	28655.0000	28600.0000	1
20251226	091215	0.0000	28653.5000	28653.5000	28672.4275	28653.5000	28600.0000	2
20251226	091230	28650.0000	28647.5000	28650.0000	28664.9077	28650.0000	28600.0000	1
20251226	091245	28638.0000	28638.5000	28638.0000	28640.1054	28638.0000	28600.0000	1
20251226	091300	0.0000	28638.5000	28638.5000	28647.6252	28638.5000	28600.0000	2
20251226	091315	0.0000	28644.5000	28644.5000	28647.6252	28644.5000	28600.0000	2
20251226	091330	0.0000	28642.0000	28642.0000	28647.6252	28642.0000	28600.0000	2
20251226	091345	28646.0000	28648.0000	28646.0000	28647.6252	28646.0000	28600.0000	1
20251226	091400	0.0000	28652.0000	28652.0000	28647.6252	28652.0000	28600.0000	2
20251226	091415	0.0000	28643.0000	28643.0000	28647.6252	28643.0000	28600.0000	2
20251226	091430	0.0000	28640.0000	28640.0000	28647.6252	28640.0000	28600.0000	2
20251226	091445	0.0000	28639.5000	28639.5000	28647.6252	28639.5000	28600.0000	2
20251226	091500	0.0000	28640.5000	28640.5000	28647.6252	28640.5000	28600.0000	2
20251226	091515	0.0000	28638.0000	28638.0000	28647.6252	28638.0000	28600.0000	2
20251226	091530	0.0000	28637.5000	28637.5000	28647.6252	28637.5000	28600.0000	2
20251226	091545	0.0000	28640.5000	28640.5000	28647.6252	28640.5000	28600.0000	2
20251226	091600	28640.0000	28638.0000	28640.0000	28647.6252	28640.0000	28600.0000	1
20251226	091615	0.0000	28643.0000	28643.0000	28647.6252	28643.0000	28600.0000	2
20251226	091630	28640.0000	28639.5000	28640.0000	28647.6252	28640.0000	28600.0000	1
20251226	091645	0.0000	28647.0000	28647.0000	28647.6252	28647.0000	28600.0000	2
20251226	091700	0.0000	28646.0000	28646.0000	28647.6252	28646.0000	28600.0000	2
20251226	091715	28643.0000	28642.5000	28643.0000	28647.6252	28643.0000	28600.0000	1
20251226	091730	0.0000	28639.5000	28639.5000	28647.6252	28639.5000	28600.0000	2
20251226	091745	0.0000	28634.0000	28634.0000	28647.6252	28634.0000	28600.0000	2
20251226	091800	0.0000	28640.5000	28640.5000	28647.6252	28640.5000	28600.0000	2
20251226	091815	0.0000	28642.5000	28642.5000	28647.6252	28642.5000	28600.0000	2
20251226	091830	0.0000	28644.5000	28644.5000	28647.6252	28644.5000	28600.0000	2
20251226	091845	28647.0000	28641.0000	28641.0000	28647.6252	28641.0000	28600.0000	4
20251226	091900	0.0000	28645.0000	28645.0000	28647.6252	28645.0000	28600.0000	2
20251226	091915	28646.0000	28649.0000	28646.0000	28647.6252	28646.0000	28600.0000	1
20251226	091930	0.0000	28648.0000	28648.0000	28647.6252	28648.0000	28600.0000	2
20251226	091945	28646.0000	28646.5000	28646.0000	28647.6252	28646.0000	28600.0000	1
20251226	092000	0.0000	28648.0000	28648.0000	28647.6252	28648.0000	28600.0000	2
20251226	092015	0.0000	28651.5000	28651.5000	28647.6252	28651.5000	28600.0000	2
20251226	092030	0.0000	28653.5000	28653.5000	28647.6252	28653.5000	28600.0000	2
20251226	092045	0.0000	28650.5000	28650.5000	28647.6252	28650.5000	28600.0000	2
20251226	092100	0.0000	28652.0000	28652.0000	28647.6252	28652.0000	28600.0000	2
20251226	092115	0.0000	28652.0000	28652.0000	28647.6252	28652.0000	28600.0000	2
20251226	092130	0.0000	28648.0000	28648.0000	28647.6252	28648.0000	28600.0000	2
20251226	092145	28648.0000	28642.0000	28642.0000	28647.6252	28642.0000	28600.0000	4
20251226	092200	28641.0000	28636.0000	28636.0000	28647.6252	28636.0000	28600.0000	4
20251226	092215	28640.0000	28638.5000	28640.0000	28647.6252	28640.0000	28600.0000	1
20251226	092230	0.0000	28637.0000	28637.0000	28647.6252	28637.0000	28600.0000	2
20251226	092245	0.0000	28638.5000	28638.5000	28647.6252	28638.5000	28600.0000	2
20251226	092300	0.0000	28640.0000	28640.0000	28647.6252	28640.0000	28600.0000	2
20251226	092315	0.0000	28642.5000	28642.5000	28647.6252	28642.5000	28600.0000	2
20251226	092330	0.0000	28643.5000	28643.5000	28647.6252	28643.5000	28600.0000	2
20251226	092345	0.0000	28641.0000	28641.0000	28647.6252	28641.0000	28600.0000	2
20251226	092400	0.0000	28644.5000	28644.5000	28647.6252	28644.5000	28600.0000	2
20251226	092415	0.0000	28641.0000	28641.0000	28647.6252	28641.0000	28600.0000	2
20251226	092430	0.0000	28645.0000	28645.0000	28647.6252	28645.0000	28600.0000	2
20251226	092445	0.0000	28646.5000	28646.5000	28647.6252	28646.5000	28600.0000	2
20251226	092500	0.0000	28650.0000	28650.0000	28647.6252	28650.0000	28600.0000	2
20251226	092515	0.0000	28654.0000	28654.0000	28647.6252	28654.0000	28600.0000	2
20251226	092530	0.0000	28651.0000	28651.0000	28647.6252	28651.0000	28600.0000	2
20251226	092545	28652.0000	28654.0000	28652.0000	28647.6252	28652.0000	28600.0000	1
20251226	092600	0.0000	28653.5000	28653.5000	28647.6252	28653.5000	28600.0000	2
20251226	092615	28652.0000	28651.0000	28652.0000	28647.6252	28652.0000	28600.0000	1
20251226	092630	0.0000	28647.5000	28647.5000	28647.6252	28647.5000	28600.0000	2
20251226	092645	0.0000	28645.0000	28645.0000	28647.6252	28645.0000	28600.0000	2
20251226	092700	0.0000	28643.5000	28643.5000	28647.6252	28643.5000	28600.0000	2
20251226	092715	28641.0000	28638.5000	28641.0000	28642.6120	28641.0000	28600.0000	1
20251226	092730	0.0000	28641.5000	28641.5000	28642.6120	28641.5000	28600.0000	2
20251226	092745	0.0000	28638.5000	28638.5000	28642.6120	28638.5000	28600.0000	2
20251226	092800	28635.0000	28635.0000	28635.0000	28647.6252	28635.0000	28600.0000	1
20251226	092815	28638.0000	28639.0000	28638.0000	28642.6120	28638.0000	28600.0000	1
20251226	092830	28633.0000	28638.5000	28638.5000	28642.6120	28638.5000	28600.0000	4
20251226	092845	0.0000	28643.0000	28643.0000	28642.6120	28643.0000	28600.0000	2
20251226	092900	0.0000	28638.0000	28638.0000	28642.6120	28638.0000	28600.0000	2
20251226	092915	28636.0000	28635.0000	28636.0000	28637.5988	28636.0000	28600.0000	1
20251226	092930	0.0000	28639.0000	28639.0000	28642.6120	28639.0000	28600.0000	2
20251226	092945	0.0000	28635.0000	28635.0000	28637.5988	28635.0000	28600.0000	2
20251226	093000	28632.0000	28632.0000	28632.0000	28637.5988	28632.0000	28600.0000	1
20251226	093015	28631.0000	28635.5000	28635.5000	28637.5988	28635.5000	28600.0000	4
20251226	093030	0.0000	28637.5000	28637.5000	28642.6120	28637.5000	28600.0000	2
20251226	093045	0.0000	28640.5000	28640.5000	28642.6120	28640.5000	28600.0000	2
20251226	093100	28643.0000	28645.0000	28643.0000	28642.6120	28643.0000	28600.0000	1
20251226	093115	28648.0000	28648.0000	28648.0000	28652.3748	28648.0000	28600.0000	1
20251226	093130	0.0000	28646.0000	28646.0000	28652.3748	28646.0000	28600.0000	2
