date	time	nearT	nearW	nearSigma2	nearType	nextT	nextW	nextSigma2	nextType	vix	ori_vix	near_contrib_rows	next_contrib_rows
20251222	084515	0.0827335426	1.0059922138	0.0497693307	D	0.1731445015	-0.0059922138	-1.0000000000	E,I,D	-1.00	22.3090409318	105	0
20251222	084530	0.0827330670	1.0059869529	0.0487453914	D	0.1731440259	-0.0059869529	0.0399522092	D	-1.00	22.0783585045	105	105
20251222	084545	0.0827325913	1.0059816919	0.0478030859	D	0.1731435502	-0.0059816919	0.0421138886	D	-1.00	21.8639168365	105	105
20251222	084600	0.0827321157	1.0059764310	0.0495391929	D	0.1731430746	-0.0059764310	0.0426536048	D	-1.00	22.2574016566	105	105
20251222	084615	0.0827316400	1.0059711700	0.0507188692	D	0.1731425989	-0.0059711700	0.0414249659	D	-1.00	22.5208501688	105	105
20251222	084630	0.0827311644	1.0059659091	0.0505528324	D	0.1731421233	-0.0059659091	0.0415403113	D	-1.00	22.4839570308	105	105
20251222	084645	0.0827306887	1.0059606481	0.0451456177	D	0.1731416476	-0.0059606481	0.0415730296	D	-1.00	21.2474981398	105	105
20251222	084700	0.0827302131	1.0059553872	0.0449411033	D	0.1731411720	-0.0059553872	0.0416064137	D	-1.00	21.1993168071	105	105
20251222	084715	0.0827297374	1.0059501263	0.0425256218	D	0.1731406963	-0.0059501263	0.0415940268	D	-1.00	20.6217413924	105	105
20251222	084730	0.0827292618	1.0059448653	0.0431161532	D	0.1731402207	-0.0059448653	0.0415865036	D	-1.00	20.7644294911	105	105
20251222	084745	0.0827287861	1.0059396044	0.0427728183	D	0.1731397451	-0.0059396044	0.0417131969	D	-1.00	20.6815904444	105	105
20251222	084800	0.0827283105	1.0059343434	0.0426628807	D	0.1731392694	-0.0059343434	0.0417388955	D	-1.00	20.6549947266	105	105
20251222	084815	0.0827278349	1.0059290825	0.0426755743	D	0.1731387938	-0.0059290825	0.0418434534	D	-1.00	20.6580672532	105	105
20251222	084830	0.0827273592	1.0059238215	0.0430892756	D	0.1731383181	-0.0059238215	0.0418267146	D	-1.00	20.7579564455	105	105
20251222	084845	0.0827268836	1.0059185606	0.0432812052	D	0.1731378425	-0.0059185606	0.0420193085	D	-1.00	20.8041354583	105	105
20251222	084900	0.0827264079	1.0059132997	0.0427538276	D	0.1731373668	-0.0059132997	0.0417823407	D	-1.00	20.6769987162	105	105
