date	time	txf_px	txf_mid_px	txf_or_mid	cboe_fwd	tw_fwd	k0	type
20251230	084515	28850.0000	28849.0000	28850.0000	28922.5553	28850.0000	28800.0000	1
20251230	084530	28857.0000	28856.0000	28857.0000	28925.0614	28857.0000	28800.0000	1
20251230	084545	28865.0000	28867.0000	28865.0000	28925.0614	28865.0000	28800.0000	1
20251230	084600	28866.0000	28865.5000	28866.0000	28925.0614	28866.0000	28800.0000	1
20251230	084615	0.0000	28870.0000	28870.0000	28925.0614	28870.0000	28800.0000	2
20251230	084630	0.0000	28871.0000	28871.0000	28925.0614	28871.0000	28800.0000	2
20251230	084645	0.0000	28865.5000	28865.5000	28925.0614	28865.5000	28800.0000	2
20251230	084700	0.0000	28864.5000	28864.5000	28925.0614	28864.5000	28800.0000	2
20251230	084715	28862.0000	28863.0000	28862.0000	28784.9632	28862.0000	28800.0000	1
20251230	084730	0.0000	28867.0000	28867.0000	28917.5430	28867.0000	28800.0000	2
20251230	084745	28870.0000	28871.5000	28870.0000	28869.9263	28870.0000	28800.0000	1
20251230	084800	28870.0000	28873.5000	28873.5000	28792.4816	28873.5000	28800.0000	4
20251230	084815	0.0000	28878.0000	28878.0000	28925.0614	28878.0000	28800.0000	2
20251230	084830	28886.0000	28883.0000	28886.0000	28800.0000	28886.0000	28800.0000	1
20251230	084845	0.0000	28879.0000	28879.0000	28794.9877	28879.0000	28800.0000	2
20251230	084900	28881.0000	28877.0000	28877.0000	28794.9877	28877.0000	28800.0000	4
20251230	084915	28875.0000	28879.0000	28879.0000	28794.9877	28879.0000	28800.0000	4
20251230	084930	0.0000	28880.0000	28880.0000	28794.9877	28880.0000	28800.0000	2
20251230	084945	0.0000	28880.0000	28880.0000	28797.4939	28880.0000	28800.0000	2
20251230	085000	28876.0000	28873.5000	28876.0000	28872.4325	28876.0000	28800.0000	1
20251230	085015	0.0000	28865.0000	28865.0000	28862.4079	28865.0000	28800.0000	2
20251230	085030	0.0000	28864.0000	28864.0000	28862.4079	28864.0000	28800.0000	2
20251230	085045	0.0000	28872.0000	28872.0000	28787.4693	28872.0000	28800.0000	2
20251230	085100	28868.0000	28865.0000	28868.0000	28862.4079	28868.0000	28800.0000	1
20251230	085115	0.0000	28870.0000	28870.0000	28862.4079	28870.0000	28800.0000	2
20251230	085130	0.0000	28866.0000	28866.0000	28862.4079	28866.0000	28800.0000	2
20251230	085145	28868.0000	28871.0000	28871.0000	28867.4202	28871.0000	28800.0000	4
20251230	085200	0.0000	28868.5000	28868.5000	28869.9263	28868.5000	28800.0000	2
20251230	085215	0.0000	28867.0000	28867.0000	28862.4079	28867.0000	28800.0000	2
20251230	085230	28865.0000	28863.0000	28865.0000	28862.4079	28865.0000	28800.0000	1
20251230	085245	0.0000	28860.5000	28860.5000	28864.9141	28860.5000	28800.0000	2
20251230	085300	0.0000	28860.5000	28860.5000	28862.4079	28860.5000	28800.0000	2
20251230	085315	0.0000	28861.5000	28861.5000	28862.4079	28861.5000	28800.0000	2
20251230	085330	0.0000	28859.5000	28859.5000	28862.4079	28859.5000	28800.0000	2
20251230	085345	0.0000	28865.5000	28865.5000	28862.4079	28865.5000	28800.0000	2
20251230	085400	0.0000	28866.5000	28866.5000	28862.4079	28866.5000	28800.0000	2
20251230	085415	0.0000	28867.0000	28867.0000	28862.4079	28867.0000	28800.0000	2
20251230	085430	0.0000	28866.0000	28866.0000	28862.4079	28866.0000	28800.0000	2
20251230	085445	0.0000	28868.5000	28868.5000	28862.4079	28868.5000	28800.0000	2
20251230	085500	0.0000	28870.5000	28870.5000	28862.4079	28870.5000	28800.0000	2
20251230	085515	0.0000	28870.0000	28870.0000	28862.4079	28870.0000	28800.0000	2
20251230	085530	0.0000	28868.5000	28868.5000	28862.4079	28868.5000	28800.0000	2
20251230	085545	0.0000	28867.0000	28867.0000	28862.4079	28867.0000	28800.0000	2
20251230	085600	0.0000	28866.0000	28866.0000	28862.4079	28866.0000	28800.0000	2
20251230	085615	0.0000	28868.5000	28868.5000	28862.4079	28868.5000	28800.0000	2
20251230	085630	0.0000	28865.5000	28865.5000	28862.4079	28865.5000	28800.0000	2
20251230	085645	0.0000	28862.5000	28862.5000	28862.4079	28862.5000	28800.0000	2
20251230	085700	0.0000	28864.5000	28864.5000	28862.4079	28864.5000	28800.0000	2
20251230	085715	0.0000	28864.5000	28864.5000	28862.4079	28864.5000	28800.0000	2
20251230	085730	0.0000	28864.5000	28864.5000	28862.4079	28864.5000	28800.0000	2
20251230	085745	0.0000	28864.0000	28864.0000	28862.4079	28864.0000	28800.0000	2
20251230	085800	0.0000	28862.5000	28862.5000	28862.4079	28862.5000	28800.0000	2
20251230	085815	0.0000	28862.5000	28862.5000	28862.4079	28862.5000	28800.0000	2
20251230	085830	28860.0000	28854.5000	28854.5000	28857.3957	28854.5000	28800.0000	4
20251230	085845	0.0000	28855.0000	28855.0000	28852.3834	28855.0000	28800.0000	2
20251230	085900	0.0000	28852.5000	28852.5000	28852.3834	28852.5000	28800.0000	2
20251230	085915	0.0000	28857.5000	28857.5000	28854.8895	28857.5000	28800.0000	2
