date	time	txf_px	txf_mid_px	txf_or_mid	cboe_fwd	tw_fwd	k0	type
20251212	084515	28285.0000	28284.0000	28285.0000	28234.9971	28285.0000	28250.0000	1
20251212	084530	28278.0000	28278.5000	28278.0000	28300.5001	28278.0000	28250.0000	1
20251212	084545	28296.0000	28296.0000	28296.0000	28295.9992	28296.0000	28250.0000	1
20251212	084600	28305.0000	28302.5000	28302.5000	28301.0002	28302.5000	28300.0000	4
20251212	084615	28322.0000	28323.5000	28322.0000	28317.0033	28322.0000	28300.0000	1
20251212	084630	28325.0000	28324.0000	28325.0000	28319.0036	28325.0000	28300.0000	1
20251212	084645	28323.0000	28322.0000	28323.0000	28321.5041	28323.0000	28300.0000	1
20251212	084700	28320.0000	28320.5000	28320.0000	28318.5035	28320.0000	28300.0000	1
20251212	084715	28325.0000	28324.0000	28325.0000	28324.0046	28325.0000	28300.0000	1
20251212	084730	28323.0000	28322.0000	28323.0000	28323.5045	28323.0000	28300.0000	1
20251212	084745	28324.0000	28323.5000	28324.0000	28325.0048	28324.0000	28300.0000	1
20251212	084800	28313.0000	28314.5000	28313.0000	28315.0029	28313.0000	28300.0000	1
20251212	084815	28322.0000	28323.0000	28322.0000	28323.0044	28322.0000	28300.0000	1
20251212	084830	28320.0000	28321.5000	28320.0000	28321.5041	28320.0000	28300.0000	1
20251212	084845	28320.0000	28321.0000	28320.0000	28321.0040	28320.0000	28300.0000	1
20251212	084900	28315.0000	28316.5000	28315.0000	28316.5032	28315.0000	28300.0000	1
20251212	084915	28318.0000	28318.5000	28318.0000	28318.5035	28318.0000	28300.0000	1
20251212	084930	28313.0000	28313.5000	28313.0000	28314.0027	28313.0000	28300.0000	1
20251212	084945	28314.0000	28314.0000	28314.0000	28315.0029	28314.0000	28300.0000	1
20251212	085000	28308.0000	28309.5000	28308.0000	28309.0017	28308.0000	28300.0000	1
20251212	085015	28308.0000	28308.5000	28308.0000	28309.0017	28308.0000	28300.0000	1
20251212	085030	28310.0000	28310.0000	28310.0000	28311.0021	28310.0000	28300.0000	1
20251212	085045	28318.0000	28318.5000	28318.0000	28318.5035	28318.0000	28300.0000	1
20251212	085100	28318.0000	28318.0000	28318.0000	28318.0034	28318.0000	28300.0000	1
20251212	085115	28318.0000	28318.0000	28318.0000	28317.5033	28318.0000	28300.0000	1
20251212	085130	28313.0000	28312.5000	28313.0000	28313.0025	28313.0000	28300.0000	1
20251212	085145	28311.0000	28310.5000	28311.0000	28310.0019	28311.0000	28300.0000	1
20251212	085200	28315.0000	28314.0000	28315.0000	28314.0027	28315.0000	28300.0000	1
20251212	085215	28313.0000	28314.0000	28313.0000	28314.0027	28313.0000	28300.0000	1
20251212	085230	28313.0000	28313.5000	28313.0000	28314.0027	28313.0000	28300.0000	1
20251212	085245	28313.0000	28314.0000	28313.0000	28315.0029	28313.0000	28300.0000	1
20251212	085300	28317.0000	28317.0000	28317.0000	28316.5032	28317.0000	28300.0000	1
20251212	085315	28317.0000	28315.5000	28317.0000	28316.0031	28317.0000	28300.0000	1
20251212	085330	28320.0000	28319.5000	28320.0000	28320.0038	28320.0000	28300.0000	1
20251212	085345	28319.0000	28319.0000	28319.0000	28318.5035	28319.0000	28300.0000	1
20251212	085400	28319.0000	28319.0000	28319.0000	28319.0036	28319.0000	28300.0000	1
20251212	085415	28319.0000	28318.0000	28319.0000	28318.5035	28319.0000	28300.0000	1
20251212	085430	28308.0000	28307.5000	28308.0000	28308.5016	28308.0000	28300.0000	1
20251212	085445	28311.0000	28311.0000	28311.0000	28312.0023	28311.0000	28300.0000	1
20251212	085500	28312.0000	28310.5000	28312.0000	28311.5022	28312.0000	28300.0000	1
20251212	085515	28303.0000	28303.5000	28303.0000	28304.0008	28303.0000	28300.0000	1
20251212	085530	28308.0000	28308.0000	28308.0000	28310.0019	28308.0000	28300.0000	1
20251212	085545	28301.0000	28301.5000	28301.0000	28302.5005	28301.0000	28300.0000	1
20251212	085600	28298.0000	28299.0000	28298.0000	28298.9998	28298.0000	28250.0000	1
20251212	085615	28299.0000	28300.0000	28299.0000	28301.0002	28299.0000	28250.0000	1
20251212	085630	28304.0000	28305.5000	28304.0000	28305.0010	28304.0000	28300.0000	1
20251212	085645	28304.0000	28305.5000	28304.0000	28306.0011	28304.0000	28300.0000	1
20251212	085700	28306.0000	28306.0000	28306.0000	28307.5014	28306.0000	28300.0000	1
20251212	085715	28301.0000	28302.0000	28301.0000	28302.5005	28301.0000	28300.0000	1
20251212	085730	28296.0000	28295.5000	28296.0000	28296.4993	28296.0000	28250.0000	1
20251212	085745	28299.0000	28300.0000	28299.0000	28301.0002	28299.0000	28250.0000	1
20251212	085800	28298.0000	28299.0000	28298.0000	28298.9998	28298.0000	28250.0000	1
20251212	085815	28290.0000	28290.5000	28290.0000	28290.9983	28290.0000	28250.0000	1
20251212	085830	28293.0000	28292.5000	28293.0000	28291.9985	28293.0000	28250.0000	1
20251212	085845	28291.0000	28292.0000	28291.0000	28291.9985	28291.0000	28250.0000	1
20251212	085900	28287.0000	28286.5000	28287.0000	28286.9975	28287.0000	28250.0000	1
20251212	085915	28290.0000	28291.5000	28291.5000	28291.4984	28291.5000	28250.0000	4
20251212	085930	28288.0000	28287.5000	28288.0000	28288.4978	28288.0000	28250.0000	1
20251212	085945	28292.0000	28293.0000	28292.0000	28292.4986	28292.0000	28250.0000	1
20251212	090000	28285.0000	28284.5000	28285.0000	28285.4972	28285.0000	28250.0000	1
20251212	090015	28300.0000	28298.0000	28298.0000	28296.9994	28298.0000	28250.0000	4
20251212	090030	28289.0000	28290.0000	28289.0000	28289.9981	28289.0000	28250.0000	1
20251212	090045	28282.0000	28282.0000	28282.0000	28281.9966	28282.0000	28250.0000	1
20251212	090100	28292.0000	28293.0000	28292.0000	28292.9987	28292.0000	28250.0000	1
20251212	090115	28288.0000	28287.0000	28288.0000	28287.4976	28288.0000	28250.0000	1
20251212	090130	28292.0000	28293.5000	28293.5000	28291.9985	28293.5000	28250.0000	4
20251212	090145	28282.0000	28282.5000	28282.0000	28281.9966	28282.0000	28250.0000	1
20251212	090200	28282.0000	28283.0000	28282.0000	28281.9966	28282.0000	28250.0000	1
20251212	090215	28284.0000	28283.0000	28284.0000	28282.4967	28284.0000	28250.0000	1
20251212	090230	28284.0000	28284.0000	28284.0000	28283.9969	28284.0000	28250.0000	1
20251212	090245	28289.0000	28289.0000	28289.0000	28288.9979	28289.0000	28250.0000	1
20251212	090300	28292.0000	28293.0000	28292.0000	28292.9987	28292.0000	28250.0000	1
20251212	090315	28280.0000	28281.0000	28280.0000	28280.4963	28280.0000	28250.0000	1
20251212	090330	28278.0000	28281.0000	28281.0000	28281.9966	28281.0000	28250.0000	4
20251212	090345	28280.0000	28280.5000	28280.0000	28279.9962	28280.0000	28250.0000	1
20251212	090400	28280.0000	28281.0000	28280.0000	28280.4963	28280.0000	28250.0000	1
20251212	090415	28283.0000	28282.5000	28283.0000	28282.9968	28283.0000	28250.0000	1
20251212	090430	28274.0000	28275.0000	28274.0000	28275.9954	28274.0000	28250.0000	1
20251212	090445	28274.0000	28274.5000	28274.0000	28274.0046	28274.0000	28250.0000	1
20251212	090500	28279.0000	28280.0000	28279.0000	28279.4961	28279.0000	28250.0000	1
20251212	090515	28286.0000	28284.0000	28284.0000	28288.9979	28284.0000	28250.0000	4
20251212	090530	28279.0000	28281.0000	28281.0000	28281.9966	28281.0000	28250.0000	4
20251212	090545	28289.0000	28288.5000	28289.0000	28287.4976	28289.0000	28250.0000	1
20251212	090600	28284.0000	28285.0000	28284.0000	28284.9971	28284.0000	28250.0000	1
20251212	090615	28282.0000	28282.5000	28282.0000	28282.9968	28282.0000	28250.0000	1
20251212	090630	28275.0000	28275.5000	28275.0000	28275.4953	28275.0000	28250.0000	1
20251212	090645	28267.0000	28266.5000	28267.0000	28266.5031	28267.0000	28250.0000	1
20251212	090700	28254.0000	28255.0000	28254.0000	28254.0008	28254.0000	28250.0000	1
20251212	090715	28258.0000	28259.0000	28258.0000	28260.0019	28258.0000	28250.0000	1
20251212	090730	28249.0000	28249.0000	28249.0000	28248.4997	28249.0000	28200.0000	1
20251212	090745	28259.0000	28259.5000	28259.0000	28259.0017	28259.0000	28250.0000	1
20251212	090800	28260.0000	28261.0000	28260.0000	28261.0021	28260.0000	28250.0000	1
20251212	090815	28266.0000	28265.0000	28266.0000	28265.0029	28266.0000	28250.0000	1
20251212	090830	28272.0000	28272.5000	28272.0000	28273.0044	28272.0000	28250.0000	1
20251212	090845	28282.0000	28282.0000	28282.0000	28282.4967	28282.0000	28250.0000	1
20251212	090900	28280.0000	28281.0000	28280.0000	28280.9964	28280.0000	28250.0000	1
20251212	090915	28279.0000	28278.5000	28279.0000	28278.9960	28279.0000	28250.0000	1
20251212	090930	28280.0000	28280.0000	28280.0000	28279.4961	28280.0000	28250.0000	1
20251212	090945	28280.0000	28279.0000	28280.0000	28278.9960	28280.0000	28250.0000	1
20251212	091000	28283.0000	28282.5000	28283.0000	28281.9966	28283.0000	28250.0000	1
20251212	091015	28275.0000	28274.5000	28275.0000	28273.5045	28275.0000	28250.0000	1
20251212	091030	28281.0000	28281.0000	28281.0000	28279.9962	28281.0000	28250.0000	1
20251212	091045	28268.0000	28269.5000	28268.0000	28269.0036	28268.0000	28250.0000	1
20251212	091100	28272.0000	28270.5000	28272.0000	28270.5039	28272.0000	28250.0000	1
20251212	091115	28277.0000	28277.0000	28277.0000	28275.4953	28277.0000	28250.0000	1
20251212	091130	28280.0000	28279.0000	28280.0000	28278.4959	28280.0000	28250.0000	1
20251212	091145	28272.0000	28274.0000	28274.0000	28274.5047	28274.0000	28250.0000	4
20251212	091200	28275.0000	28274.0000	28275.0000	28274.5047	28275.0000	28250.0000	1
20251212	091215	28271.0000	28271.0000	28271.0000	28271.0040	28271.0000	28250.0000	1
20251212	091230	28266.0000	28265.5000	28266.0000	28266.0030	28266.0000	28250.0000	1
20251212	091245	28265.0000	28266.0000	28265.0000	28265.0029	28265.0000	28250.0000	1
20251212	091300	28257.0000	28258.0000	28257.0000	28258.0015	28257.0000	28250.0000	1
20251212	091315	28269.0000	28269.5000	28269.0000	28269.0036	28269.0000	28250.0000	1
20251212	091330	28265.0000	28265.5000	28265.0000	28266.0030	28265.0000	28250.0000	1
20251212	091345	28275.0000	28275.5000	28275.0000	28274.9952	28275.0000	28250.0000	1
20251212	091400	28277.0000	28277.0000	28277.0000	28276.9956	28277.0000	28250.0000	1
20251212	091415	28278.0000	28277.0000	28278.0000	28275.4953	28278.0000	28250.0000	1
20251212	091430	28274.0000	28274.5000	28274.0000	28273.5045	28274.0000	28250.0000	1
20251212	091445	28266.0000	28265.0000	28266.0000	28264.0027	28266.0000	28250.0000	1
20251212	091500	28267.0000	28267.0000	28267.0000	28266.0030	28267.0000	28250.0000	1
20251212	091515	28266.0000	28266.0000	28266.0000	28265.0029	28266.0000	28250.0000	1
20251212	091530	28263.0000	28262.0000	28263.0000	28261.0021	28263.0000	28250.0000	1
20251212	091545	28267.0000	28267.0000	28267.0000	28266.0030	28267.0000	28250.0000	1
20251212	091600	28267.0000	28267.0000	28267.0000	28266.0030	28267.0000	28250.0000	1
20251212	091615	28267.0000	28267.0000	28267.0000	28267.0032	28267.0000	28250.0000	1
20251212	091630	28273.0000	28274.0000	28273.0000	28274.0046	28273.0000	28250.0000	1
20251212	091645	28274.0000	28272.0000	28272.0000	28272.0042	28272.0000	28250.0000	4
20251212	091700	28268.0000	28268.5000	28268.0000	28267.0032	28268.0000	28250.0000	1
20251212	091715	28274.0000	28275.5000	28274.0000	28274.9952	28274.0000	28250.0000	1
20251212	091730	28271.0000	28270.0000	28271.0000	28270.0038	28271.0000	28250.0000	1
20251212	091745	28267.0000	28267.5000	28267.0000	28267.0032	28267.0000	28250.0000	1
20251212	091800	28279.0000	28279.0000	28279.0000	28278.9960	28279.0000	28250.0000	1
20251212	091815	28307.0000	28305.5000	28305.5000	28306.0011	28305.5000	28300.0000	4
20251212	091830	28313.0000	28314.0000	28313.0000	28314.0027	28313.0000	28300.0000	1
20251212	091845	28309.0000	28308.5000	28309.0000	28308.0015	28309.0000	28300.0000	1
20251212	091900	28315.0000	28313.5000	28315.0000	28313.0025	28315.0000	28300.0000	1
20251212	091915	28318.0000	28318.5000	28318.0000	28319.0036	28318.0000	28300.0000	1
20251212	091930	28323.0000	28324.0000	28323.0000	28325.0048	28323.0000	28300.0000	1
20251212	091945	28318.0000	28317.0000	28318.0000	28316.0030	28318.0000	28300.0000	1
20251212	092000	28325.0000	28323.5000	28325.0000	28323.0044	28325.0000	28300.0000	1
20251212	092015	28321.0000	28320.5000	28321.0000	28320.5039	28321.0000	28300.0000	1
20251212	092030	28331.0000	28330.5000	28331.0000	28330.4963	28331.0000	28300.0000	1
20251212	092045	28330.0000	28328.5000	28330.0000	28328.4959	28330.0000	28300.0000	1
20251212	092100	28322.0000	28323.5000	28323.5000	28323.5045	28323.5000	28300.0000	4
20251212	092115	28307.0000	28308.0000	28307.0000	28308.5016	28307.0000	28300.0000	1
20251212	092130	28320.0000	28320.5000	28320.0000	28320.5039	28320.0000	28300.0000	1
20251212	092145	28316.0000	28317.5000	28316.0000	28318.0034	28316.0000	28300.0000	1
20251212	092200	28308.0000	28308.0000	28308.0000	28308.5016	28308.0000	28300.0000	1
20251212	092215	28307.0000	28306.0000	28307.0000	28307.5014	28307.0000	28300.0000	1
20251212	092230	28306.0000	28306.0000	28306.0000	28307.0013	28306.0000	28300.0000	1
20251212	092245	28305.0000	28304.0000	28305.0000	28305.5010	28305.0000	28300.0000	1
20251212	092300	28309.0000	28308.5000	28309.0000	28309.0017	28309.0000	28300.0000	1
20251212	092315	28307.0000	28308.0000	28307.0000	28308.5016	28307.0000	28300.0000	1
20251212	092330	28310.0000	28309.5000	28310.0000	28310.0019	28310.0000	28300.0000	1
20251212	092345	28311.0000	28311.0000	28311.0000	28311.0021	28311.0000	28300.0000	1
20251212	092400	28315.0000	28316.5000	28315.0000	28316.5031	28315.0000	28300.0000	1
20251212	092415	28319.0000	28318.5000	28319.0000	28318.5035	28319.0000	28300.0000	1
20251212	092430	28319.0000	28317.5000	28319.0000	28317.0032	28319.0000	28300.0000	1
20251212	092445	28311.0000	28309.5000	28311.0000	28309.5018	28311.0000	28300.0000	1
20251212	092500	28299.0000	28299.5000	28299.0000	28299.4999	28299.0000	28250.0000	1
20251212	092515	28295.0000	28296.5000	28295.0000	28295.9992	28295.0000	28250.0000	1
20251212	092530	28296.0000	28296.0000	28296.0000	28294.9990	28296.0000	28250.0000	1
20251212	092545	28311.0000	28310.5000	28311.0000	28311.0021	28311.0000	28300.0000	1
20251212	092600	28311.0000	28310.5000	28311.0000	28311.0021	28311.0000	28300.0000	1
20251212	092615	28322.0000	28322.0000	28322.0000	28323.0044	28322.0000	28300.0000	1
20251212	092630	28325.0000	28327.5000	28327.5000	28328.4959	28327.5000	28300.0000	4
20251212	092645	28318.0000	28318.0000	28318.0000	28317.5033	28318.0000	28300.0000	1
20251212	092700	28314.0000	28314.5000	28314.0000	28315.0029	28314.0000	28300.0000	1
20251212	092715	28317.0000	28317.0000	28317.0000	28317.0032	28317.0000	28300.0000	1
20251212	092730	28322.0000	28321.0000	28322.0000	28321.0040	28322.0000	28300.0000	1
20251212	092745	28325.0000	28323.5000	28325.0000	28323.0044	28325.0000	28300.0000	1
20251212	092800	28326.0000	28325.0000	28326.0000	28325.4953	28326.0000	28300.0000	1
20251212	092815	28322.0000	28322.0000	28322.0000	28321.0040	28322.0000	28300.0000	1
20251212	092830	28324.0000	28324.5000	28324.0000	28324.9952	28324.0000	28300.0000	1
20251212	092845	28325.0000	28327.0000	28327.0000	28328.4959	28327.0000	28300.0000	4
20251212	092900	28326.0000	28324.5000	28326.0000	28324.9952	28326.0000	28300.0000	1
20251212	092915	28337.0000	28336.5000	28337.0000	28335.9973	28337.0000	28300.0000	1
20251212	092930	28331.0000	28332.0000	28331.0000	28331.4965	28331.0000	28300.0000	1
20251212	092945	28332.0000	28332.5000	28332.0000	28331.4965	28332.0000	28300.0000	1
20251212	093000	28336.0000	28334.0000	28334.0000	28332.9968	28334.0000	28300.0000	4
20251212	093015	28321.0000	28322.0000	28321.0000	28323.0044	28321.0000	28300.0000	1
20251212	093030	28323.0000	28324.0000	28323.0000	28324.5047	28323.0000	28300.0000	1
20251212	093045	28326.0000	28328.5000	28328.5000	28327.9958	28328.5000	28300.0000	4
20251212	093100	28330.0000	28328.5000	28330.0000	28328.4959	28330.0000	28300.0000	1
20251212	093115	28336.0000	28336.5000	28336.0000	28335.9973	28336.0000	28300.0000	1
20251212	093130	28338.0000	28338.0000	28338.0000	28337.9977	28338.0000	28300.0000	1
20251212	093145	28327.0000	28326.5000	28327.0000	28325.9954	28327.0000	28300.0000	1
20251212	093200	28327.0000	28326.5000	28327.0000	28325.9954	28327.0000	28300.0000	1
20251212	093215	28318.0000	28319.5000	28318.0000	28319.0036	28318.0000	28300.0000	1
20251212	093230	28312.0000	28312.5000	28312.0000	28314.0027	28312.0000	28300.0000	1
20251212	093245	28315.0000	28315.0000	28315.0000	28315.0029	28315.0000	28300.0000	1
20251212	093300	28314.0000	28314.5000	28314.0000	28314.0027	28314.0000	28300.0000	1
20251212	093315	28319.0000	28318.5000	28319.0000	28318.5035	28319.0000	28300.0000	1
20251212	093330	28319.0000	28318.5000	28319.0000	28319.0036	28319.0000	28300.0000	1
20251212	093345	28321.0000	28321.5000	28321.0000	28321.0040	28321.0000	28300.0000	1
20251212	093400	28328.0000	28327.5000	28328.0000	28327.4957	28328.0000	28300.0000	1
20251212	093415	28323.0000	28322.5000	28323.0000	28322.5043	28323.0000	28300.0000	1
20251212	093430	28314.0000	28315.0000	28314.0000	28316.0030	28314.0000	28300.0000	1
20251212	093445	28315.0000	28316.0000	28315.0000	28315.5029	28315.0000	28300.0000	1
20251212	093500	28319.0000	28322.5000	28322.5000	28322.0042	28322.5000	28300.0000	4
20251212	093515	28328.0000	28327.0000	28328.0000	28326.9956	28328.0000	28300.0000	1
20251212	093530	28323.0000	28324.0000	28323.0000	28323.0044	28323.0000	28300.0000	1
20251212	093545	28318.0000	28319.5000	28318.0000	28319.0036	28318.0000	28300.0000	1
20251212	093600	28324.0000	28324.5000	28324.0000	28324.0046	28324.0000	28300.0000	1
20251212	093615	28318.0000	28319.0000	28318.0000	28318.0034	28318.0000	28300.0000	1
20251212	093630	28320.0000	28322.0000	28320.0000	28321.0040	28320.0000	28300.0000	1
20251212	093645	28321.0000	28321.0000	28321.0000	28319.0036	28321.0000	28300.0000	1
20251212	093700	28321.0000	28320.0000	28321.0000	28320.0038	28321.0000	28300.0000	1
20251212	093715	28320.0000	28321.0000	28320.0000	28319.5037	28320.0000	28300.0000	1
20251212	093730	28315.0000	28316.5000	28315.0000	28315.0028	28315.0000	28300.0000	1
20251212	093745	28317.0000	28316.5000	28317.0000	28315.5029	28317.0000	28300.0000	1
20251212	093800	28320.0000	28320.0000	28320.0000	28318.5035	28320.0000	28300.0000	1
20251212	093815	28321.0000	28322.0000	28321.0000	28322.0042	28321.0000	28300.0000	1
20251212	093830	28318.0000	28319.5000	28318.0000	28318.5035	28318.0000	28300.0000	1
20251212	093845	28320.0000	28319.5000	28320.0000	28319.0036	28320.0000	28300.0000	1
20251212	093900	28321.0000	28321.5000	28321.0000	28320.0038	28321.0000	28300.0000	1
20251212	093915	28330.0000	28329.0000	28330.0000	28327.4957	28330.0000	28300.0000	1
20251212	093930	28339.0000	28338.0000	28339.0000	28337.4976	28339.0000	28300.0000	1
20251212	093945	28334.0000	28333.0000	28334.0000	28331.9966	28334.0000	28300.0000	1
20251212	094000	28329.0000	28329.0000	28329.0000	28326.9956	28329.0000	28300.0000	1
20251212	094015	28321.0000	28323.5000	28323.5000	28322.0042	28323.5000	28300.0000	4
20251212	094030	28323.0000	28322.5000	28323.0000	28323.0044	28323.0000	28300.0000	1
20251212	094045	28317.0000	28317.5000	28317.0000	28316.0030	28317.0000	28300.0000	1
20251212	094100	28315.0000	28315.0000	28315.0000	28314.0027	28315.0000	28300.0000	1
20251212	094115	28313.0000	28314.0000	28313.0000	28313.0025	28313.0000	28300.0000	1
20251212	094130	28313.0000	28313.5000	28313.0000	28313.0025	28313.0000	28300.0000	1
20251212	094145	28310.0000	28310.5000	28310.0000	28311.0021	28310.0000	28300.0000	1
20251212	094200	28302.0000	28303.0000	28302.0000	28302.5005	28302.0000	28300.0000	1
20251212	094215	28305.0000	28307.0000	28307.0000	28306.0011	28307.0000	28300.0000	4
20251212	094230	28304.0000	28303.0000	28304.0000	28302.0004	28304.0000	28300.0000	1
20251212	094245	28301.0000	28301.5000	28301.0000	28300.0000	28301.0000	28300.0000	1
20251212	094300	28290.0000	28290.5000	28290.0000	28289.9981	28290.0000	28250.0000	1
20251212	094315	28283.0000	28283.5000	28283.0000	28282.9968	28283.0000	28250.0000	1
20251212	094330	28296.0000	28297.5000	28296.0000	28296.9994	28296.0000	28250.0000	1
20251212	094345	28303.0000	28302.5000	28303.0000	28301.5003	28303.0000	28300.0000	1
20251212	094400	28296.0000	28297.0000	28296.0000	28295.9992	28296.0000	28250.0000	1
20251212	094415	28297.0000	28298.5000	28297.0000	28297.9996	28297.0000	28250.0000	1
20251212	094430	28299.0000	28297.0000	28297.0000	28295.9992	28297.0000	28250.0000	4
20251212	094445	28297.0000	28297.0000	28297.0000	28296.9994	28297.0000	28250.0000	1
20251212	094500	28297.0000	28298.5000	28297.0000	28296.9994	28297.0000	28250.0000	1
20251212	094515	28300.0000	28299.5000	28300.0000	28298.9998	28300.0000	28300.0000	1
20251212	094530	28292.0000	28292.5000	28292.0000	28291.4984	28292.0000	28250.0000	1
20251212	094545	28287.0000	28288.0000	28287.0000	28286.9975	28287.0000	28250.0000	1
20251212	094600	28291.0000	28292.0000	28291.0000	28290.9983	28291.0000	28250.0000	1
20251212	094615	28304.0000	28302.0000	28304.0000	28301.0002	28304.0000	28300.0000	1
20251212	094630	28295.0000	28294.5000	28295.0000	28292.9987	28295.0000	28250.0000	1
20251212	094645	28291.0000	28290.5000	28291.0000	28289.9981	28291.0000	28250.0000	1
20251212	094700	28288.0000	28288.5000	28288.0000	28287.4976	28288.0000	28250.0000	1
20251212	094715	28291.0000	28292.5000	28291.0000	28291.4984	28291.0000	28250.0000	1
20251212	094730	28288.0000	28288.5000	28288.0000	28286.9975	28288.0000	28250.0000	1
20251212	094745	28284.0000	28284.5000	28284.0000	28283.9970	28284.0000	28250.0000	1
20251212	094800	28277.0000	28280.0000	28280.0000	28279.4961	28280.0000	28250.0000	4
20251212	094815	28282.0000	28283.0000	28282.0000	28282.9968	28282.0000	28250.0000	1
20251212	094830	28275.0000	28274.5000	28275.0000	28274.0046	28275.0000	28250.0000	1
20251212	094845	28271.0000	28272.0000	28271.0000	28272.0042	28271.0000	28250.0000	1
20251212	094900	28266.0000	28266.0000	28266.0000	28266.0030	28266.0000	28250.0000	1
20251212	094915	28260.0000	28259.5000	28260.0000	28260.0019	28260.0000	28250.0000	1
20251212	094930	28250.0000	28251.0000	28250.0000	28251.0002	28250.0000	28250.0000	1
20251212	094945	28253.0000	28252.0000	28253.0000	28252.5005	28253.0000	28250.0000	1
20251212	095000	28260.0000	28259.0000	28260.0000	28259.0017	28260.0000	28250.0000	1
20251212	095015	28247.0000	28249.0000	28249.0000	28248.4997	28249.0000	28200.0000	4
20251212	095030	28252.0000	28251.5000	28252.0000	28251.0002	28252.0000	28250.0000	1
20251212	095045	28255.0000	28255.5000	28255.0000	28256.0011	28255.0000	28250.0000	1
20251212	095100	28263.0000	28263.0000	28263.0000	28263.0025	28263.0000	28250.0000	1
20251212	095115	28261.0000	28262.0000	28261.0000	28263.0025	28261.0000	28250.0000	1
20251212	095130	28264.0000	28263.0000	28264.0000	28263.0025	28264.0000	28250.0000	1
