date	time	bid	ask	rpt_px	mid
20251212	084515	28282.00	28286.00	28285.00	28284.00
20251212	084530	28277.00	28280.00	28278.00	28278.50
20251212	084545	28295.00	28297.00	28296.00	28296.00
20251212	084600	28301.00	28304.00	28305.00	28302.50
20251212	084615	28322.00	28325.00	28322.00	28323.50
20251212	084630	28323.00	28325.00	28325.00	28324.00
20251212	084645	28321.00	28323.00	28323.00	28322.00
20251212	084700	28320.00	28321.00	28320.00	28320.50
20251212	084715	28323.00	28325.00	28325.00	28324.00
20251212	084730	28321.00	28323.00	28323.00	28322.00
20251212	084745	28323.00	28324.00	28324.00	28323.50
20251212	084800	28313.00	28316.00	28313.00	28314.50
20251212	084815	28322.00	28324.00	28322.00	28323.00
20251212	084830	28320.00	28323.00	28320.00	28321.50
20251212	084845	28320.00	28322.00	28320.00	28321.00
20251212	084900	28315.00	28318.00	28315.00	28316.50
20251212	084915	28318.00	28319.00	28318.00	28318.50
20251212	084930	28313.00	28314.00	28313.00	28313.50
20251212	084945	28313.00	28315.00	28314.00	28314.00
20251212	085000	28308.00	28311.00	28308.00	28309.50
20251212	085015	28308.00	28309.00	28308.00	28308.50
20251212	085030	28309.00	28311.00	28310.00	28310.00
20251212	085045	28318.00	28319.00	28318.00	28318.50
20251212	085100	28317.00	28319.00	28318.00	28318.00
20251212	085115	28317.00	28319.00	28318.00	28318.00
20251212	085130	28312.00	28313.00	28313.00	28312.50
20251212	085145	28309.00	28312.00	28311.00	28310.50
20251212	085200	28313.00	28315.00	28315.00	28314.00
20251212	085215	28313.00	28315.00	28313.00	28314.00
20251212	085230	28312.00	28315.00	28313.00	28313.50
20251212	085245	28313.00	28315.00	28313.00	28314.00
20251212	085300	28316.00	28318.00	28317.00	28317.00
20251212	085315	28314.00	28317.00	28317.00	28315.50
20251212	085330	28318.00	28321.00	28320.00	28319.50
20251212	085345	28318.00	28320.00	28319.00	28319.00
20251212	085400	28318.00	28320.00	28319.00	28319.00
20251212	085415	28317.00	28319.00	28319.00	28318.00
20251212	085430	28306.00	28309.00	28308.00	28307.50
20251212	085445	28310.00	28312.00	28311.00	28311.00
20251212	085500	28309.00	28312.00	28312.00	28310.50
20251212	085515	28303.00	28304.00	28303.00	28303.50
20251212	085530	28307.00	28309.00	28308.00	28308.00
20251212	085545	28301.00	28302.00	28301.00	28301.50
20251212	085600	28298.00	28300.00	28298.00	28299.00
20251212	085615	28299.00	28301.00	28299.00	28300.00
20251212	085630	28304.00	28307.00	28304.00	28305.50
20251212	085645	28304.00	28307.00	28304.00	28305.50
20251212	085700	28305.00	28307.00	28306.00	28306.00
20251212	085715	28301.00	28303.00	28301.00	28302.00
20251212	085730	28295.00	28296.00	28296.00	28295.50
20251212	085745	28299.00	28301.00	28299.00	28300.00
20251212	085800	28298.00	28300.00	28298.00	28299.00
20251212	085815	28290.00	28291.00	28290.00	28290.50
20251212	085830	28292.00	28293.00	28293.00	28292.50
20251212	085845	28291.00	28293.00	28291.00	28292.00
20251212	085900	28286.00	28287.00	28287.00	28286.50
20251212	085915	28291.00	28292.00	28290.00	28291.50
20251212	085930	28287.00	28288.00	28288.00	28287.50
20251212	085945	28292.00	28294.00	28292.00	28293.00
20251212	090000	28284.00	28285.00	28285.00	28284.50
20251212	090015	28297.00	28299.00	28300.00	28298.00
20251212	090030	28289.00	28291.00	28289.00	28290.00
20251212	090045	28281.00	28283.00	28282.00	28282.00
20251212	090100	28292.00	28294.00	28292.00	28293.00
20251212	090115	28286.00	28288.00	28288.00	28287.00
20251212	090130	28293.00	28294.00	28292.00	28293.50
20251212	090145	28281.00	28284.00	28282.00	28282.50
20251212	090200	28282.00	28284.00	28282.00	28283.00
20251212	090215	28282.00	28284.00	28284.00	28283.00
20251212	090230	28283.00	28285.00	28284.00	28284.00
20251212	090245	28288.00	28290.00	28289.00	28289.00
20251212	090300	28292.00	28294.00	28292.00	28293.00
20251212	090315	28280.00	28282.00	28280.00	28281.00
20251212	090330	28280.00	28282.00	28278.00	28281.00
20251212	090345	28279.00	28282.00	28280.00	28280.50
20251212	090400	28280.00	28282.00	28280.00	28281.00
20251212	090415	28282.00	28283.00	28283.00	28282.50
20251212	090430	28274.00	28276.00	28274.00	28275.00
20251212	090445	28274.00	28275.00	28274.00	28274.50
20251212	090500	28279.00	28281.00	28279.00	28280.00
