date	time	txf_px	txf_mid_px	txf_or_mid	cboe_fwd	tw_fwd	k0	type
20251219	084515	27906.0000	27899.0000	27899.0000	27867.4033	27899.0000	27800.0000	4
20251219	084530	27913.0000	27911.5000	27913.0000	27894.9851	27913.0000	27900.0000	1
20251219	084545	0.0000	27903.0000	27903.0000	27902.5074	27903.0000	27900.0000	2
20251219	084600	27900.0000	27903.5000	27900.0000	27902.5074	27900.0000	27900.0000	1
20251219	084615	27880.0000	27890.5000	27890.5000	27892.4777	27890.5000	27800.0000	4
20251219	084630	27882.0000	27881.5000	27882.0000	27900.0000	27882.0000	27800.0000	1
20251219	084645	27869.0000	27874.5000	27874.5000	27884.9554	27874.5000	27800.0000	4
20251219	084700	0.0000	27882.5000	27882.5000	27884.9554	27882.5000	27800.0000	2
20251219	084715	27877.0000	27881.0000	27877.0000	27854.8661	27877.0000	27800.0000	1
20251219	084730	27878.0000	27883.0000	27883.0000	27854.8661	27883.0000	27800.0000	4
20251219	084745	0.0000	27879.0000	27879.0000	27854.8661	27879.0000	27800.0000	2
20251219	084800	0.0000	27874.0000	27874.0000	27854.8661	27874.0000	27800.0000	2
20251219	084815	27870.0000	27878.0000	27878.0000	27854.8661	27878.0000	27800.0000	4
20251219	084830	0.0000	27874.0000	27874.0000	27854.8661	27874.0000	27800.0000	2
20251219	084845	0.0000	27881.0000	27881.0000	27847.3437	27881.0000	27800.0000	2
20251219	084900	0.0000	27882.5000	27882.5000	27879.9405	27882.5000	27800.0000	2
20251219	084915	0.0000	27880.0000	27880.0000	27879.9405	27880.0000	27800.0000	2
20251219	084930	0.0000	27879.5000	27879.5000	27879.9405	27879.5000	27800.0000	2
20251219	084945	0.0000	27883.0000	27883.0000	27879.9405	27883.0000	27800.0000	2
20251219	085000	0.0000	27884.0000	27884.0000	27887.4628	27884.0000	27800.0000	2
20251219	085015	27880.0000	27877.0000	27880.0000	27874.9256	27880.0000	27800.0000	1
20251219	085030	0.0000	27872.0000	27872.0000	27874.9256	27872.0000	27800.0000	2
20251219	085045	0.0000	27877.5000	27877.5000	27874.9256	27877.5000	27800.0000	2
20251219	085100	0.0000	27884.0000	27884.0000	27884.9554	27884.0000	27800.0000	2
20251219	085115	27882.0000	27885.0000	27882.0000	27884.9554	27882.0000	27800.0000	1
20251219	085130	0.0000	27886.0000	27886.0000	27884.9554	27886.0000	27800.0000	2
20251219	085145	0.0000	27893.0000	27893.0000	27917.5521	27893.0000	27800.0000	2
20251219	085200	0.0000	27892.5000	27892.5000	27889.9702	27892.5000	27800.0000	2
20251219	085215	0.0000	27889.5000	27889.5000	27889.9702	27889.5000	27800.0000	2
20251219	085230	0.0000	27890.0000	27890.0000	27889.9702	27890.0000	27800.0000	2
20251219	085245	0.0000	27894.0000	27894.0000	27917.5521	27894.0000	27800.0000	2
20251219	085300	0.0000	27892.0000	27892.0000	27889.9702	27892.0000	27800.0000	2
20251219	085315	0.0000	27896.5000	27896.5000	27877.4330	27896.5000	27800.0000	2
20251219	085330	0.0000	27897.5000	27897.5000	27900.0000	27897.5000	27800.0000	2
20251219	085345	0.0000	27896.0000	27896.0000	27894.9851	27896.0000	27800.0000	2
20251219	085400	27896.0000	27899.5000	27896.0000	27900.0000	27896.0000	27800.0000	1
20251219	085415	0.0000	27898.0000	27898.0000	27900.0000	27898.0000	27800.0000	2
20251219	085430	0.0000	27900.5000	27900.5000	27900.0000	27900.5000	27900.0000	2
20251219	085445	0.0000	27906.0000	27906.0000	27905.0149	27906.0000	27900.0000	2
20251219	085500	0.0000	27904.5000	27904.5000	27905.0149	27904.5000	27900.0000	2
20251219	085515	0.0000	27905.0000	27905.0000	27907.5223	27905.0000	27900.0000	2
20251219	085530	0.0000	27901.0000	27901.0000	27902.5074	27901.0000	27900.0000	2
20251219	085545	0.0000	27902.0000	27902.0000	27902.5074	27902.0000	27900.0000	2
20251219	085600	0.0000	27895.0000	27895.0000	27902.5074	27895.0000	27800.0000	2
20251219	085615	0.0000	27887.5000	27887.5000	27889.9702	27887.5000	27800.0000	2
