date	time	bid	ask	rpt_px	mid
20251219	084515	27895.00	27903.00	27906.00	27899.00
20251219	084530	27908.00	27915.00	27913.00	27911.50
20251219	084545	27899.00	27907.00	0.00	27903.00
20251219	084600	27899.00	27908.00	27900.00	27903.50
20251219	084615	27887.00	27894.00	27880.00	27890.50
20251219	084630	27879.00	27884.00	27882.00	27881.50
20251219	084645	27871.00	27878.00	27869.00	27874.50
20251219	084700	27879.00	27886.00	0.00	27882.50
20251219	084715	27877.00	27885.00	27877.00	27881.00
20251219	084730	27879.00	27887.00	27878.00	27883.00
20251219	084745	27876.00	27882.00	0.00	27879.00
20251219	084800	27871.00	27877.00	0.00	27874.00
20251219	084815	27875.00	27881.00	27870.00	27878.00
20251219	084830	27871.00	27877.00	0.00	27874.00
20251219	084845	27878.00	27884.00	0.00	27881.00
20251219	084900	27880.00	27885.00	0.00	27882.50
20251219	084915	27877.00	27883.00	0.00	27880.00
20251219	084930	27876.00	27883.00	0.00	27879.50
20251219	084945	27880.00	27886.00	0.00	27883.00
20251219	085000	27881.00	27887.00	0.00	27884.00
20251219	085015	27874.00	27880.00	27880.00	27877.00
20251219	085030	27870.00	27874.00	0.00	27872.00
20251219	085045	27874.00	27881.00	0.00	27877.50
20251219	085100	27881.00	27887.00	0.00	27884.00
20251219	085115	27882.00	27888.00	27882.00	27885.00
20251219	085130	27883.00	27889.00	0.00	27886.00
20251219	085145	27890.00	27896.00	0.00	27893.00
20251219	085200	27890.00	27895.00	0.00	27892.50
20251219	085215	27887.00	27892.00	0.00	27889.50
20251219	085230	27887.00	27893.00	0.00	27890.00
20251219	085245	27891.00	27897.00	0.00	27894.00
20251219	085300	27889.00	27895.00	0.00	27892.00
20251219	085315	27893.00	27900.00	0.00	27896.50
20251219	085330	27895.00	27900.00	0.00	27897.50
20251219	085345	27893.00	27899.00	0.00	27896.00
20251219	085400	27896.00	27903.00	27896.00	27899.50
20251219	085415	27895.00	27901.00	0.00	27898.00
20251219	085430	27898.00	27903.00	0.00	27900.50
20251219	085445	27903.00	27909.00	0.00	27906.00
20251219	085500	27902.00	27907.00	0.00	27904.50
20251219	085515	27902.00	27908.00	0.00	27905.00
20251219	085530	27898.00	27904.00	0.00	27901.00
20251219	085545	27899.00	27905.00	0.00	27902.00
20251219	085600	27892.00	27898.00	0.00	27895.00
20251219	085615	27885.00	27890.00	0.00	27887.50
20251219	085630	27885.00	27890.00	0.00	27887.50
20251219	085645	27884.00	27888.00	27889.00	27886.00
20251219	085700	27883.00	27888.00	0.00	27885.50
20251219	085715	27884.00	27890.00	27888.00	27887.00
20251219	085730	27885.00	27892.00	0.00	27888.50
20251219	085745	27885.00	27890.00	0.00	27887.50
20251219	085800	27886.00	27892.00	0.00	27889.00
20251219	085815	27894.00	27899.00	0.00	27896.50
20251219	085830	27888.00	27893.00	0.00	27890.50
20251219	085845	27889.00	27894.00	27888.00	27891.50
20251219	085900	27895.00	27902.00	0.00	27898.50
20251219	085915	27892.00	27898.00	0.00	27895.00
20251219	085930	27892.00	27898.00	27897.00	27895.00
20251219	085945	27889.00	27895.00	0.00	27892.00
20251219	090000	27902.00	27907.00	27895.00	27904.50
20251219	090015	27904.00	27910.00	0.00	27907.00
20251219	090030	27913.00	27919.00	0.00	27916.00
20251219	090045	27907.00	27914.00	0.00	27910.50
20251219	090100	27903.00	27909.00	27910.00	27906.00
20251219	090115	27893.00	27899.00	0.00	27896.00
20251219	090130	27883.00	27889.00	0.00	27886.00
20251219	090145	27881.00	27887.00	0.00	27884.00
20251219	090200	27883.00	27889.00	0.00	27886.00
20251219	090215	27888.00	27894.00	0.00	27891.00
20251219	090230	27887.00	27893.00	0.00	27890.00
20251219	090245	27888.00	27894.00	0.00	27891.00
20251219	090300	27888.00	27893.00	27892.00	27890.50
20251219	090315	27888.00	27893.00	0.00	27890.50
20251219	090330	27895.00	27901.00	0.00	27898.00
20251219	090345	27890.00	27895.00	0.00	27892.50
20251219	090400	27898.00	27903.00	0.00	27900.50
20251219	090415	27898.00	27903.00	0.00	27900.50
20251219	090430	27898.00	27904.00	0.00	27901.00
20251219	090445	27903.00	27908.00	0.00	27905.50
20251219	090500	27888.00	27892.00	27894.00	27890.00
20251219	090515	27890.00	27895.00	0.00	27892.50
20251219	090530	27886.00	27892.00	0.00	27889.00
20251219	090545	27884.00	27890.00	0.00	27887.00
20251219	090600	27876.00	27882.00	0.00	27879.00
20251219	090615	27879.00	27885.00	0.00	27882.00
20251219	090630	27888.00	27894.00	0.00	27891.00
20251219	090645	27889.00	27895.00	0.00	27892.00
20251219	090700	27893.00	27898.00	0.00	27895.50
20251219	090715	27907.00	27911.00	27910.00	27909.00
20251219	090730	27912.00	27918.00	27911.00	27915.00
20251219	090745	27910.00	27916.00	27913.00	27913.00
20251219	090800	27909.00	27915.00	0.00	27912.00
20251219	090815	27922.00	27928.00	27919.00	27925.00
20251219	090830	27923.00	27930.00	27930.00	27926.50
20251219	090845	27930.00	27937.00	27932.00	27933.50
20251219	090900	27930.00	27937.00	27932.00	27933.50
20251219	090915	27930.00	27936.00	0.00	27933.00
20251219	090930	27927.00	27934.00	0.00	27930.50
20251219	090945	27929.00	27935.00	0.00	27932.00
20251219	091000	27933.00	27939.00	27935.00	27936.00
20251219	091015	27939.00	27944.00	0.00	27941.50
20251219	091030	27949.00	27954.00	27949.00	27951.50
20251219	091045	27944.00	27950.00	27952.00	27947.00
20251219	091100	27948.00	27953.00	0.00	27950.50
20251219	091115	27949.00	27955.00	0.00	27952.00
20251219	091130	27951.00	27957.00	27957.00	27954.00
