date	time	nearT	nearW	nearSigma2	nearType	nextT	nextW	nextSigma2	nextType	vix	ori_vix	near_contrib_rows	next_contrib_rows
20251224	084515	0.0772540906	0.9453861532	0.0455012214	0	0.1676650495	0.0546138468	0.0330331686	0	-1.00	21.0028995164	105	105
20251224	084530	0.0772536149	0.9453808923	0.0449700087	0	0.1676645738	0.0546191077	0.0335766586	0	-1.00	20.9046832315	105	105
20251224	084545	0.0772531393	0.9453756313	0.0444124999	0	0.1676640982	0.0546243687	0.0348382645	0	-1.00	20.8196187935	105	105
20251224	084600	0.0772526636	0.9453703704	0.0418851087	0	0.1676636225	0.0546296296	0.0357816581	0	-1.00	20.2990009459	105	105
20251224	084615	0.0772521880	0.9453651094	0.0418530888	0	0.1676631469	0.0546348906	0.0356861060	0	-1.00	20.2893518382	105	105
20251224	084630	0.0772517123	0.9453598485	0.0372751029	0	0.1676626712	0.0546401515	0.0331625821	0	-1.00	19.1876836693	105	105
20251224	084645	0.0772512367	0.9453545875	0.0323292217	0	0.1676621956	0.0546454125	0.0338059054	0	-1.00	18.0260446509	105	105
20251224	084700	0.0772507610	0.9453493266	0.0324021318	0	0.1676617199	0.0546506734	0.0346417403	0	-1.00	18.0698106490	105	105
20251224	084715	0.0772502854	0.9453440657	0.0327296939	0	0.1676612443	0.0546559343	0.0346849027	0	-1.00	18.1514966250	105	105
20251224	084730	0.0772498097	0.9453388047	0.0320407781	0	0.1676607686	0.0546611953	0.0357763021	0	-1.00	18.0159085255	105	105
20251224	084745	0.0772493341	0.9453335438	0.0315222031	0	0.1676602930	0.0546664562	0.0360456317	0	-1.00	17.8959830598	105	105
20251224	084800	0.0772488584	0.9453282828	0.0311592885	0	0.1676598174	0.0546717172	0.0360763840	0	-1.00	17.8066438053	105	105
20251224	084815	0.0772483828	0.9453230219	0.0310283888	0	0.1676593417	0.0546769781	0.0361763425	0	-1.00	17.7771077882	105	105
20251224	084830	0.0772479072	0.9453177609	0.0309822377	0	0.1676588661	0.0546822391	0.0361321846	0	-1.00	17.7642002405	105	105
20251224	084845	0.0772474315	0.9453125000	0.0309968634	0	0.1676583904	0.0546875000	0.0360607094	0	-1.00	17.7656284529	105	105
20251224	084900	0.0772469559	0.9453072391	0.0308757126	0	0.1676579148	0.0546927609	0.0358599613	0	-1.00	17.7290093185	105	105
20251224	084915	0.0772464802	0.9453019781	0.0307151240	0	0.1676574391	0.0546980219	0.0359494213	0	-1.00	17.6915628424	105	105
20251224	084930	0.0772460046	0.9452967172	0.0305191377	0	0.1676569635	0.0547032828	0.0360347014	0	-1.00	17.6449973072	105	105
20251224	084945	0.0772455289	0.9452914562	0.0306285938	0	0.1676564878	0.0547085438	0.0361812057	0	-1.00	17.6771719862	105	105
20251224	085000	0.0772450533	0.9452861953	0.0305801752	0	0.1676560122	0.0547138047	0.0358454731	0	-1.00	17.6544085581	105	105
20251224	085015	0.0772445776	0.9452809343	0.0311367720	0	0.1676555365	0.0547190657	0.0359336485	0	-1.00	17.7966801232	105	105
20251224	085030	0.0772441020	0.9452756734	0.0307077573	0	0.1676550609	0.0547243266	0.0359793827	0	-1.00	17.6907355118	105	105
20251224	085045	0.0772436263	0.9452704125	0.0289877284	0	0.1676545852	0.0547295875	0.0361052712	0	-1.00	17.2575523902	105	105
20251224	085100	0.0772431507	0.9452651515	0.0289372088	0	0.1676541096	0.0547348485	0.0363723241	0	-1.00	17.2532090435	105	105
20251224	085115	0.0772426750	0.9452598906	0.0290547104	0	0.1676536339	0.0547401094	0.0366607024	0	-1.00	17.2927675754	105	105
20251224	085130	0.0772421994	0.9452546296	0.0290234618	0	0.1676531583	0.0547453704	0.0367659513	0	-1.00	17.2881618712	105	105
20251224	085145	0.0772417237	0.9452493687	0.0290320080	0	0.1676526826	0.0547506313	0.0368897604	0	-1.00	17.2943786699	105	105
20251224	085200	0.0772412481	0.9452441077	0.0289893106	0	0.1676522070	0.0547558923	0.0369201292	0	-1.00	17.2844145335	105	105
20251224	085215	0.0772407725	0.9452388468	0.0289352307	0	0.1676517314	0.0547611532	0.0369125557	0	-1.00	17.2702912395	105	105
20251224	085230	0.0772402968	0.9452335859	0.0291274321	0	0.1676512557	0.0547664141	0.0366181143	0	-1.00	17.3101754902	105	105
20251224	085245	0.0772398212	0.9452283249	0.0291082906	0	0.1676507801	0.0547716751	0.0366102475	0	-1.00	17.3050321134	105	105
20251224	085300	0.0772393455	0.9452230640	0.0289719122	0	0.1676503044	0.0547769360	0.0366278275	0	-1.00	17.2705863479	105	105
20251224	085315	0.0772388699	0.9452178030	0.0290466082	0	0.1676498288	0.0547821970	0.0366111562	0	-1.00	17.2892687911	105	105
20251224	085330	0.0772383942	0.9452125421	0.0289820682	0	0.1676493531	0.0547874579	0.0366148526	0	-1.00	17.2728242724	105	105
20251224	085345	0.0772379186	0.9452072811	0.0289232610	0	0.1676488775	0.0547927189	0.0366124687	0	-1.00	17.2576429815	105	105
20251224	085400	0.0772374429	0.9452020202	0.0288645816	0	0.1676484018	0.0547979798	0.0366066090	0	-1.00	17.2423689226	105	105
20251224	085415	0.0772369673	0.9451967593	0.0287938532	0	0.1676479262	0.0548032407	0.0366729723	0	-1.00	17.2263186172	105	105
20251224	085430	0.0772364916	0.9451914983	0.0288420071	0	0.1676474505	0.0548085017	0.0366747357	0	-1.00	17.2388094623	105	105
20251224	085445	0.0772360160	0.9451862374	0.0288266183	0	0.1676469749	0.0548137626	0.0366714273	0	-1.00	17.2347609632	105	105
20251224	085500	0.0772355403	0.9451809764	0.0287899054	0	0.1676464992	0.0548190236	0.0366614258	0	-1.00	17.2249975383	105	105
20251224	085515	0.0772350647	0.9451757155	0.0288631432	0	0.1676460236	0.0548242845	0.0366637594	0	-1.00	17.2439684910	105	105
20251224	085530	0.0772345890	0.9451704545	0.0290931809	0	0.1676455479	0.0548295455	0.0366660878	0	-1.00	17.3032072169	105	105
20251224	085545	0.0772341134	0.9451651936	0.0290813443	0	0.1676450723	0.0548348064	0.0366400479	0	-1.00	17.2993501939	105	105
20251224	085600	0.0772336377	0.9451599327	0.0290543480	0	0.1676445967	0.0548400673	0.0366403678	0	-1.00	17.2924519906	105	105
20251224	085615	0.0772331621	0.9451546717	0.0290427409	0	0.1676441210	0.0548453283	0.0366469977	0	-1.00	17.2897083654	105	105
20251224	085630	0.0772326865	0.9451494108	0.0290138646	0	0.1676436454	0.0548505892	0.0366527016	0	-1.00	17.2824978581	105	105
20251224	085645	0.0772322108	0.9451441498	0.0287770766	0	0.1676431697	0.0548558502	0.0366461429	0	-1.00	17.2213601162	105	105
20251224	085700	0.0772317352	0.9451388889	0.0287999811	0	0.1676426941	0.0548611111	0.0366499947	0	-1.00	17.2274138886	105	105
20251224	085715	0.0772312595	0.9451336279	0.0289404049	0	0.1676422184	0.0548663721	0.0366496245	0	-1.00	17.2635826289	105	105
20251224	085730	0.0772307839	0.9451283670	0.0287390702	0	0.1676417428	0.0548716330	0.0366501139	0	-1.00	17.2117581626	105	105
20251224	085745	0.0772303082	0.9451231061	0.0288252844	0	0.1676412671	0.0548768939	0.0366494665	0	-1.00	17.2339885574	105	105
20251224	085800	0.0772298326	0.9451178451	0.0288426481	0	0.1676407915	0.0548821549	0.0366562736	0	-1.00	17.2387063314	105	105
20251224	085815	0.0772293569	0.9451125842	0.0288024888	0	0.1676403158	0.0548874158	0.0366252568	0	-1.00	17.2273750801	105	105
20251224	085830	0.0772288813	0.9451073232	0.0287533889	0	0.1676398402	0.0548926768	0.0366196205	0	-1.00	17.2145557346	105	105
20251224	085845	0.0772284056	0.9451020623	0.0287375404	0	0.1676393645	0.0548979377	0.0366207001	0	-1.00	17.2105263799	105	105
20251224	085900	0.0772279300	0.9450968013	0.0287637027	0	0.1676388889	0.0549031987	0.0365937821	0	-1.00	17.2164230329	105	105
20251224	085915	0.0772274543	0.9450915404	0.0287615173	0	0.1676384132	0.0549084596	0.0365954966	0	-1.00	17.2159388707	105	105
20251224	085930	0.0772269787	0.9450862795	0.0287545846	0	0.1676379376	0.0549137205	0.0366154725	0	-1.00	17.2148243482	105	105
20251224	085945	0.0772265030	0.9450810185	0.0287430812	0	0.1676374619	0.0549189815	0.0366171099	0	-1.00	17.2119342660	105	105
20251224	090000	0.0772260274	0.9450757576	0.0288766652	0	0.1676369863	0.0549242424	0.0366150268	0	17.25	17.2463144966	105	105
20251224	090015	0.0772255518	0.9450704966	0.0288727581	0	0.1676365107	0.0549295034	0.0366201809	0	17.25	17.2454994172	105	105
20251224	090030	0.0772250761	0.9450652357	0.0288405720	0	0.1676360350	0.0549347643	0.0366147633	0	17.24	17.2370585634	105	105
20251224	090045	0.0772246005	0.9450599747	0.0288220652	0	0.1676355594	0.0549400253	0.0365981801	0	17.23	17.2317754406	105	105
20251224	090100	0.0772241248	0.9450547138	0.0288093004	0	0.1676350837	0.0549452862	0.0365951005	0	17.23	17.2284096781	105	105
20251224	090115	0.0772236492	0.9450494529	0.0286094327	0	0.1676346081	0.0549505471	0.0366558521	0	17.18	17.1788335456	105	105
20251224	090130	0.0772231735	0.9450441919	0.0286856168	0	0.1676341324	0.0549558081	0.0366822998	0	17.20	17.1993968860	105	105
20251224	090145	0.0772226979	0.9450389310	0.0286410783	0	0.1676336568	0.0549610690	0.0366561164	0	17.19	17.1870671200	105	105
20251224	090200	0.0772222222	0.9450336700	0.0287444426	0	0.1676331811	0.0549663300	0.0366413970	0	17.21	17.2132906426	105	105
20251224	090215	0.0772217466	0.9450284091	0.0287218146	0	0.1676327055	0.0549715909	0.0366341833	0	17.21	17.2072426340	105	105
20251224	090230	0.0772212709	0.9450231481	0.0287047905	0	0.1676322298	0.0549768519	0.0366502272	0	17.20	17.2033967605	105	105
20251224	090245	0.0772207953	0.9450178872	0.0287564374	0	0.1676317542	0.0549821128	0.0368556642	0	17.22	17.2234320801	105	105
20251224	090300	0.0772203196	0.9450126263	0.0287405542	0	0.1676312785	0.0549873737	0.0368553178	0	17.22	17.2193509715	105	105
20251224	090315	0.0772198440	0.9450073653	0.0287150003	0	0.1676308029	0.0549926347	0.0368487636	0	17.21	17.2125728272	105	105
20251224	090330	0.0772193683	0.9450021044	0.0288335935	0	0.1676303272	0.0549978956	0.0368512629	0	17.24	17.2432369815	105	105
20251224	090345	0.0772188927	0.9449968434	0.0288147600	0	0.1676298516	0.0550031566	0.0368552480	0	17.24	17.2385416542	105	105
20251224	090400	0.0772184170	0.9449915825	0.0288314145	0	0.1676293760	0.0550084175	0.0369224094	0	17.25	17.2450388319	105	105
20251224	090415	0.0772179414	0.9449863215	0.0288430538	0	0.1676289003	0.0550136785	0.0368144904	0	17.24	17.2445485697	105	105
20251224	090430	0.0772174658	0.9449810606	0.0287657553	0	0.1676284247	0.0550189394	0.0367457243	0	17.22	17.2224235993	105	105
20251224	090445	0.0772169901	0.9449757997	0.0287459850	0	0.1676279490	0.0550242003	0.0366746895	0	17.22	17.2150362568	105	105
20251224	090500	0.0772165145	0.9449705387	0.0288116606	0	0.1676274734	0.0550294613	0.0366578745	0	17.23	17.2314385516	105	105
20251224	090515	0.0772160388	0.9449652778	0.0287701784	0	0.1676269977	0.0550347222	0.0366693485	0	17.22	17.2211471198	105	105
20251224	090530	0.0772155632	0.9449600168	0.0288772993	0	0.1676265221	0.0550399832	0.0366477779	0	17.25	17.2480573270	105	105
20251224	090545	0.0772150875	0.9449547559	0.0288000565	0	0.1676260464	0.0550452441	0.0366742386	0	17.23	17.2290534241	105	105
